CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
988,6,44,30,443,481,90
989,29,59,10,503,557,90
990,23,80,30,7,73,90
991,21,29,10,760,809,90
992,39,67,20,606,700,90
993,41,72,20,265,326,90
994,90,36,10,775,831,90
995,16,80,40,182,220,90
996,34,69,20,636,702,90
997,72,57,20,677,746,90
998,12,74,10,800,878,90
999,28,29,10,686,747,90
1000,20,70,20,245,301,90
1001,54,42,50,175,220,90
1002,29,88,40,408,454,90
1003,53,41,50,182,241,90
1004,28,31,10,236,309,90
1005,36,33,10,825,886,90
1006,20,53,10,727,779,90
1007,64,84,20,727,793,90
1008,32,68,10,436,488,90
1009,46,68,20,996,1050,90
1010,32,28,10,260,313,90
1011,52,79,30,551,620,90
1012,99,30,30,381,443,90
1013,35,35,10,284,350,90
1014,87,30,10,490,559,90
1015,17,72,20,67,107,90
1016,27,35,10,1002,1052,90
1017,67,56,20,463,524,90
1018,85,33,20,52,121,90
1019,89,33,10,625,678,90
1020,54,32,20,457,517,90
1021,29,87,20,668,734,90
1022,25,56,20,849,898,90
1023,37,23,10,345,411,90
1024,28,55,10,412,449,90
1025,37,7,20,584,665,90
1026,29,64,10,328,359,90
1027,61,76,10,25,74,90
1028,44,26,10,490,544,90
1029,51,39,10,108,157,90
1030,38,13,40,169,246,90
1031,55,77,30,195,246,90
1032,67,53,10,141,220,90
1033,52,91,20,713,777,90
1034,46,33,10,888,937,90
1035,42,20,10,261,320,90
1036,59,89,10,712,788,90
1037,56,40,50,184,222,90
1038,62,57,10,47,110,90
1039,27,55,40,264,320,90
1040,53,35,20,8,73,90
1041,42,65,10,12,55,90
1042,32,26,20,79,154,90
1043,30,39,10,1044,1111,90
1044,62,60,10,244,290,90
1045,31,29,10,1031,1105,90
1046,46,69,10,762,811,90
1047,20,60,10,582,656,90
1048,22,49,10,273,332,90
1049,28,32,10,524,590,90
1050,38,9,20,614,675,90
1051,16,69,20,230,287,90
1052,53,43,50,208,250,90
1053,47,4,30,442,478,90
1054,37,71,10,709,789,90
1055,52,39,10,274,346,90
1056,63,88,10,287,329,90
1057,28,46,40,539,604,90
1058,6,41,40,58,129,90
1059,40,30,20,901,975,90
1060,40,7,40,215,298,90
1061,66,62,30,543,598,90
1062,40,30,10,136,201,90
1063,16,52,20,590,643,90
1064,53,93,20,695,763,90
1065,24,47,40,199,252,90
1066,54,77,10,749,824,90
1067,35,16,40,24,74,90
1068,65,66,30,669,717,90
1069,28,49,10,39,124,90
1070,59,86,30,16,76,90
1071,38,15,10,602,692,90
1072,34,38,10,20,72,90
1073,26,50,10,16,95,90
1074,13,74,20,760,805,90
1075,42,67,20,196,280,90
1076,3,50,20,680,753,90
1077,78,56,20,355,409,90
1078,65,85,40,13,52,90
1079,10,29,20,180,214,90
1080,37,62,10,1026,1079,90
1081,24,22,10,603,661,90
1082,54,29,10,373,412,90
1083,69,63,20,435,495,90
1084,77,25,10,733,790,90
1085,95,28,10,539,618,90
1086,17,85,40,501,568,90
1087,37,5,30,456,516,90
1088,40,65,10,925,967,90
1089,48,35,20,308,359,90
1090,87,33,10,1052,1123,90
1091,72,59,20,392,445,90
1092,92,39,10,241,287,90
1093,71,58,10,294,377,90
1094,42,45,10,364,416,90
1095,30,39,10,1054,1116,90
1096,95,32,30,329,398,90
1097,27,33,10,637,696,90
1098,61,77,20,38,92,90
1099,23,52,10,71,139,90
1100,28,83,20,641,719,90
1101,66,56,10,701,754,90
1102,23,55,10,64,109,90
1103,33,34,10,204,270,90
1104,61,76,20,5,74,90
1105,37,66,10,547,620,90
1106,53,78,10,751,816,90
1107,39,9,40,147,210,90
1108,26,29,10,615,682,90
1109,39,66,10,734,792,90
1110,29,30,10,342,394,90
1111,45,36,10,923,977,90
1112,62,91,30,546,614,90
1113,71,55,20,391,438,90
1114,15,44,30,179,254,90
1115,24,47,10,338,371,90
1116,55,29,50,360,419,90
1117,25,86,40,401,452,90
1118,91,28,10,196,260,90
1119,43,73,10,962,1013,90
1120,56,32,50,447,496,90
1121,66,76,30,37,74,90
1122,28,50,10,344,384,90
1123,73,51,10,637,713,90
1124,67,72,20,340,421,90
1125,54,33,10,641,694,90
1126,58,27,10,505,585,90
1127,28,49,40,208,244,90
1128,56,53,10,732,795,90
1129,46,33,20,225,279,90
1130,43,30,10,603,667,90
1131,42,68,10,760,814,90
1132,74,63,20,543,607,90
1133,70,81,10,347,409,90
1134,24,50,10,103,179,90
1135,39,10,40,197,258,90
1136,70,60,30,611,683,90
1137,43,63,20,183,245,90
1138,24,34,10,908,991,90
1139,0,42,10,687,741,90
1140,43,2,30,373,425,90
1141,68,56,30,594,643,90
1142,37,35,20,35,107,90
1143,31,50,10,30,94,90
1144,89,41,10,198,270,90
1145,34,22,10,656,752,90
1146,38,62,20,85,142,90
1147,65,58,20,911,972,90
1148,3,49,20,586,643,90
1149,37,5,40,824,889,90
1150,20,52,10,423,475,90
1151,65,50,10,224,282,90
1152,37,69,10,332,376,90
1153,77,54,10,172,246,90
1154,40,14,10,824,917,90
1155,28,28,20,136,216,90
1156,23,48,40,149,209,90
1157,27,27,10,309,365,90
1158,93,32,20,467,534,90
1159,0,36,30,439,473,90
1160,38,19,10,691,767,90
1161,42,9,10,87,149,90
1162,21,26,10,740,809,90
1163,57,89,30,246,301,90
1164,69,80,40,491,521,90
1165,41,77,20,545,619,90
1166,8,30,10,336,395,90
1167,33,28,10,358,411,90
1168,14,54,40,161,222,90
1169,44,40,10,0,63,90
1170,44,70,10,740,789,90
1171,67,78,30,233,274,90
1172,69,56,20,448,516,90
1173,28,49,40,180,232,90
1174,25,38,10,899,950,90
1175,65,87,40,1093,1132,90
1176,67,48,10,124,190,90
1177,76,54,10,100,159,90
1178,40,6,30,627,682,90
1179,28,38,10,1057,1117,90
1180,64,56,10,763,826,90
1181,33,33,10,563,622,90
1182,0,46,20,767,810,90
1183,23,75,10,144,192,90
1184,37,13,10,1021,1118,90
1185,80,27,10,821,867,90
1186,27,55,10,432,508,90
1187,52,40,20,203,275,90
1188,50,66,20,956,1021,90
1189,22,83,30,770,836,90
1190,29,50,20,833,915,90
1191,78,55,20,339,389,90
1192,59,84,10,325,385,90
1193,48,37,50,293,355,90
1194,43,32,10,914,958,90
1195,14,53,10,389,433,90
1196,47,90,20,654,734,90
1197,0,43,20,396,455,90
1198,35,36,10,497,554,90
1199,24,46,10,365,421,90
1200,97,26,30,401,483,90
1201,52,37,50,124,178,90
1202,61,82,30,243,287,90
1203,5,37,10,269,341,90
1204,89,38,10,223,276,90
1205,60,56,30,607,675,90
1206,30,23,10,362,422,90
1207,49,37,10,634,694,90
1208,45,21,10,132,214,90
1209,86,32,10,728,806,90
1210,56,54,10,806,864,90
1211,86,30,10,252,316,90
1212,27,79,20,277,341,90
1213,69,79,10,238,296,90
1214,7,36,20,865,910,90
1215,22,47,10,272,330,90
1216,16,70,20,99,150,90
1217,22,28,10,714,775,90
1218,29,53,10,328,377,90
1219,85,31,10,537,604,90
1220,40,68,10,564,617,90
1221,40,66,20,561,627,90
1222,33,29,30,474,526,90
1223,87,28,10,785,839,90
1224,22,79,30,25,82,90
1225,51,32,10,160,229,90
1226,29,55,20,946,993,90
1227,38,67,10,517,584,90
1228,70,57,10,96,178,90
1229,97,32,10,491,576,90
1230,18,23,10,735,816,90
1231,19,53,10,646,720,90
1232,32,38,10,42,100,90
1233,40,6,30,520,575,90
1234,48,37,20,215,253,90
1235,47,39,10,1,66,90
1236,34,31,10,0,63,90
1237,44,9,40,881,937,90
1238,39,59,20,632,710,90
1239,0,38,30,470,512,90
1240,95,34,10,495,582,90
1241,40,17,10,615,708,90
1242,96,44,20,760,821,90
1243,5,41,30,0,69,90
1244,42,35,10,875,921,90
1245,21,28,10,708,779,90
1246,67,52,20,3,74,90
1247,71,50,20,445,499,90
1248,17,48,10,384,438,90
1249,12,48,20,778,839,90
1250,37,32,20,98,194,90
1251,93,33,20,316,396,90
1252,33,50,20,244,329,90
1253,19,30,10,660,706,90
1254,56,53,10,812,860,90
1255,50,42,10,80,137,90
1256,51,38,50,218,273,90
1257,74,61,20,1079,1130,90
1258,31,35,10,611,648,90
1259,58,46,10,42,89,90
1260,29,27,10,570,634,90
1261,29,49,10,1007,1078,90
1262,38,3,20,286,343,90
1263,46,72,20,212,264,90
1264,55,84,10,192,262,90
1265,1,40,20,1015,1070,90
1266,50,27,10,641,712,90
1267,35,18,40,0,47,90
1268,43,9,30,461,532,90
1269,39,72,10,526,595,90
1270,60,74,10,756,825,90
1271,33,0,20,591,652,90
1272,59,51,10,31,106,90
1273,11,41,30,62,135,90
1274,47,80,10,734,800,90
1275,55,58,20,58,121,90
1276,25,29,10,712,769,90
1277,24,53,10,216,255,90
1278,25,27,10,849,915,90
1279,47,25,10,684,732,90
1280,32,47,20,397,467,90
1281,74,50,20,663,730,90
1282,16,55,10,326,376,90
1283,17,32,10,694,742,90
1284,50,30,10,850,893,90
1285,39,76,20,630,721,90
1286,58,33,10,487,538,90
1287,9,50,20,778,847,90
1288,90,32,10,509,585,90
1289,67,57,10,897,940,90
1290,44,26,10,738,775,90
1291,47,7,40,208,277,90
1292,25,59,10,627,696,90
1293,58,76,10,131,191,90
1294,41,16,10,40,104,90
1295,54,28,10,414,476,90
1296,54,44,10,88,131,90
1297,45,6,20,282,358,90
1298,67,53,30,572,628,90
1299,36,28,10,510,561,90
1300,42,30,20,70,163,90
1301,90,38,30,80,138,90
1302,29,86,20,639,710,90
1303,30,31,10,215,271,90
1304,77,57,10,127,199,90
1305,28,45,20,178,257,90
1306,89,27,10,681,742,90
1307,42,66,10,896,955,90
1308,45,32,10,827,866,90
1309,37,12,10,602,712,90
1310,58,74,20,1073,1143,90
1311,43,5,20,224,284,90
1312,62,54,30,609,665,90
1313,29,87,20,935,1010,90
1314,98,37,20,322,390,90
1315,9,41,30,25,84,90
1316,26,46,10,266,312,90
1317,41,22,10,644,730,90
1318,7,44,20,778,844,90
1319,33,33,30,408,465,90
1320,23,82,30,0,49,90
1321,28,49,20,929,976,90
1322,44,36,10,333,387,90
1323,45,69,10,0,47,90
1324,62,79,30,198,235,90
1325,61,59,10,735,806,90
1326,52,34,10,718,778,90
1327,37,64,10,8,63,90
1328,30,40,10,33,100,90
1329,87,26,10,602,663,90
1330,40,66,10,572,650,90
1331,0,43,30,441,480,90
1332,24,56,40,195,249,90
1333,58,80,20,618,702,90
1334,29,57,10,748,795,90
1335,12,50,10,601,639,90
1336,40,33,20,138,208,90
1337,63,68,10,715,782,90
1338,89,34,10,917,976,90
1339,24,37,10,724,791,90
1340,65,63,30,671,744,90
1341,95,38,20,255,322,90
1342,66,58,30,64,121,90
1343,45,39,10,993,1062,90
1344,44,7,20,344,418,90
1345,27,52,10,222,277,90
1346,61,56,30,79,141,90
1347,69,51,10,344,416,90
1348,63,62,10,963,1037,90
1349,39,72,10,433,493,90
1350,0,46,20,392,438,90
1351,48,34,10,970,1019,90
1352,5,40,20,437,479,90
1353,18,79,20,624,687,90
1354,84,28,10,804,850,90
1355,41,34,10,950,1007,90
1356,34,14,10,650,730,90
1357,38,0,20,508,567,90
1358,42,37,10,819,865,90
1359,42,44,10,112,158,90
1360,89,39,30,41,117,90
1361,38,20,40,15,66,90
1362,47,67,10,654,730,90
1363,88,34,10,212,270,90
1364,44,44,50,283,327,90
1365,0,45,20,953,1001,90
1366,100,37,20,614,683,90
1367,45,25,10,540,617,90
1368,96,35,30,331,398,90
1369,16,85,20,523,587,90
1370,55,35,50,293,340,90
1371,42,67,20,247,316,90
1372,32,52,40,184,245,90
1373,32,21,20,55,147,90
1374,0,40,20,520,599,90
1375,42,11,20,329,391,90
1376,34,55,20,919,974,90
1377,50,69,10,451,518,90
1378,19,54,10,626,673,90
1379,40,67,10,4,49,90
1380,34,19,10,621,695,90
1381,40,66,10,681,736,90
1382,0,38,20,417,476,90
1383,26,7,20,838,907,90
1384,38,72,30,958,997,90
1385,44,0,20,330,388,90
1386,14,50,20,578,634,90
1387,42,7,20,637,688,90
1388,35,49,20,918,964,90
1389,33,73,10,380,431,90
1390,0,41,30,468,511,90
1391,39,0,30,417,475,90
1392,44,4,30,505,566,90
1393,26,27,30,413,455,90
1394,54,86,20,335,410,90
1395,65,51,20,1001,1067,90
1396,51,31,10,461,525,90
1397,17,81,40,849,882,90
1398,18,73,20,241,311,90
1399,43,38,10,937,990,90
1400,30,31,10,650,727,90
1401,24,48,10,295,344,90
1402,31,36,10,384,456,90
1403,43,68,20,175,228,90
1404,29,36,10,819,889,90
1405,18,85,40,997,1048,90
1406,82,18,10,805,839,90
1407,24,49,40,429,479,90
1408,87,36,20,65,125,90
1409,91,31,10,239,297,90
1410,48,61,20,957,1037,90
1411,51,77,20,8,63,90
1412,25,38,10,948,1018,90
1413,66,62,10,725,789,90
1414,58,27,10,959,1032,90
1415,32,33,10,573,631,90
1416,35,73,20,194,272,90
1417,37,4,20,564,632,90
1418,44,29,10,924,965,90
1419,45,38,10,435,511,90
1420,56,57,10,237,304,90
1421,82,27,20,99,140,90
1422,78,59,20,290,347,90
1423,21,43,10,21,102,90
1424,42,38,10,895,933,90
1425,25,77,30,39,90,90
1426,6,36,20,231,279,90
1427,51,42,10,556,619,90
1428,38,65,10,62,107,90
1429,47,28,10,475,535,90
1430,38,56,20,772,829,90
1431,85,28,10,563,634,90
1432,50,38,10,813,851,90
1433,73,52,10,313,374,90
1434,47,1,10,84,144,90
1435,45,17,40,64,111,90
1436,65,54,20,141,205,90
1437,68,57,10,855,906,90
1438,26,88,20,622,698,90
1439,45,30,10,816,850,90
1440,23,34,10,978,1048,90
1441,49,36,10,97,151,90
1442,37,55,20,691,743,90
1443,60,87,40,485,531,90
1444,61,63,10,838,883,90
1445,16,75,30,50,112,90
1446,14,96,40,206,267,90
1447,19,76,30,104,180,90
1448,18,56,10,421,471,90
1449,32,26,10,379,440,90
1450,47,30,10,618,671,90
1451,95,33,10,577,656,90
1452,29,34,10,978,1039,90
1453,30,43,10,829,908,90
1454,84,32,10,626,691,90
1455,84,31,10,203,263,90
1456,33,51,20,851,920,90
1457,43,66,10,68,125,90
1458,50,29,10,636,693,90
1459,39,73,30,635,680,90
1460,87,20,10,741,789,90
1461,44,30,10,880,949,90
1462,42,32,10,172,248,90
1463,26,84,20,52,141,90
1464,30,55,20,887,947,90
1465,60,57,10,14,71,90
1466,65,55,10,204,254,90
1467,23,52,10,176,262,90
1468,91,23,10,1018,1070,90
1469,6,36,40,84,160,90
1470,35,70,20,152,198,90
1471,95,34,10,530,602,90
1472,57,35,10,432,484,90
1473,53,36,10,0,65,90
1474,93,28,20,242,309,90
1475,13,39,40,167,234,90
1476,33,60,20,256,319,90
1477,52,60,10,878,931,90
1478,65,64,30,660,743,90
1479,18,40,10,789,847,90
1480,45,11,20,346,407,90
1481,70,59,20,454,524,90
1482,60,87,40,483,527,90
1483,74,51,20,412,479,90
1484,6,43,20,807,873,90
1485,58,73,30,572,625,90
1486,64,60,20,91,158,90
1487,28,24,10,299,365,90
1488,53,76,10,748,836,90
1489,45,26,10,413,505,90
1490,64,58,10,902,978,90
1491,42,37,10,192,258,90
1492,58,79,10,83,137,90
1493,40,7,40,168,228,90
1494,16,84,10,488,541,90
1495,90,28,10,633,699,90
1496,69,61,10,252,328,90
1497,36,5,20,584,650,90
1498,68,82,10,303,339,90
1499,32,56,10,0,76,90
1500,25,85,40,445,502,90
1501,68,82,40,537,582,90
1502,25,52,40,141,192,90
1503,46,33,10,922,979,90
1504,19,83,40,448,497,90
1505,29,33,10,1009,1079,90
1506,17,73,20,145,202,90
1507,23,54,10,389,432,90
1508,68,60,30,212,284,90
1509,60,51,10,686,748,90
1510,42,43,10,104,178,90
1511,76,53,10,1041,1120,90
1512,58,54,10,398,460,90
1513,51,39,10,30,102,90
1514,14,73,20,86,148,90
1515,23,32,10,674,751,90
1516,22,39,10,869,945,90
1517,91,34,10,33,84,90
1518,62,88,10,290,343,90
1519,74,56,10,288,371,90
1520,32,32,10,812,880,90
1521,38,18,10,668,764,90
1522,74,58,30,780,826,90
1523,45,40,10,76,117,90
1524,90,34,30,71,158,90
1525,95,30,10,562,625,90
1526,35,54,20,63,125,90
1527,40,16,10,603,695,90
1528,29,49,10,682,712,90
1529,94,42,20,329,397,90
1530,34,0,20,266,319,90
1531,24,53,10,13,92,90
1532,7,41,10,593,657,90
1533,67,57,20,140,199,90
1534,40,3,40,230,310,90
1535,31,50,20,876,914,90
1536,75,61,30,582,643,90
1537,79,65,20,391,450,90
1538,23,44,40,146,196,90
1539,2,41,10,686,738,90
1540,79,36,30,72,140,90
1541,62,90,10,250,301,90
1542,44,13,40,157,235,90
1543,42,8,40,198,281,90
1544,2,47,20,330,382,90
1545,18,79,10,341,389,90
1546,44,69,10,759,811,90
1547,40,12,10,647,744,90
1548,32,40,10,0,67,90
1549,32,19,10,280,343,90
1550,30,81,40,429,484,90
1551,83,32,20,117,177,90
1552,41,67,20,166,220,90
1553,75,78,10,288,328,90
1554,6,44,20,428,480,90
1555,35,37,10,790,849,90
1556,48,39,50,41,84,90
1557,68,74,10,576,620,90
1558,43,69,20,610,700,90
1559,30,23,10,510,574,90
1560,3,40,10,264,337,90
1561,30,41,10,812,883,90
1562,47,75,30,791,849,90
1563,27,59,40,136,192,90
1564,14,28,40,81,138,90
1565,47,37,10,955,1026,90
1566,27,90,10,598,652,90
1567,35,29,10,284,350,90
1568,41,1,30,381,431,90
1569,28,29,10,1043,1107,90
1570,100,34,20,294,355,90
1571,21,59,10,448,485,90
1572,43,36,10,768,814,90
1573,14,31,10,425,484,90
1574,71,58,30,226,266,90
1575,62,59,10,157,208,90
1576,49,35,10,531,604,90
1577,21,76,30,0,44,90
1578,47,41,10,82,135,90
1579,30,29,10,628,687,90
1580,85,23,10,761,808,90
1581,64,60,10,796,855,90
1582,20,87,40,474,528,90
1583,25,28,20,518,593,90
1584,35,38,10,1057,1126,90
1585,46,10,40,191,257,90
1586,55,23,10,509,572,90
1587,88,36,30,63,144,90
1588,59,84,10,786,853,90
1589,16,77,10,488,554,90
1590,31,57,10,652,740,90
1591,18,84,40,478,537,90
1592,60,89,30,560,630,90
1593,26,87,10,607,666,90
1594,0,46,10,672,716,90
1595,86,34,10,1046,1096,90
1596,69,60,20,382,450,90
1597,9,68,20,1024,1099,90
1598,33,33,10,530,597,90
1599,29,27,10,213,268,90
1600,25,56,20,536,581,90
1601,58,59,10,821,878,90
1602,27,26,10,331,386,90
1603,29,32,20,33,108,90
1604,55,31,10,701,749,90
1605,71,61,30,605,661,90
1606,34,29,10,239,295,90
1607,37,76,10,467,515,90
1608,66,51,20,83,144,90
1609,26,89,20,228,297,90
1610,38,74,20,279,360,90
1611,43,62,10,565,650,90
1612,41,68,10,382,429,90
1613,43,33,10,495,581,90
1614,33,35,10,1022,1111,90
1615,23,69,20,102,151,90
1616,31,36,10,37,98,90
1617,62,61,10,733,789,90
1618,45,69,20,936,1009,90
1619,25,86,40,430,473,90
1620,11,35,40,771,850,90
1621,19,52,20,566,615,90
1622,40,65,10,87,156,90
1623,60,75,20,289,324,90
1624,56,83,30,530,578,90
1625,34,41,10,56,134,90
1626,70,58,20,452,518,90
1627,77,55,20,351,393,90
1628,59,77,10,500,566,90
1629,32,32,10,373,435,90
1630,70,65,30,597,664,90
1631,24,53,10,616,694,90
1632,66,76,10,54,112,90
1633,27,87,20,646,721,90
1634,22,85,20,649,720,90
1635,49,36,10,609,666,90
1636,21,75,30,30,108,90
1637,51,3,20,273,317,90
1638,47,27,10,548,636,90
1639,41,21,10,654,743,90
1640,70,88,40,468,502,90
1641,61,72,10,868,927,90
1642,54,73,10,87,147,90
1643,43,31,10,832,862,90
1644,34,50,20,932,978,90
1645,87,32,30,0,75,90
1646,55,81,20,823,898,90
1647,22,52,40,648,702,90
1648,47,31,10,775,827,90
1649,25,57,10,793,843,90
1650,43,68,30,765,816,90
1651,35,0,20,579,659,90
1652,91,31,20,84,131,90
1653,22,29,10,677,741,90
1654,33,36,20,72,158,90
1655,58,76,20,0,52,90
1656,31,3,20,539,621,90
1657,30,48,10,623,702,90
1658,4,38,30,397,449,90
1659,56,72,20,26,87,90
1660,45,67,10,142,215,90
1661,42,66,10,505,592,90
1662,45,37,10,752,792,90
1663,59,62,10,811,871,90
1664,87,25,10,781,826,90
1665,67,80,10,458,501,90
1666,68,81,40,315,346,90
1667,50,37,50,164,194,90
1668,32,32,10,1032,1096,90
1669,0,48,10,665,719,90
1670,92,29,30,406,472,90
1671,66,80,20,400,472,90
1672,22,26,10,776,837,90
1673,24,61,20,917,974,90
1674,68,63,10,213,282,90
1675,16,84,10,281,348,90
1676,90,35,30,382,458,90
1677,71,55,10,263,338,90
1678,38,32,10,321,363,90
1679,32,30,10,475,529,90
1680,20,75,20,230,312,90
1681,64,52,20,105,163,90
1682,55,31,20,577,638,90
1683,14,76,20,141,187,90
1684,28,29,10,317,383,90
1685,55,83,20,643,721,90
1686,98,28,30,377,459,90
1687,59,54,10,81,157,90
1688,46,35,50,181,228,90
1689,41,68,30,811,866,90
1690,8,52,20,746,802,90
1691,76,50,20,294,348,90
1692,40,70,10,556,632,90
1693,48,19,10,932,1007,90
1694,35,9,30,721,763,90
1695,25,74,30,0,61,90
1696,77,32,10,647,725,90
1697,67,62,10,232,301,90
1698,84,53,20,329,387,90
1699,51,36,10,496,554,90
1700,26,55,10,659,699,90
1701,41,60,20,190,250,90
1702,90,29,10,73,114,90
1703,91,33,20,118,179,90
1704,27,24,10,468,529,90
1705,51,78,10,279,354,90
1706,34,32,10,375,422,90
1707,36,27,10,294,349,90
1708,0,45,20,545,611,90
1709,38,71,10,478,552,90
1710,27,54,20,838,914,90
1711,34,32,10,537,601,90
1712,46,38,10,65,119,90
1713,90,32,10,402,471,90
1714,3,43,20,745,811,90
1715,49,35,10,893,945,90
1716,21,60,20,582,627,90
1717,89,28,10,363,407,90
1718,50,34,10,573,651,90
1719,72,83,40,432,480,90
1720,24,82,40,371,403,90
1721,60,56,30,625,675,90
1722,25,55,10,398,453,90
1723,23,32,30,848,916,90
1724,59,61,30,235,292,90
1725,24,87,40,461,504,90
1726,95,31,30,358,428,90
1727,60,88,30,490,542,90
1728,0,39,30,458,489,90
1729,21,86,40,539,603,90
1730,26,39,20,70,135,90
1731,27,39,10,993,1062,90
1732,84,27,20,143,209,90
1733,32,20,10,305,356,90
1734,56,59,10,700,758,90
1735,69,61,10,778,826,90
1736,18,90,40,640,693,90
1737,1,40,30,474,518,90
1738,90,27,10,626,681,90
1739,15,79,10,298,362,90
1740,63,53,20,77,135,90
1741,15,31,20,373,419,90
1742,55,85,20,635,700,90
1743,39,15,40,141,209,90
1744,66,57,20,91,147,90
1745,48,35,10,787,843,90
1746,40,66,20,204,241,90
1747,7,35,30,477,526,90
1748,49,29,20,290,351,90
1749,66,64,10,877,934,90
1750,36,34,10,281,344,90
1751,30,57,10,33,99,90
1752,36,73,10,391,453,90
1753,55,33,10,898,944,90
1754,22,72,20,133,213,90
1755,24,42,20,789,861,90
1756,48,68,10,31,103,90
1757,40,72,20,208,276,90
1758,60,69,20,467,525,90
1759,65,54,20,117,159,90
1760,94,34,20,611,671,90
1761,43,2,20,330,396,90
1762,17,54,10,444,503,90
1763,0,38,20,384,437,90
1764,35,35,10,0,63,90
1765,75,53,20,358,413,90
1766,72,59,10,240,320,90
1767,12,47,20,800,860,90
1768,9,77,20,131,182,90
1769,53,35,10,902,961,90
1770,26,54,10,443,500,90
1771,48,38,10,162,206,90
1772,24,49,20,937,988,90
1773,41,67,10,750,802,90
1774,39,7,30,388,449,90
1775,34,27,10,538,612,90
1776,70,60,30,574,615,90
1777,44,74,10,329,389,90
1778,38,28,10,238,291,90
1779,97,36,20,750,812,90
1780,34,23,10,35,96,90
1781,39,75,10,26,85,90
1782,52,79,30,491,556,90
1783,83,26,10,751,800,90
1784,34,74,10,375,433,90
1785,36,15,10,691,790,90
1786,7,37,30,190,266,90
1787,40,60,20,161,212,90
1788,6,37,40,775,853,90
1789,43,2,20,235,287,90
1790,3,42,30,459,497,90
1791,43,17,10,147,215,90
1792,96,37,20,336,395,90
1793,13,43,20,735,790,90
1794,39,70,10,727,771,90
1795,62,56,10,0,62,90
1796,29,54,10,56,112,90
1797,68,58,10,632,704,90
1798,57,77,10,64,108,90
1799,41,6,30,455,525,90
1800,41,31,10,682,749,90
1801,27,29,10,1022,1091,90
1802,24,51,40,143,201,90
1803,68,81,20,332,407,90
1804,38,9,20,572,628,90
1805,0,36,20,352,419,90
1806,20,51,20,775,843,90
1807,62,41,50,337,402,90
1808,86,28,10,643,707,90
1809,32,63,10,792,834,90
1810,49,28,10,756,813,90
1811,91,36,20,132,192,90
1812,63,91,10,454,515,90
1813,25,50,10,269,330,90
1814,46,2,20,269,330,90
1815,44,16,10,337,399,90
1816,37,31,10,133,189,90
1817,10,33,20,263,304,90
1818,50,35,10,0,84,90
1819,40,62,10,339,398,90
1820,25,53,20,748,809,90
1821,66,57,20,92,147,90
1822,30,33,10,411,455,90
1823,14,58,10,493,565,90
1824,42,57,10,502,566,90
1825,24,36,10,938,1003,90
1826,40,19,10,686,788,90
1827,45,3,20,280,343,90
1828,26,30,10,829,887,90
1829,27,36,10,784,856,90
1830,49,34,10,266,330,90
1831,90,35,30,27,110,90
1832,21,36,10,871,925,90
1833,89,32,10,206,288,90
1834,45,33,10,57,143,90
1835,64,87,30,153,199,90
1836,58,78,10,881,951,90
1837,87,29,10,445,520,90
1838,57,71,20,0,57,90
1839,47,34,10,760,802,90
1840,51,92,20,680,758,90
1841,54,31,10,382,460,90
1842,72,64,20,453,542,90
1843,49,46,50,964,1010,90
1844,27,37,10,8,76,90
1845,90,34,10,157,204,90
1846,43,34,10,863,898,90
1847,37,0,30,516,564,90
1848,27,53,10,34,97,90
1849,37,31,10,26,100,90
1850,24,32,10,917,976,90
1851,83,27,10,721,780,90
1852,31,58,10,781,835,90
1853,36,36,10,83,135,90
1854,81,24,10,834,881,90
1855,70,49,20,11,83,90
1856,54,56,10,811,875,90
1857,42,3,30,465,527,90
1858,61,66,10,831,899,90
1859,64,50,20,497,545,90
1860,21,86,10,563,622,90
1861,0,34,30,487,520,90
1862,0,38,30,343,392,90
1863,15,87,10,236,310,90
1864,31,53,20,913,972,90
1865,93,36,10,247,300,90
1866,28,31,10,1081,1145,90
1867,4,34,20,670,701,90
1868,16,83,40,632,696,90
1869,22,31,10,146,217,90
1870,31,71,10,492,561,90
1871,49,82,20,599,669,90
1872,15,82,10,393,458,90
1873,25,36,10,708,772,90
1874,48,43,50,188,251,90
1875,6,41,40,0,60,90
1876,23,86,10,520,584,90
1877,60,88,30,551,598,90
1878,63,79,30,565,620,90
1879,59,79,10,150,203,90
1880,74,59,20,454,517,90
1881,31,39,10,268,317,90
1882,52,30,20,60,119,90
1883,36,78,10,46,136,90
1884,82,28,10,712,760,90
1885,40,7,30,415,485,90
1886,34,33,20,31,110,90
1887,69,84,30,240,270,90
1888,47,1,30,426,476,90
1889,20,86,10,570,633,90
1890,42,7,30,417,471,90
1891,56,58,10,477,546,90
1892,50,28,10,511,589,90
1893,64,63,10,920,971,90
1894,42,66,10,745,821,90
1895,16,83,10,244,324,90
1896,48,26,10,11,89,90
1897,90,24,10,632,684,90
1898,57,80,10,718,793,90
1899,17,80,20,94,151,90
1900,80,34,20,156,213,90
1901,63,76,20,40,89,90
1902,67,55,20,514,582,90
1903,23,53,10,294,351,90
1904,33,71,10,474,540,90
1905,7,40,20,514,568,90
1906,29,32,10,524,598,90
1907,5,52,10,1019,1065,90
1908,29,34,10,860,919,90
1909,22,58,10,606,670,90
1910,28,47,10,32,101,90
1911,6,47,20,997,1089,90
1912,41,39,10,584,624,90
