CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
987,45,64,10,66,153,90
988,35,69,20,585,671,90
989,20,71,20,79,122,90
990,23,88,20,657,712,90
991,27,32,10,809,865,90
992,78,80,10,120,172,90
993,59,86,30,625,686,90
994,22,50,10,341,386,90
995,53,25,10,413,461,90
996,48,65,10,847,925,90
997,51,32,20,266,327,90
998,28,32,10,916,954,90
999,52,39,20,238,294,90
1000,53,85,20,765,849,90
1001,55,77,10,481,558,90
1002,4,39,10,264,313,90
1003,72,52,10,171,227,90
1004,12,89,10,252,321,90
1005,58,30,50,72,129,90
1006,38,2,20,1017,1067,90
1007,22,84,10,538,587,90
1008,37,17,10,124,186,90
1009,30,19,10,690,791,90
1010,66,60,10,159,231,90
1011,36,30,10,34,89,90
1012,19,56,10,855,908,90
1013,46,27,10,589,671,90
1014,30,68,10,563,641,90
1015,61,59,10,794,879,90
1016,41,15,40,0,51,90
1017,41,65,20,238,310,90
1018,30,29,10,274,327,90
1019,26,82,20,600,665,90
1020,61,60,10,818,860,90
1021,23,56,20,446,504,90
1022,21,88,40,479,522,90
1023,88,31,10,461,525,90
1024,32,22,10,609,688,90
1025,47,28,10,686,745,90
1026,27,30,10,855,918,90
1027,53,64,20,946,1012,90
1028,30,25,10,482,545,90
1029,65,82,30,184,232,90
1030,93,45,30,78,149,90
1031,28,53,40,292,343,90
1032,21,47,10,76,140,90
1033,42,68,10,39,114,90
1034,52,27,50,202,256,90
1035,95,35,10,457,521,90
1036,58,52,10,0,63,90
1037,45,47,50,148,189,90
1038,23,54,20,562,612,90
1039,31,33,10,355,400,90
1040,91,22,10,630,715,90
1041,25,53,20,848,922,90
1042,92,33,10,528,607,90
1043,62,83,40,262,304,90
1044,43,27,10,746,812,90
1045,78,53,10,284,354,90
1046,27,47,10,316,355,90
1047,38,33,20,406,490,90
1048,29,30,10,906,953,90
1049,59,86,30,584,633,90
1050,27,30,10,622,684,90
1051,62,57,20,73,154,90
1052,24,82,30,16,75,90
1053,37,68,20,213,282,90
1054,49,71,10,894,950,90
1055,81,28,10,654,713,90
1056,34,28,10,707,750,90
1057,14,75,20,54,92,90
1058,28,46,30,447,500,90
1059,49,36,10,359,406,90
1060,21,47,10,719,760,90
1061,35,9,10,31,85,90
1062,59,58,10,0,71,90
1063,28,87,10,499,550,90
1064,18,45,10,344,402,90
1065,89,28,10,568,650,90
1066,19,54,10,467,527,90
1067,39,73,10,1044,1107,90
1068,0,38,30,456,486,90
1069,86,28,10,754,796,90
1070,26,45,40,189,242,90
1071,30,90,20,231,301,90
1072,44,70,30,895,932,90
1073,30,28,10,560,617,90
1074,47,33,10,915,971,90
1075,50,38,10,489,537,90
1076,20,51,10,675,745,90
1077,23,77,40,449,497,90
1078,28,62,20,929,982,90
1079,42,2,20,341,401,90
1080,48,62,10,1,48,90
1081,26,28,10,293,373,90
1082,36,9,40,0,54,90
1083,61,63,30,601,653,90
1084,36,1,30,464,527,90
1085,91,33,20,112,182,90
1086,9,78,20,123,187,90
1087,63,55,10,267,349,90
1088,16,75,20,214,289,90
1089,21,55,40,532,587,90
1090,59,80,10,760,834,90
1091,11,76,20,152,226,90
1092,27,54,10,84,156,90
1093,23,87,40,514,559,90
1094,69,67,20,437,512,90
1095,27,46,40,249,310,90
1096,26,46,10,263,330,90
1097,25,82,20,647,716,90
1098,54,70,30,850,888,90
1099,51,90,20,630,719,90
1100,44,62,20,213,280,90
1101,0,30,10,841,896,90
1102,0,41,20,358,405,90
1103,45,64,10,25,92,90
1104,22,47,20,494,530,90
1105,60,88,30,488,548,90
1106,70,86,10,1061,1128,90
1107,51,31,10,399,452,90
1108,52,33,10,105,156,90
1109,27,54,10,498,538,90
1110,13,44,30,71,133,90
1111,48,40,10,1077,1130,90
1112,14,37,40,167,235,90
1113,77,59,20,389,439,90
1114,35,30,10,1042,1104,90
1115,15,75,20,89,163,90
1116,27,46,10,0,61,90
1117,46,10,10,64,130,90
1118,32,43,10,1011,1088,90
1119,41,14,10,527,618,90
1120,24,77,30,0,53,90
1121,39,60,10,451,515,90
1122,32,8,20,361,414,90
1123,54,32,50,347,402,90
1124,59,55,10,0,68,90
1125,29,82,20,666,736,90
1126,34,15,20,579,641,90
1127,44,35,10,927,978,90
1128,95,23,10,441,514,90
1129,37,66,20,156,205,90
1130,90,23,10,686,745,90
1131,37,65,10,73,148,90
1132,30,28,20,88,173,90
1133,37,34,10,347,414,90
1134,21,50,10,140,179,90
1135,22,31,10,787,855,90
1136,22,84,20,677,732,90
1137,25,57,20,838,897,90
1138,51,37,10,46,102,90
1139,8,51,10,600,657,90
1140,83,37,30,81,158,90
1141,67,54,20,83,133,90
1142,55,90,30,546,632,90
1143,55,30,10,529,621,90
1144,27,2,20,565,622,90
1145,97,34,10,207,267,90
1146,31,6,30,199,252,90
1147,85,27,10,577,657,90
1148,44,62,10,88,177,90
1149,45,89,20,564,643,90
1150,35,64,10,358,416,90
1151,43,12,10,641,734,90
1152,26,52,20,874,937,90
1153,46,37,20,238,301,90
1154,81,21,10,748,803,90
1155,35,67,20,570,651,90
1156,86,30,10,730,794,90
1157,21,78,20,141,187,90
1158,31,73,10,697,738,90
1159,61,87,20,999,1075,90
1160,26,52,40,285,331,90
1161,86,30,10,582,652,90
1162,28,38,10,1009,1069,90
1163,35,42,10,585,652,90
1164,85,33,10,576,651,90
1165,22,31,10,1008,1065,90
1166,95,32,20,305,361,90
1167,0,36,30,523,560,90
1168,38,6,20,527,600,90
1169,87,32,10,186,249,90
1170,27,36,10,1008,1075,90
1171,15,58,10,217,271,90
1172,55,82,10,375,450,90
1173,46,43,10,69,127,90
1174,39,32,10,795,845,90
1175,48,40,10,84,136,90
1176,58,82,30,579,644,90
1177,21,51,10,76,145,90
1178,59,86,30,580,629,90
1179,64,88,10,314,374,90
1180,23,33,10,734,795,90
1181,31,70,10,1072,1141,90
1182,6,32,10,306,357,90
1183,29,32,10,1075,1130,90
1184,51,34,10,447,498,90
1185,61,76,20,145,193,90
1186,62,82,10,100,169,90
1187,71,58,20,639,724,90
1188,47,15,40,188,266,90
1189,64,60,10,927,987,90
1190,87,38,30,34,93,90
1191,27,78,20,691,760,90
1192,50,43,10,34,88,90
1193,27,51,40,145,209,90
1194,31,52,40,711,761,90
1195,78,59,20,926,981,90
1196,37,74,20,258,322,90
1197,46,40,10,1,47,90
1198,90,37,20,108,164,90
1199,31,25,10,476,524,90
1200,60,82,30,628,685,90
1201,33,68,20,271,339,90
1202,19,80,20,118,170,90
1203,21,31,10,932,982,90
1204,23,50,10,128,201,90
1205,38,21,10,785,830,90
1206,42,62,10,910,967,90
1207,32,67,10,590,678,90
1208,52,31,20,204,274,90
1209,19,55,20,614,659,90
1210,27,76,40,379,439,90
1211,67,56,10,145,207,90
1212,24,26,10,1041,1124,90
1213,39,63,20,318,379,90
1214,2,47,20,457,510,90
1215,44,70,10,12,87,90
1216,0,39,20,579,641,90
1217,40,1,30,369,437,90
1218,43,74,10,144,199,90
1219,39,9,30,345,408,90
1220,14,74,20,156,232,90
1221,22,52,20,516,569,90
1222,27,32,10,636,707,90
1223,6,46,20,789,849,90
1224,57,82,20,676,765,90
1225,60,77,10,111,168,90
1226,0,39,30,504,534,90
1227,59,81,30,177,218,90
1228,1,41,30,7,71,90
1229,65,55,30,672,723,90
1230,53,34,50,195,243,90
1231,61,24,10,232,293,90
1232,41,65,10,47,132,90
1233,43,68,20,699,791,90
1234,46,30,10,695,727,90
1235,68,55,20,641,690,90
1236,99,33,20,288,355,90
1237,60,60,10,844,903,90
1238,28,31,30,464,525,90
1239,37,11,40,213,272,90
1240,37,28,10,226,299,90
1241,29,41,10,612,678,90
1242,38,30,10,185,264,90
1243,65,64,30,551,605,90
1244,66,54,10,734,793,90
1245,62,86,10,242,281,90
1246,0,37,20,390,439,90
1247,14,82,10,562,615,90
1248,30,27,10,468,525,90
1249,20,84,10,619,681,90
1250,10,39,20,769,832,90
1251,39,67,10,384,429,90
1252,41,32,10,948,1006,90
1253,57,80,20,71,130,90
1254,17,79,20,49,122,90
1255,33,28,10,220,281,90
1256,42,9,30,431,473,90
1257,41,33,10,676,729,90
1258,45,42,50,638,698,90
1259,43,7,40,143,193,90
1260,35,26,10,595,642,90
1261,72,61,20,397,463,90
1262,39,67,20,460,516,90
1263,0,36,30,504,545,90
1264,92,39,20,292,361,90
1265,51,61,20,530,605,90
1266,11,75,20,182,253,90
1267,50,33,10,870,915,90
1268,23,79,10,579,638,90
1269,62,74,20,60,122,90
1270,38,65,20,752,807,90
1271,64,58,10,80,154,90
1272,43,30,10,865,912,90
1273,47,17,10,145,193,90
1274,19,78,40,398,452,90
1275,36,66,20,332,382,90
1276,1,41,30,477,518,90
1277,40,6,30,506,554,90
1278,75,51,20,377,435,90
1279,41,27,10,748,786,90
1280,45,44,10,339,404,90
1281,31,38,30,413,460,90
1282,29,44,10,326,386,90
1283,27,74,30,50,111,90
1284,4,86,10,532,595,90
1285,33,64,10,185,247,90
1286,43,66,30,752,796,90
1287,16,77,20,91,143,90
1288,16,74,20,87,120,90
1289,30,28,10,157,223,90
1290,88,27,10,461,532,90
1291,33,35,20,90,167,90
1292,40,33,10,543,600,90
1293,2,43,20,354,391,90
1294,92,32,30,404,460,90
1295,25,53,10,431,487,90
1296,25,33,10,650,694,90
1297,77,53,10,165,228,90
1298,11,76,20,244,319,90
1299,29,52,20,802,874,90
1300,50,42,10,11,74,90
1301,70,61,20,470,537,90
1302,28,50,10,15,81,90
1303,45,45,10,717,753,90
1304,57,63,30,931,1003,90
1305,53,80,10,738,808,90
1306,22,84,10,6,42,90
1307,35,19,10,633,713,90
1308,44,13,30,440,495,90
1309,54,39,10,85,141,90
1310,100,31,10,469,556,90
1311,80,56,20,75,132,90
1312,29,25,10,103,157,90
1313,91,34,20,101,159,90
1314,43,28,20,273,324,90
1315,43,43,10,856,918,90
1316,47,31,10,394,455,90
1317,26,47,20,916,967,90
1318,59,37,50,347,413,90
1319,55,41,50,201,248,90
1320,32,38,10,1050,1116,90
1321,99,40,20,254,318,90
1322,46,65,10,858,911,90
1323,61,56,10,1081,1145,90
1324,37,34,10,252,302,90
1325,40,33,10,905,962,90
1326,36,29,10,185,260,90
1327,47,68,10,0,34,90
1328,11,37,30,64,122,90
1329,64,81,10,67,136,90
1330,16,92,20,694,758,90
1331,89,25,10,565,642,90
1332,28,24,20,493,575,90
1333,63,76,30,203,257,90
1334,53,88,20,684,778,90
1335,32,34,10,11,82,90
1336,7,37,20,553,609,90
1337,30,34,10,743,796,90
1338,69,51,20,70,123,90
1339,69,56,10,275,366,90
1340,21,51,10,622,707,90
1341,0,44,10,608,661,90
1342,60,81,30,465,503,90
1343,0,41,30,436,467,90
1344,20,79,10,530,571,90
1345,31,67,20,653,741,90
1346,16,78,30,608,667,90
1347,35,33,10,265,332,90
1348,72,94,20,498,564,90
1349,44,35,10,35,101,90
1350,65,61,30,707,769,90
1351,0,45,40,487,560,90
1352,41,64,10,905,951,90
1353,45,68,10,53,136,90
1354,7,52,10,663,711,90
1355,63,52,10,140,200,90
1356,67,58,30,596,648,90
1357,44,7,20,574,635,90
1358,30,0,20,557,622,90
1359,57,56,10,87,139,90
1360,18,53,10,595,635,90
1361,10,40,30,933,1002,90
1362,85,33,10,816,880,90
1363,25,62,20,581,614,90
1364,9,77,20,56,115,90
1365,29,35,10,1013,1060,90
1366,53,30,10,483,546,90
1367,25,55,10,370,411,90
1368,29,61,10,640,713,90
1369,60,56,10,748,813,90
1370,27,85,20,690,752,90
1371,40,8,40,70,115,90
1372,21,50,20,544,597,90
1373,44,66,20,1035,1105,90
1374,72,84,40,465,514,90
1375,22,39,10,390,424,90
1376,11,86,20,48,78,90
1377,56,74,10,102,158,90
1378,26,33,10,881,941,90
1379,16,58,10,460,514,90
1380,57,50,10,0,68,90
1381,9,30,20,216,263,90
1382,12,74,20,77,139,90
1383,20,52,10,357,405,90
1384,51,40,20,270,321,90
1385,18,64,10,410,460,90
1386,46,92,20,649,730,90
1387,31,31,20,114,199,90
1388,52,66,30,837,885,90
1389,53,75,10,540,620,90
1390,26,32,10,376,426,90
1391,24,51,20,490,547,90
1392,34,15,40,74,124,90
1393,37,14,40,15,75,90
1394,24,45,10,574,651,90
1395,11,76,20,166,230,90
1396,44,73,10,763,825,90
1397,27,41,10,993,1073,90
1398,38,14,10,160,217,90
1399,23,26,10,564,618,90
1400,57,56,10,0,59,90
1401,25,43,10,573,631,90
1402,43,2,20,737,796,90
1403,20,79,40,358,406,90
1404,79,36,30,74,140,90
1405,9,39,40,136,200,90
1406,67,62,30,532,587,90
1407,33,27,10,707,779,90
1408,34,15,10,126,183,90
1409,68,57,30,630,702,90
1410,25,37,10,772,853,90
1411,40,4,40,152,224,90
1412,0,37,20,406,454,90
1413,0,48,20,541,602,90
1414,33,73,20,310,382,90
1415,21,85,40,461,509,90
1416,0,49,20,554,615,90
1417,20,36,10,1053,1125,90
1418,58,48,10,12,79,90
1419,66,82,10,320,370,90
1420,40,29,20,247,294,90
1421,60,76,30,249,296,90
1422,39,72,30,112,159,90
1423,47,44,10,77,138,90
1424,24,50,10,750,800,90
1425,20,57,40,180,237,90
1426,38,31,10,1062,1123,90
1427,9,80,10,294,365,90
1428,2,54,10,681,743,90
1429,17,79,40,442,490,90
1430,45,14,40,156,235,90
1431,0,39,30,448,488,90
1432,14,35,20,698,743,90
1433,33,54,10,109,171,90
1434,26,53,20,1035,1114,90
1435,22,22,10,635,709,90
1436,44,14,10,98,165,90
1437,41,69,20,991,1074,90
1438,62,62,10,853,906,90
1439,88,32,30,50,129,90
1440,82,33,10,697,752,90
1441,95,31,10,399,491,90
1442,30,49,20,947,997,90
1443,28,84,20,560,644,90
1444,67,63,10,211,261,90
1445,85,18,10,691,743,90
1446,21,72,20,860,940,90
1447,58,36,50,389,443,90
1448,41,13,30,399,451,90
1449,35,33,30,454,517,90
1450,54,76,20,66,109,90
1451,63,52,10,706,768,90
1452,64,58,10,191,268,90
1453,79,54,20,348,402,90
1454,52,37,10,591,646,90
1455,74,55,20,188,258,90
1456,46,40,10,113,167,90
1457,26,78,10,270,340,90
1458,34,9,10,688,783,90
1459,59,59,10,850,917,90
1460,82,41,30,70,157,90
1461,79,55,10,282,357,90
1462,35,41,20,221,264,90
1463,77,81,10,257,293,90
1464,67,86,10,84,141,90
1465,49,32,50,516,584,90
1466,52,40,50,392,473,90
1467,31,26,10,901,966,90
1468,20,50,10,349,391,90
1469,92,34,10,538,619,90
1470,54,40,50,21,81,90
1471,65,78,10,222,279,90
1472,55,66,10,533,615,90
1473,65,78,10,223,286,90
1474,25,39,10,889,944,90
1475,67,54,10,208,276,90
1476,47,72,10,923,979,90
1477,4,35,40,117,193,90
1478,32,34,10,41,103,90
1479,38,69,20,404,478,90
1480,44,32,10,789,826,90
1481,1,43,20,420,484,90
1482,25,86,20,657,727,90
1483,5,37,20,373,409,90
1484,21,53,20,521,568,90
1485,46,35,10,836,873,90
1486,62,62,30,195,252,90
1487,3,41,40,38,98,90
1488,25,34,20,20,109,90
1489,41,2,20,198,263,90
1490,44,35,10,31,95,90
1491,64,57,20,484,555,90
1492,64,58,30,607,661,90
1493,33,46,10,257,314,90
1494,73,52,10,273,342,90
1495,19,30,20,234,268,90
1496,28,52,20,930,973,90
1497,17,71,20,84,120,90
1498,45,30,20,302,349,90
1499,22,22,30,820,891,90
1500,0,35,20,386,430,90
1501,24,80,40,390,434,90
1502,27,83,20,661,747,90
1503,28,52,10,83,174,90
1504,27,32,10,1012,1061,90
1505,30,48,10,213,246,90
1506,77,20,10,749,802,90
1507,19,78,40,329,380,90
1508,37,2,30,261,332,90
1509,37,68,10,36,84,90
1510,41,33,30,378,450,90
1511,34,40,10,18,80,90
1512,24,53,40,108,157,90
1513,79,50,20,352,403,90
1514,90,31,10,612,678,90
1515,62,79,40,505,540,90
1516,71,49,20,436,489,90
1517,43,71,20,132,191,90
1518,35,43,20,332,372,90
1519,49,30,20,450,512,90
1520,55,82,20,660,741,90
1521,41,28,10,810,853,90
1522,8,35,10,326,395,90
1523,35,68,20,171,232,90
1524,66,59,20,57,121,90
1525,13,79,20,156,230,90
1526,28,53,20,216,272,90
1527,46,66,30,829,879,90
1528,74,62,20,336,391,90
1529,44,56,10,41,125,90
1530,47,36,20,194,255,90
1531,33,9,30,379,431,90
1532,55,38,50,338,398,90
1533,67,55,30,567,624,90
1534,18,58,10,421,458,90
1535,21,76,30,604,655,90
1536,32,26,10,606,665,90
1537,30,80,40,478,519,90
1538,3,45,20,327,382,90
1539,88,41,30,0,59,90
1540,41,15,40,999,1067,90
1541,13,77,40,372,427,90
1542,61,64,10,1006,1065,90
1543,54,64,10,940,992,90
1544,0,44,30,456,493,90
1545,25,48,40,773,825,90
1546,29,50,10,710,791,90
1547,14,45,40,76,152,90
1548,24,77,40,329,375,90
1549,6,42,40,884,961,90
1550,24,86,10,512,571,90
1551,0,48,30,438,489,90
1552,63,84,40,904,957,90
1553,17,83,40,405,450,90
1554,61,58,30,525,600,90
1555,46,61,10,498,560,90
1556,28,29,10,562,609,90
1557,20,38,10,724,783,90
1558,40,70,10,488,570,90
1559,45,16,10,111,162,90
1560,34,63,10,387,435,90
1561,28,32,30,399,467,90
1562,4,37,30,522,577,90
1563,34,13,10,89,152,90
1564,50,33,10,685,731,90
1565,34,34,10,363,419,90
1566,48,20,10,521,558,90
1567,15,85,10,549,595,90
1568,30,27,10,640,693,90
1569,35,25,20,95,176,90
1570,0,45,10,638,691,90
1571,42,58,10,358,413,90
1572,44,30,10,878,928,90
1573,48,34,10,929,973,90
1574,36,0,30,451,511,90
1575,46,66,10,760,816,90
1576,46,61,20,842,904,90
1577,23,61,10,642,730,90
1578,19,56,10,376,432,90
1579,35,37,30,486,553,90
1580,68,56,20,446,502,90
1581,46,43,10,96,157,90
1582,41,3,30,412,459,90
1583,16,77,20,211,292,90
1584,61,82,10,331,394,90
1585,36,65,10,438,492,90
1586,34,30,20,67,126,90
1587,69,87,10,265,309,90
1588,2,43,20,390,435,90
1589,20,51,10,365,416,90
1590,11,34,20,203,253,90
1591,27,34,10,0,69,90
1592,24,24,20,93,185,90
1593,98,29,30,172,242,90
1594,43,75,10,544,619,90
1595,48,59,20,1030,1099,90
1596,21,72,30,29,81,90
1597,10,36,40,60,132,90
1598,53,82,10,800,862,90
1599,68,73,10,109,169,90
1600,40,36,20,580,660,90
1601,61,77,20,21,88,90
1602,61,76,10,702,777,90
1603,44,66,20,131,196,90
1604,40,18,40,45,103,90
1605,83,30,30,30,97,90
1606,44,62,10,751,806,90
1607,87,34,10,542,604,90
1608,30,84,20,646,692,90
1609,33,30,10,440,499,90
1610,59,71,30,643,694,90
1611,69,57,10,779,844,90
1612,33,52,40,767,823,90
1613,60,80,20,741,811,90
1614,48,42,50,193,252,90
1615,17,30,20,252,291,90
1616,59,86,20,36,98,90
1617,95,36,10,192,246,90
1618,25,54,10,621,689,90
1619,6,42,30,850,920,90
1620,49,34,10,860,912,90
1621,93,33,10,617,670,90
1622,23,54,10,16,104,90
1623,20,83,20,667,750,90
1624,85,37,10,684,758,90
1625,68,59,10,158,231,90
1626,33,68,10,433,493,90
1627,29,53,20,829,894,90
1628,86,35,10,271,325,90
1629,36,35,10,712,779,90
1630,39,66,10,785,830,90
1631,6,37,10,360,414,90
1632,37,32,10,901,957,90
1633,11,34,30,66,150,90
1634,45,39,50,133,181,90
1635,49,76,30,778,822,90
1636,39,68,20,1002,1082,90
1637,28,35,10,1066,1140,90
1638,54,34,10,408,473,90
1639,30,31,10,608,662,90
1640,65,59,30,539,605,90
1641,91,36,10,161,219,90
1642,53,31,10,517,573,90
1643,37,76,10,448,515,90
1644,58,77,20,105,157,90
1645,45,69,30,122,160,90
1646,32,30,10,652,704,90
1647,94,39,10,214,263,90
1648,41,23,10,699,750,90
1649,31,76,10,488,555,90
1650,16,82,40,362,403,90
1651,17,82,10,675,727,90
1652,92,39,30,77,152,90
1653,2,38,30,334,405,90
1654,66,83,20,389,459,90
1655,56,74,10,769,840,90
1656,22,33,10,100,166,90
1657,27,57,20,543,590,90
1658,71,51,20,330,370,90
1659,59,78,30,568,642,90
1660,90,23,10,590,653,90
1661,14,73,20,144,221,90
1662,68,54,10,236,319,90
1663,19,77,30,0,55,90
1664,89,35,20,896,966,90
1665,5,50,20,527,566,90
1666,92,34,10,607,664,90
1667,11,74,40,370,409,90
1668,25,53,20,734,809,90
1669,30,8,30,523,587,90
1670,29,5,20,554,618,90
1671,47,63,10,139,203,90
1672,52,42,50,195,233,90
1673,51,39,10,29,87,90
1674,45,25,10,705,746,90
1675,22,41,10,962,1016,90
1676,47,39,10,27,71,90
1677,72,57,10,261,344,90
1678,44,17,40,26,78,90
1679,83,27,10,1028,1078,90
1680,21,52,10,279,337,90
1681,60,60,10,234,303,90
1682,37,8,30,435,470,90
1683,35,76,10,548,613,90
1684,27,40,10,311,376,90
1685,41,66,20,281,333,90
1686,92,26,10,514,588,90
1687,27,52,40,231,283,90
1688,21,83,40,468,522,90
1689,67,55,10,123,190,90
1690,10,39,40,90,155,90
1691,48,3,30,444,508,90
1692,59,84,20,405,473,90
1693,33,67,10,11,71,90
1694,16,78,20,59,106,90
1695,35,24,20,1056,1131,90
1696,15,77,10,850,914,90
1697,29,85,20,672,734,90
1698,46,43,10,883,925,90
1699,28,41,10,290,348,90
1700,18,86,40,375,417,90
1701,35,70,10,425,491,90
1702,84,32,30,77,152,90
1703,30,51,20,883,936,90
1704,95,35,20,287,366,90
1705,41,32,10,491,552,90
1706,48,12,10,97,160,90
1707,59,58,10,64,127,90
1708,14,45,20,266,348,90
1709,36,34,10,1059,1131,90
1710,40,68,30,370,425,90
1711,74,74,10,279,332,90
1712,35,22,40,110,165,90
1713,35,50,10,637,716,90
1714,23,28,10,700,761,90
1715,29,32,10,1085,1146,90
1716,35,66,20,230,316,90
1717,84,32,10,631,699,90
1718,42,43,10,0,64,90
1719,88,29,30,375,435,90
1720,42,70,10,976,1037,90
1721,32,24,10,285,348,90
1722,22,55,20,484,535,90
1723,0,32,10,253,327,90
1724,25,49,10,0,70,90
1725,45,13,40,224,296,90
1726,51,18,10,901,954,90
1727,84,35,30,112,193,90
1728,6,50,10,679,724,90
1729,5,42,20,385,446,90
1730,64,79,10,249,291,90
1731,57,77,20,72,122,90
1732,26,56,20,333,408,90
1733,15,43,10,380,429,90
1734,45,42,10,790,842,90
1735,99,42,20,379,432,90
1736,20,78,20,77,130,90
1737,23,35,10,835,904,90
1738,38,37,10,797,854,90
1739,24,56,10,732,781,90
1740,3,53,10,658,706,90
1741,24,35,10,1020,1083,90
1742,36,7,30,517,572,90
1743,21,49,10,321,364,90
1744,46,45,10,15,80,90
1745,31,33,10,356,411,90
1746,36,65,20,554,639,90
1747,30,32,10,346,399,90
1748,28,78,40,475,536,90
1749,23,46,10,535,595,90
1750,83,33,30,43,115,90
1751,61,59,10,793,843,90
1752,11,43,10,583,638,90
1753,7,30,30,113,191,90
1754,66,83,20,359,432,90
1755,48,72,30,833,878,90
1756,43,12,10,127,183,90
1757,37,69,20,17,73,90
1758,28,54,10,599,650,90
1759,46,68,20,413,490,90
1760,61,83,20,636,719,90
1761,28,52,20,204,254,90
1762,20,58,20,31,81,90
1763,42,23,10,660,730,90
1764,42,70,20,194,256,90
1765,70,84,20,407,469,90
1766,26,23,10,610,670,90
1767,1,46,20,494,531,90
1768,56,84,20,1021,1113,90
1769,26,57,10,280,336,90
1770,64,89,40,10,53,90
1771,23,55,10,609,682,90
1772,45,71,20,229,310,90
1773,45,35,10,892,936,90
1774,69,57,10,212,281,90
1775,9,45,30,43,112,90
1776,36,62,10,69,120,90
1777,10,36,20,202,248,90
1778,28,33,10,370,432,90
1779,44,21,10,637,726,90
1780,22,87,10,534,582,90
1781,18,50,10,299,354,90
1782,37,57,10,351,414,90
1783,10,36,40,56,129,90
1784,44,65,10,322,384,90
1785,64,55,10,837,909,90
1786,38,13,10,737,834,90
1787,62,50,10,84,147,90
1788,10,30,10,328,365,90
1789,31,19,10,593,677,90
1790,22,56,20,572,628,90
1791,43,59,20,182,258,90
1792,25,35,10,266,324,90
1793,42,63,10,299,354,90
1794,76,36,30,35,114,90
1795,62,86,40,853,893,90
1796,58,48,10,599,664,90
1797,20,52,10,367,407,90
1798,84,22,10,458,497,90
1799,37,29,10,347,414,90
1800,67,61,10,754,817,90
1801,27,28,10,534,581,90
1802,54,84,10,766,841,90
1803,49,67,10,525,609,90
1804,7,50,10,624,679,90
1805,28,38,10,37,103,90
1806,66,61,30,593,660,90
1807,45,9,30,349,403,90
1808,91,35,10,192,249,90
1809,36,28,10,842,896,90
1810,25,92,20,619,686,90
1811,0,38,20,576,633,90
1812,50,10,20,601,665,90
1813,38,67,10,486,538,90
1814,24,83,20,653,716,90
1815,83,35,20,140,201,90
1816,37,62,10,254,311,90
1817,48,28,10,663,720,90
1818,9,76,20,234,307,90
1819,5,45,10,667,715,90
1820,70,56,20,473,540,90
1821,52,34,50,319,372,90
1822,26,36,10,179,234,90
1823,82,37,30,377,466,90
1824,21,79,20,212,282,90
1825,41,65,10,85,167,90
1826,83,23,10,873,920,90
1827,17,79,10,1033,1096,90
1828,48,64,10,931,980,90
1829,63,61,30,607,667,90
1830,63,67,10,682,739,90
1831,24,29,10,669,732,90
1832,36,65,20,184,229,90
1833,69,57,10,128,201,90
1834,11,42,30,435,503,90
1835,85,26,10,625,694,90
1836,4,40,10,261,317,90
1837,66,90,30,170,213,90
1838,41,70,10,757,819,90
1839,56,30,50,361,428,90
1840,41,64,10,63,146,90
1841,24,87,20,610,692,90
1842,47,35,10,56,119,90
1843,42,9,10,99,155,90
1844,82,41,20,123,175,90
1845,10,41,20,237,288,90
1846,24,27,10,680,753,90
1847,10,75,20,171,238,90
1848,28,32,10,1015,1110,90
1849,29,51,10,132,204,90
1850,65,55,10,125,194,90
1851,46,25,10,521,614,90
1852,40,38,20,5,74,90
1853,30,36,10,589,637,90
1854,40,13,40,38,89,90
1855,21,31,10,742,805,90
1856,23,34,10,505,556,90
1857,24,37,10,811,868,90
1858,69,59,10,250,327,90
1859,36,10,30,499,570,90
1860,20,49,10,438,484,90
1861,66,86,20,427,506,90
1862,39,72,20,47,109,90
1863,5,35,20,367,416,90
1864,23,58,10,582,667,90
1865,82,29,10,739,783,90
1866,28,30,30,533,592,90
1867,39,62,20,591,656,90
1868,70,57,10,197,245,90
1869,51,33,20,335,392,90
1870,3,35,10,833,893,90
1871,42,8,40,122,184,90
1872,40,1,30,426,469,90
1873,38,68,10,86,160,90
1874,9,38,20,392,447,90
1875,20,50,10,665,738,90
1876,15,43,30,0,59,90
1877,63,65,10,462,516,90
1878,40,66,10,486,560,90
1879,21,41,20,192,238,90
1880,43,65,10,126,187,90
1881,32,69,30,23,82,90
1882,61,81,30,199,240,90
1883,94,28,30,678,741,90
1884,27,90,20,644,723,90
1885,27,51,20,72,147,90
1886,31,69,10,278,337,90
1887,56,55,10,49,101,90
1888,92,18,10,782,829,90
1889,46,17,40,176,229,90
1890,40,12,40,1041,1072,90
1891,61,79,10,920,980,90
1892,56,29,10,701,749,90
1893,48,32,10,932,987,90
1894,35,63,10,546,633,90
1895,47,0,20,428,483,90
1896,47,63,10,43,130,90
1897,66,83,40,481,543,90
1898,90,35,10,89,165,90
1899,41,61,10,940,1021,90
1900,1,42,40,102,181,90
1901,10,81,10,306,378,90
1902,22,31,30,428,499,90
1903,99,28,20,898,976,90
1904,0,42,30,681,720,90
1905,50,36,50,185,229,90
1906,62,91,40,454,484,90
1907,9,49,20,678,746,90
1908,21,84,40,62,109,90
1909,24,33,10,649,715,90
1910,30,32,10,462,517,90
1911,57,57,10,1000,1073,90
