CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
987,29,29,10,1028,1081,90
988,26,55,40,206,262,90
989,27,83,10,601,652,90
990,46,66,20,1006,1073,90
991,61,51,10,245,312,90
992,32,58,10,777,821,90
993,37,12,10,606,690,90
994,58,80,20,441,493,90
995,38,14,10,407,478,90
996,84,34,10,156,205,90
997,8,43,10,647,709,90
998,27,36,10,907,962,90
999,53,79,10,720,797,90
1000,95,41,20,328,401,90
1001,99,30,20,56,115,90
1002,41,9,40,200,267,90
1003,29,58,10,668,715,90
1004,94,34,10,409,485,90
1005,63,47,10,770,824,90
1006,24,47,10,43,121,90
1007,68,54,10,876,946,90
1008,72,87,10,331,400,90
1009,0,43,20,478,535,90
1010,18,55,10,958,1015,90
1011,27,28,10,1032,1116,90
1012,82,31,20,283,348,90
1013,38,6,30,363,412,90
1014,46,37,10,826,881,90
1015,44,70,10,7,46,90
1016,49,85,10,822,911,90
1017,22,53,40,84,127,90
1018,40,10,40,188,270,90
1019,29,29,10,859,925,90
1020,40,5,40,714,795,90
1021,1,35,30,472,521,90
1022,62,60,10,856,914,90
1023,44,72,20,987,1034,90
1024,14,78,20,117,160,90
1025,41,63,10,453,523,90
1026,8,60,10,447,499,90
1027,71,86,20,354,419,90
1028,43,64,10,858,907,90
1029,95,30,10,477,546,90
1030,27,27,30,494,560,90
1031,64,62,10,732,799,90
1032,42,71,10,0,43,90
1033,67,49,30,359,434,90
1034,70,57,20,976,1025,90
1035,41,63,20,146,208,90
1036,24,30,10,819,900,90
1037,21,82,20,264,330,90
1038,13,78,40,382,438,90
1039,26,52,40,164,220,90
1040,55,80,30,550,594,90
1041,89,20,30,337,411,90
1042,38,32,10,952,999,90
1043,17,86,40,533,586,90
1044,95,29,10,247,324,90
1045,25,53,20,97,128,90
1046,73,85,40,455,485,90
1047,60,60,10,847,886,90
1048,62,58,10,741,809,90
1049,35,66,10,517,582,90
1050,37,67,10,26,84,90
1051,51,35,10,490,571,90
1052,6,48,10,71,123,90
1053,25,50,10,890,951,90
1054,24,32,10,796,871,90
1055,41,12,10,719,774,90
1056,37,19,40,69,117,90
1057,90,39,10,241,291,90
1058,30,33,10,494,560,90
1059,15,55,10,311,367,90
1060,5,31,30,355,412,90
1061,20,56,10,784,821,90
1062,39,72,10,515,584,90
1063,29,34,30,807,865,90
1064,50,82,10,744,825,90
1065,41,6,30,496,559,90
1066,24,25,10,864,914,90
1067,36,35,20,41,127,90
1068,44,39,10,11,84,90
1069,36,32,10,259,308,90
1070,26,53,20,622,699,90
1071,50,73,10,630,700,90
1072,48,24,10,565,649,90
1073,32,37,20,25,100,90
1074,20,52,10,396,435,90
1075,91,35,10,165,215,90
1076,44,70,20,982,1044,90
1077,29,32,10,394,452,90
1078,50,43,20,388,453,90
1079,20,86,40,358,396,90
1080,36,15,40,1026,1083,90
1081,41,36,10,39,112,90
1082,92,29,10,625,698,90
1083,26,50,20,216,264,90
1084,51,71,10,47,135,90
1085,63,86,30,232,271,90
1086,25,63,10,587,672,90
1087,53,67,20,1009,1079,90
1088,44,66,10,67,124,90
1089,19,81,40,438,473,90
1090,56,31,50,359,414,90
1091,25,53,40,161,220,90
1092,64,60,30,673,729,90
1093,9,34,20,206,241,90
1094,25,34,30,614,675,90
1095,67,84,40,461,514,90
1096,45,28,10,690,736,90
1097,38,4,30,407,451,90
1098,36,66,10,517,584,90
1099,88,31,10,586,654,90
1100,27,85,10,827,886,90
1101,62,54,10,0,78,90
1102,51,32,10,515,565,90
1103,59,88,20,803,884,90
1104,39,19,10,876,951,90
1105,23,87,40,421,474,90
1106,31,46,10,13,63,90
1107,47,40,50,319,391,90
1108,63,59,30,614,658,90
1109,32,71,10,560,642,90
1110,32,72,10,411,463,90
1111,67,57,10,76,142,90
1112,34,69,20,294,367,90
1113,91,33,10,838,911,90
1114,88,31,10,188,255,90
1115,89,32,30,351,409,90
1116,92,37,20,98,157,90
1117,44,40,10,110,185,90
1118,23,88,40,392,432,90
1119,41,12,30,264,331,90
1120,27,34,10,929,990,90
1121,99,31,20,401,475,90
1122,61,61,30,645,718,90
1123,81,55,20,635,694,90
1124,24,53,20,564,609,90
1125,39,5,20,269,333,90
1126,34,71,10,458,515,90
1127,92,33,20,264,322,90
1128,52,33,50,383,429,90
1129,30,36,10,946,1004,90
1130,54,84,10,730,816,90
1131,55,80,30,216,256,90
1132,40,70,20,589,675,90
1133,48,30,10,423,477,90
1134,41,67,20,679,757,90
1135,49,88,20,637,718,90
1136,34,39,10,1082,1146,90
1137,27,32,10,1006,1062,90
1138,62,61,10,820,888,90
1139,35,71,20,623,698,90
1140,95,38,30,208,266,90
1141,34,46,10,0,53,90
1142,21,36,10,960,1018,90
1143,39,24,10,146,215,90
1144,64,79,10,294,355,90
1145,10,39,20,166,204,90
1146,0,46,20,103,153,90
1147,72,62,10,250,318,90
1148,29,29,10,324,388,90
1149,65,56,10,36,113,90
1150,47,11,10,168,211,90
1151,39,65,20,202,246,90
1152,87,37,10,206,267,90
1153,19,51,20,558,621,90
1154,17,85,40,979,1036,90
1155,24,72,30,0,68,90
1156,75,56,10,1033,1100,90
1157,27,41,20,904,947,90
1158,52,38,10,67,118,90
1159,38,24,10,193,272,90
1160,9,75,20,249,313,90
1161,65,45,20,860,910,90
1162,21,59,10,611,691,90
1163,48,71,20,970,1032,90
1164,48,75,30,912,950,90
1165,27,49,20,836,925,90
1166,60,57,10,175,234,90
1167,36,68,10,491,572,90
1168,26,51,20,223,269,90
1169,54,63,10,822,863,90
1170,39,67,10,252,314,90
1171,13,41,30,45,117,90
1172,20,51,10,812,863,90
1173,49,75,30,850,880,90
1174,51,82,20,723,795,90
1175,35,70,10,390,464,90
1176,12,71,20,944,1020,90
1177,47,34,10,51,107,90
1178,84,39,30,50,125,90
1179,19,76,30,0,69,90
1180,84,44,10,245,306,90
1181,48,36,10,712,772,90
1182,67,83,40,469,503,90
1183,14,43,30,48,106,90
1184,11,34,20,212,255,90
1185,17,74,20,174,247,90
1186,56,74,20,86,146,90
1187,34,74,10,95,174,90
1188,21,24,10,744,816,90
1189,44,8,20,262,328,90
1190,54,34,10,85,142,90
1191,11,55,10,467,537,90
1192,32,71,20,665,754,90
1193,67,61,20,620,667,90
1194,89,26,30,62,139,90
1195,59,73,10,132,187,90
1196,34,29,10,685,743,90
1197,17,80,10,581,643,90
1198,43,63,30,858,917,90
1199,25,57,10,640,717,90
1200,31,54,20,867,917,90
1201,25,40,10,926,989,90
1202,55,42,50,889,938,90
1203,27,28,10,784,826,90
1204,15,76,20,656,740,90
1205,40,35,10,908,951,90
1206,53,31,10,333,380,90
1207,14,75,20,1009,1081,90
1208,19,82,40,421,463,90
1209,92,37,20,730,802,90
1210,30,35,10,5,71,90
1211,30,55,20,947,993,90
1212,42,10,40,88,143,90
1213,28,55,20,73,126,90
1214,20,53,10,213,276,90
1215,81,55,20,405,452,90
1216,10,43,10,675,722,90
1217,39,67,10,50,122,90
1218,4,49,20,1081,1146,90
1219,67,64,30,951,1032,90
1220,15,35,30,585,658,90
1221,93,29,10,907,970,90
1222,18,82,40,368,417,90
1223,18,57,10,61,126,90
1224,71,83,40,435,474,90
1225,6,27,10,295,350,90
1226,45,35,50,349,418,90
1227,47,69,10,0,73,90
1228,90,26,10,560,643,90
1229,64,76,10,123,192,90
1230,90,41,30,104,193,90
1231,24,47,10,547,617,90
1232,25,79,10,305,379,90
1233,24,56,10,342,389,90
1234,30,36,10,31,97,90
1235,37,28,10,272,331,90
1236,30,54,10,358,412,90
1237,38,36,10,0,67,90
1238,3,42,20,520,572,90
1239,67,59,10,175,241,90
1240,65,87,10,249,296,90
1241,66,61,30,712,785,90
1242,43,8,20,247,310,90
1243,44,2,20,165,219,90
1244,49,37,10,74,128,90
1245,49,30,10,1033,1103,90
1246,44,6,20,266,353,90
1247,96,31,30,442,515,90
1248,30,84,30,44,115,90
1249,25,33,10,705,768,90
1250,38,5,30,216,260,90
1251,13,30,40,101,158,90
1252,48,25,10,676,734,90
1253,57,37,50,141,193,90
1254,22,81,40,494,547,90
1255,12,84,10,171,236,90
1256,37,28,10,215,284,90
1257,47,7,20,301,361,90
1258,9,32,20,209,241,90
1259,39,64,10,258,316,90
1260,32,4,30,372,422,90
1261,74,60,20,397,471,90
1262,56,50,10,227,288,90
1263,79,34,20,180,238,90
1264,20,71,30,3,66,90
1265,25,33,30,250,323,90
1266,90,31,20,94,162,90
1267,33,39,10,1035,1096,90
1268,42,17,40,547,602,90
1269,29,46,20,181,256,90
1270,41,5,20,260,321,90
1271,22,44,20,1085,1129,90
1272,48,36,10,974,1027,90
1273,0,46,30,28,78,90
1274,44,30,10,82,129,90
1275,31,27,10,858,942,90
1276,23,52,10,348,401,90
1277,40,66,10,56,126,90
1278,31,85,20,655,733,90
1279,0,44,30,576,615,90
1280,44,70,10,70,148,90
1281,50,67,30,989,1043,90
1282,55,28,10,290,341,90
1283,19,83,40,460,507,90
1284,83,22,10,786,835,90
1285,54,26,10,637,713,90
1286,94,36,20,540,596,90
1287,26,49,20,939,1000,90
1288,69,65,30,90,152,90
1289,10,77,20,177,254,90
1290,70,60,30,371,429,90
1291,22,45,20,527,580,90
1292,61,79,30,618,674,90
1293,28,56,10,909,958,90
1294,16,73,20,75,117,90
1295,43,67,20,524,596,90
1296,57,80,30,235,283,90
1297,1,46,20,950,1002,90
1298,51,65,30,1038,1085,90
1299,49,28,10,543,606,90
1300,29,40,10,998,1076,90
1301,39,31,20,102,174,90
1302,50,36,10,812,858,90
1303,5,35,40,895,968,90
1304,27,85,20,197,272,90
1305,46,65,10,689,799,90
1306,46,67,10,73,149,90
1307,25,52,10,860,935,90
1308,5,42,10,686,721,90
1309,32,25,10,539,605,90
1310,36,17,40,282,340,90
1311,45,27,10,108,160,90
1312,81,27,10,669,734,90
1313,53,29,10,485,568,90
1314,3,39,20,450,505,90
1315,20,85,10,504,559,90
1316,68,83,40,472,519,90
1317,0,40,30,461,501,90
1318,42,71,10,937,976,90
1319,25,33,10,813,877,90
1320,49,35,10,1082,1139,90
1321,51,42,20,278,335,90
1322,31,49,10,1052,1105,90
1323,9,45,10,605,651,90
1324,32,88,20,569,628,90
1325,70,64,30,574,625,90
1326,33,36,20,95,178,90
1327,53,34,10,558,639,90
1328,39,69,10,693,748,90
1329,31,26,10,960,1042,90
1330,48,72,10,926,972,90
1331,45,67,10,723,777,90
1332,77,62,10,273,330,90
1333,44,72,10,593,654,90
1334,53,84,30,584,661,90
1335,22,53,40,154,206,90
1336,28,56,20,876,954,90
1337,22,50,40,125,179,90
1338,48,77,10,718,801,90
1339,33,36,20,36,118,90
1340,29,52,20,777,861,90
1341,33,51,10,0,66,90
1342,53,29,10,452,499,90
1343,72,55,10,211,268,90
1344,43,6,20,263,337,90
1345,45,11,40,150,239,90
1346,22,25,10,703,747,90
1347,37,75,20,771,844,90
1348,67,63,20,450,517,90
1349,45,35,20,249,303,90
1350,4,43,20,589,660,90
1351,52,84,30,517,574,90
1352,53,66,20,993,1059,90
1353,51,65,10,857,921,90
1354,57,75,10,846,893,90
1355,75,54,10,250,325,90
1356,34,34,20,34,114,90
1357,42,72,20,651,740,90
1358,82,36,10,988,1035,90
1359,46,15,40,86,124,90
1360,71,78,20,5,50,90
1361,61,79,10,137,190,90
1362,63,84,40,483,525,90
1363,10,44,10,633,685,90
1364,23,84,20,357,430,90
1365,30,69,10,504,554,90
1366,23,46,10,303,375,90
1367,46,33,20,219,273,90
1368,36,66,20,300,369,90
1369,60,83,30,193,223,90
1370,24,74,30,49,130,90
1371,33,71,10,408,453,90
1372,29,33,10,792,866,90
1373,60,77,20,597,655,90
1374,5,46,10,628,673,90
1375,27,82,20,717,794,90
1376,47,29,10,890,952,90
1377,35,0,20,220,299,90
1378,86,28,10,187,237,90
1379,65,86,40,452,503,90
1380,97,30,30,306,382,90
1381,92,33,30,426,486,90
1382,52,27,10,605,677,90
1383,20,57,20,555,598,90
1384,8,47,20,763,821,90
1385,23,56,10,644,717,90
1386,88,38,10,213,269,90
1387,19,79,20,668,734,90
1388,19,51,10,651,718,90
1389,0,43,30,496,537,90
1390,18,39,10,704,777,90
1391,43,39,20,210,269,90
1392,33,40,10,30,88,90
1393,52,36,20,277,323,90
1394,32,41,10,431,474,90
1395,20,58,40,185,241,90
1396,88,28,10,514,575,90
1397,61,87,10,304,366,90
1398,25,26,10,603,650,90
1399,33,16,10,696,776,90
1400,63,54,10,847,907,90
1401,32,34,10,786,857,90
1402,60,74,30,177,223,90
1403,30,32,10,1051,1141,90
1404,3,86,10,296,366,90
1405,48,36,10,857,905,90
1406,50,39,10,492,554,90
1407,28,46,20,839,899,90
1408,59,82,30,358,392,90
1409,19,84,20,641,732,90
1410,95,33,10,851,915,90
1411,46,68,10,4,68,90
1412,59,78,30,170,220,90
1413,19,86,40,487,532,90
1414,93,30,20,282,360,90
1415,22,85,10,564,627,90
1416,52,35,50,514,576,90
1417,0,37,10,324,377,90
1418,48,35,10,637,685,90
1419,56,72,10,755,816,90
1420,97,33,20,774,846,90
1421,20,56,10,651,710,90
1422,25,34,10,734,791,90
1423,34,15,10,680,767,90
1424,50,37,20,415,458,90
1425,19,82,10,18,55,90
1426,13,29,30,21,83,90
1427,27,41,30,518,581,90
1428,84,31,10,758,823,90
1429,52,36,10,1041,1092,90
1430,26,31,30,8,65,90
1431,31,35,30,384,455,90
1432,1,40,30,90,153,90
1433,46,38,10,0,52,90
1434,18,88,10,553,614,90
1435,91,39,20,387,441,90
1436,69,57,20,415,486,90
1437,34,68,10,628,711,90
1438,45,33,10,848,898,90
1439,92,25,10,603,668,90
1440,26,29,10,772,839,90
1441,23,28,10,559,614,90
1442,60,70,10,17,97,90
1443,52,62,30,819,873,90
1444,65,89,20,909,969,90
1445,2,42,30,36,105,90
1446,24,49,10,384,438,90
1447,23,56,10,630,709,90
1448,90,29,30,34,108,90
1449,90,32,10,235,290,90
1450,84,35,10,800,861,90
1451,31,56,10,961,1032,90
1452,2,42,30,157,189,90
1453,80,27,10,640,708,90
1454,66,63,10,833,898,90
1455,28,44,10,227,304,90
1456,65,76,10,115,165,90
1457,51,33,10,456,493,90
1458,44,68,30,799,841,90
1459,29,25,10,45,116,90
1460,7,48,20,742,813,90
1461,24,52,10,171,230,90
1462,20,83,10,512,574,90
1463,14,35,20,199,234,90
1464,24,35,10,1068,1126,90
1465,48,43,50,343,407,90
1466,33,14,40,52,103,90
1467,25,45,40,144,194,90
1468,68,56,20,130,186,90
1469,31,31,10,993,1061,90
1470,24,48,10,241,313,90
1471,30,28,10,753,799,90
1472,41,37,10,37,106,90
1473,60,58,10,31,101,90
1474,70,77,10,208,267,90
1475,45,31,10,915,950,90
1476,47,25,10,435,488,90
1477,46,2,20,279,362,90
1478,40,13,40,212,286,90
1479,55,56,10,802,857,90
1480,18,53,10,430,488,90
1481,73,50,20,337,387,90
1482,34,32,20,56,136,90
1483,92,38,10,522,567,90
1484,28,80,30,53,121,90
1485,41,73,20,959,1036,90
1486,39,36,10,776,841,90
1487,5,32,40,170,213,90
1488,93,38,10,251,300,90
1489,58,84,30,187,240,90
1490,49,28,10,674,736,90
1491,24,56,20,519,562,90
1492,86,33,10,307,371,90
1493,40,9,20,557,623,90
1494,31,32,10,764,824,90
1495,26,33,10,335,394,90
1496,56,80,10,444,515,90
1497,7,37,10,640,689,90
1498,96,22,30,399,455,90
1499,67,87,30,541,606,90
1500,24,57,20,288,356,90
1501,87,35,30,192,275,90
1502,37,30,30,461,522,90
1503,58,34,10,399,455,90
1504,8,43,20,782,847,90
1505,44,16,30,432,474,90
1506,60,51,10,183,248,90
1507,14,83,20,168,244,90
1508,63,83,10,262,322,90
1509,2,42,10,651,692,90
1510,30,28,10,299,348,90
1511,48,1,20,295,361,90
1512,20,33,10,846,894,90
1513,93,29,30,364,442,90
1514,22,37,10,950,1012,90
1515,31,29,20,19,112,90
1516,95,30,30,426,491,90
1517,36,27,10,218,275,90
1518,68,56,10,779,851,90
1519,30,34,10,317,378,90
1520,60,87,20,679,766,90
1521,72,54,10,241,310,90
1522,22,55,10,310,367,90
1523,43,67,10,81,167,90
1524,41,43,10,708,742,90
1525,58,89,40,512,555,90
1526,3,38,20,418,465,90
1527,3,36,20,802,877,90
1528,3,47,10,611,661,90
1529,20,76,30,25,81,90
1530,24,26,10,794,868,90
1531,41,69,20,64,144,90
1532,38,32,10,1062,1109,90
1533,45,47,10,0,64,90
1534,28,29,30,304,366,90
1535,47,26,10,637,707,90
1536,55,25,10,1093,1143,90
1537,11,39,40,123,182,90
1538,28,45,10,65,140,90
1539,27,32,10,658,703,90
1540,100,44,20,293,358,90
1541,29,48,20,936,981,90
1542,88,37,10,631,682,90
1543,25,89,10,541,589,90
1544,57,40,20,276,340,90
1545,51,60,20,21,91,90
1546,25,60,10,761,791,90
1547,36,7,30,381,429,90
1548,73,62,20,21,96,90
1549,93,29,10,461,557,90
1550,18,56,40,444,498,90
1551,46,30,10,946,1002,90
1552,42,73,30,831,872,90
1553,4,32,20,374,428,90
1554,67,66,20,438,500,90
1555,56,91,20,607,687,90
1556,95,25,30,381,441,90
1557,35,56,20,888,939,90
1558,18,80,20,170,245,90
1559,2,42,20,543,597,90
1560,52,40,50,377,432,90
1561,13,29,20,206,248,90
1562,92,26,10,722,805,90
1563,54,77,10,728,815,90
1564,44,31,10,804,834,90
1565,30,27,10,633,693,90
1566,54,59,10,324,388,90
1567,48,12,40,12,70,90
1568,55,43,10,42,93,90
1569,26,73,20,982,1030,90
1570,30,52,20,806,866,90
1571,35,3,20,211,289,90
1572,52,63,20,620,700,90
1573,43,13,20,289,344,90
1574,0,40,20,443,500,90
1575,86,35,20,334,404,90
1576,62,80,30,107,151,90
1577,34,5,30,1078,1138,90
1578,30,39,10,1073,1137,90
1579,47,36,10,877,924,90
1580,39,73,20,961,1028,90
1581,26,70,10,496,547,90
1582,43,72,30,69,102,90
1583,59,57,10,859,921,90
1584,47,66,10,1051,1107,90
1585,41,67,10,863,930,90
1586,52,33,10,652,723,90
1587,15,72,20,204,261,90
1588,45,23,10,88,134,90
1589,30,47,10,0,62,90
1590,0,40,30,456,491,90
1591,76,60,10,258,335,90
1592,23,55,10,254,301,90
1593,68,60,20,101,166,90
1594,57,76,10,103,162,90
1595,34,38,30,228,292,90
1596,11,45,10,657,710,90
1597,32,38,20,42,132,90
1598,15,76,20,70,121,90
1599,88,34,20,169,236,90
1600,28,32,10,1044,1111,90
1601,46,14,10,115,160,90
1602,30,23,10,854,902,90
1603,23,83,40,383,436,90
1604,29,54,20,928,982,90
1605,40,64,20,878,942,90
1606,48,33,20,266,319,90
1607,33,30,10,872,933,90
1608,71,61,20,89,158,90
1609,38,59,10,515,578,90
1610,88,35,10,660,716,90
1611,57,62,10,908,959,90
1612,43,65,20,185,244,90
1613,45,38,10,73,115,90
1614,47,22,10,630,689,90
1615,50,7,40,177,252,90
1616,15,52,10,364,409,90
1617,19,46,10,241,306,90
1618,51,35,10,531,593,90
1619,44,6,20,286,345,90
1620,56,32,50,109,152,90
1621,43,68,10,754,815,90
1622,49,42,10,184,241,90
1623,47,44,10,57,120,90
1624,46,73,20,171,221,90
1625,87,39,20,647,696,90
1626,30,88,20,648,718,90
1627,33,57,10,0,51,90
1628,59,58,10,722,780,90
1629,82,35,30,774,866,90
1630,46,35,10,613,669,90
1631,25,84,40,484,539,90
1632,90,30,10,480,566,90
1633,52,57,10,1058,1118,90
1634,18,82,40,439,498,90
1635,1,32,40,984,1044,90
1636,6,44,40,50,117,90
1637,12,45,30,27,102,90
1638,45,41,10,66,109,90
1639,64,84,10,1040,1079,90
1640,48,3,20,281,343,90
1641,43,4,20,288,353,90
1642,46,37,20,734,786,90
1643,69,59,20,66,135,90
1644,18,69,20,167,244,90
1645,14,83,10,254,309,90
1646,52,28,10,960,1006,90
1647,30,59,20,931,982,90
1648,43,13,30,391,437,90
1649,37,8,30,408,476,90
1650,83,36,10,620,678,90
1651,97,22,30,499,567,90
1652,31,75,10,542,614,90
1653,12,77,20,211,275,90
1654,90,21,10,560,635,90
1655,63,50,30,611,684,90
1656,71,82,20,362,447,90
1657,18,72,20,915,987,90
1658,5,35,10,287,338,90
1659,34,56,10,67,117,90
1660,27,49,40,248,303,90
1661,65,88,40,462,502,90
1662,41,11,10,1008,1087,90
1663,37,9,10,806,878,90
1664,32,27,10,201,276,90
1665,52,24,10,428,480,90
1666,18,61,10,554,641,90
1667,36,2,30,337,407,90
1668,18,79,10,1,72,90
1669,91,29,10,776,824,90
1670,27,31,10,709,774,90
1671,68,52,30,507,573,90
1672,17,83,40,455,515,90
1673,39,10,20,206,250,90
1674,22,28,30,499,575,90
1675,16,45,40,61,132,90
1676,50,40,10,884,938,90
1677,43,70,30,878,939,90
1678,42,66,10,554,624,90
1679,55,56,10,699,753,90
1680,67,82,30,216,256,90
1681,46,35,10,54,114,90
1682,28,22,10,620,687,90
1683,67,78,10,894,956,90
1684,55,75,10,845,894,90
1685,45,65,10,85,172,90
1686,82,57,20,329,381,90
1687,41,71,20,714,783,90
1688,6,38,40,109,177,90
1689,44,72,20,582,663,90
1690,23,38,10,888,957,90
1691,4,48,10,666,716,90
1692,48,36,10,458,532,90
1693,27,58,10,251,312,90
1694,35,31,10,179,254,90
1695,65,58,30,564,625,90
1696,18,50,10,449,509,90
1697,10,34,20,754,814,90
1698,62,65,30,570,614,90
1699,78,54,10,197,268,90
1700,89,37,20,325,395,90
1701,50,25,50,362,422,90
1702,41,7,30,377,416,90
1703,4,36,20,396,443,90
1704,43,70,20,721,795,90
1705,38,28,10,233,292,90
1706,34,69,20,290,366,90
1707,46,72,20,646,717,90
1708,2,43,30,581,624,90
1709,50,37,50,162,202,90
1710,82,33,30,971,1042,90
1711,44,42,20,282,341,90
1712,3,51,10,777,831,90
1713,28,53,20,922,969,90
1714,41,32,10,716,778,90
1715,48,35,20,343,405,90
1716,17,57,10,375,433,90
1717,34,52,20,826,888,90
1718,63,52,20,469,517,90
1719,46,44,50,152,188,90
1720,16,76,20,176,256,90
1721,61,85,10,85,142,90
1722,26,52,10,726,759,90
1723,42,67,10,924,982,90
1724,44,64,10,84,163,90
1725,51,85,30,567,627,90
1726,91,28,10,652,724,90
1727,56,29,10,434,507,90
1728,43,10,40,183,252,90
1729,36,67,10,188,250,90
1730,11,35,20,233,276,90
1731,29,32,10,601,665,90
1732,14,48,30,985,1048,90
1733,18,81,20,116,157,90
1734,83,37,20,100,166,90
1735,64,53,20,1045,1104,90
1736,34,23,10,474,531,90
1737,42,19,40,623,663,90
1738,47,34,10,839,889,90
1739,17,75,20,197,282,90
1740,57,83,40,278,317,90
1741,69,90,20,138,209,90
1742,14,51,10,723,765,90
1743,26,56,10,447,513,90
1744,23,50,10,366,412,90
1745,28,46,10,120,204,90
1746,0,42,20,734,810,90
1747,56,84,20,620,696,90
1748,36,1,30,1042,1097,90
1749,41,65,20,198,253,90
1750,29,38,10,21,84,90
1751,36,70,10,559,628,90
1752,50,40,10,112,175,90
1753,27,51,20,693,728,90
1754,34,28,10,781,829,90
1755,13,77,10,849,903,90
1756,29,57,20,978,1031,90
1757,56,56,10,12,75,90
1758,72,49,20,94,139,90
1759,13,47,20,991,1059,90
1760,53,30,10,527,594,90
1761,45,1,20,722,784,90
1762,43,64,10,966,1018,90
1763,28,92,20,635,697,90
1764,40,17,10,616,701,90
1765,52,85,20,677,760,90
1766,48,33,10,544,590,90
1767,93,33,20,150,199,90
1768,25,55,10,368,444,90
1769,35,6,20,468,534,90
1770,34,41,10,439,487,90
1771,22,33,10,750,810,90
1772,38,13,30,418,470,90
1773,99,30,10,268,343,90
1774,41,11,10,230,288,90
1775,18,80,30,60,124,90
1776,41,29,10,265,316,90
1777,42,63,10,649,701,90
1778,44,62,10,612,658,90
1779,44,72,10,549,619,90
1780,6,46,20,57,126,90
1781,43,44,10,28,87,90
1782,30,16,10,629,719,90
1783,25,31,10,380,441,90
1784,3,44,20,94,157,90
1785,42,11,40,96,151,90
1786,53,58,10,767,811,90
1787,6,43,20,933,996,90
1788,44,70,20,201,282,90
1789,54,76,10,25,87,90
1790,14,82,40,445,475,90
1791,25,33,10,904,962,90
1792,45,55,10,966,1022,90
1793,64,51,10,154,222,90
1794,21,29,10,765,828,90
1795,69,55,20,743,807,90
1796,16,30,10,835,911,90
1797,40,26,10,889,968,90
1798,35,7,30,475,531,90
1799,38,68,20,243,304,90
1800,38,31,10,268,333,90
1801,44,67,20,700,791,90
1802,3,42,20,418,469,90
1803,32,35,30,420,479,90
1804,30,49,10,925,1021,90
1805,33,46,10,85,149,90
1806,7,43,20,973,1042,90
1807,36,67,20,179,234,90
1808,60,74,20,1061,1113,90
1809,95,35,10,517,594,90
1810,62,76,20,999,1054,90
1811,22,30,10,780,834,90
1812,40,68,10,0,40,90
1813,37,23,10,102,166,90
1814,40,7,10,641,743,90
1815,28,55,10,34,118,90
1816,38,69,30,789,849,90
1817,5,42,20,197,232,90
1818,4,37,40,73,146,90
1819,44,75,10,932,979,90
1820,54,38,50,169,209,90
1821,97,35,30,372,450,90
1822,90,35,20,307,372,90
1823,69,59,10,231,309,90
1824,70,48,20,58,121,90
1825,27,53,10,326,395,90
1826,20,31,10,818,893,90
1827,0,30,10,226,286,90
1828,0,46,40,113,182,90
1829,23,79,10,719,780,90
1830,12,86,10,232,306,90
1831,5,41,10,288,353,90
1832,58,80,30,204,243,90
1833,56,64,30,684,745,90
1834,15,84,20,608,674,90
1835,90,29,10,466,532,90
1836,26,48,10,336,390,90
1837,43,7,40,6,84,90
1838,5,36,20,750,801,90
1839,12,34,20,179,214,90
1840,40,11,40,253,295,90
1841,61,53,10,55,109,90
1842,61,57,10,769,853,90
1843,24,33,10,669,735,90
1844,26,44,10,226,284,90
1845,81,29,10,932,995,90
1846,69,53,10,249,325,90
1847,56,25,10,447,504,90
1848,35,12,10,651,735,90
1849,29,71,10,1087,1136,90
1850,96,34,30,942,1015,90
1851,17,84,40,559,610,90
1852,18,55,20,850,923,90
1853,31,34,10,861,931,90
1854,44,15,40,46,114,90
1855,83,35,10,769,826,90
1856,74,59,20,362,407,90
1857,8,48,30,28,93,90
1858,32,28,10,331,389,90
1859,19,60,20,529,587,90
1860,40,68,20,221,290,90
1861,39,11,10,589,670,90
1862,65,51,10,598,648,90
1863,75,54,20,352,413,90
1864,98,35,20,313,376,90
1865,89,30,10,445,502,90
1866,18,50,10,251,290,90
1867,31,71,10,441,499,90
1868,0,42,30,459,508,90
1869,63,86,30,522,580,90
1870,43,29,10,473,541,90
1871,26,73,30,246,305,90
1872,88,29,10,445,528,90
1873,27,32,10,616,661,90
1874,46,63,10,0,44,90
1875,30,30,10,148,213,90
1876,37,5,30,470,531,90
1877,28,37,10,1067,1123,90
1878,2,36,30,20,108,90
1879,27,59,10,768,806,90
1880,35,70,10,427,492,90
1881,62,80,20,61,123,90
1882,4,41,40,49,132,90
1883,43,10,40,12,59,90
1884,46,37,10,170,217,90
1885,47,28,10,614,671,90
1886,61,71,10,721,785,90
1887,27,41,10,721,784,90
1888,65,61,30,634,687,90
1889,30,8,20,293,350,90
1890,23,51,40,188,235,90
1891,63,58,10,821,873,90
1892,11,77,20,176,251,90
1893,27,54,10,23,91,90
1894,14,83,10,260,338,90
1895,34,67,10,347,405,90
1896,44,33,10,615,679,90
1897,55,74,20,629,710,90
1898,29,32,10,759,815,90
1899,39,36,10,91,160,90
1900,55,80,10,765,835,90
1901,41,61,10,27,100,90
1902,50,33,50,809,870,90
1903,27,52,40,170,228,90
1904,30,5,20,559,617,90
1905,0,35,20,50,111,90
1906,75,54,10,253,329,90
1907,55,28,10,533,587,90
1908,34,65,20,220,294,90
1909,47,20,40,17,81,90
1910,28,49,10,0,64,90
