CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
986,22,71,20,127,206,90
987,35,62,10,376,427,90
988,64,85,40,447,486,90
989,44,70,20,926,992,90
990,62,61,10,889,935,90
991,38,30,30,453,529,90
992,17,72,20,93,140,90
993,81,52,10,250,320,90
994,52,36,50,171,216,90
995,86,29,10,644,693,90
996,22,48,10,359,410,90
997,63,57,10,161,245,90
998,25,56,40,229,287,90
999,43,31,10,966,1023,90
1000,25,38,10,978,1034,90
1001,90,26,10,461,533,90
1002,29,31,30,857,918,90
1003,36,26,10,358,401,90
1004,8,37,40,445,511,90
1005,40,7,20,401,475,90
1006,44,42,10,30,98,90
1007,62,88,30,572,628,90
1008,66,59,30,669,732,90
1009,33,27,10,285,338,90
1010,4,35,30,582,616,90
1011,46,76,20,54,106,90
1012,86,38,20,61,134,90
1013,45,45,10,306,350,90
1014,21,28,10,197,260,90
1015,29,58,40,168,233,90
1016,34,71,10,496,548,90
1017,25,52,10,703,788,90
1018,20,48,10,394,435,90
1019,71,82,10,325,375,90
1020,38,26,10,578,628,90
1021,100,30,10,430,496,90
1022,33,30,10,1076,1111,90
1023,50,34,10,636,709,90
1024,26,46,10,655,706,90
1025,6,32,20,92,127,90
1026,33,32,10,853,913,90
1027,52,69,10,909,977,90
1028,27,78,10,430,483,90
1029,58,56,10,68,137,90
1030,4,37,30,860,934,90
1031,15,53,10,440,480,90
1032,12,46,20,708,779,90
1033,87,42,30,18,111,90
1034,4,38,20,273,327,90
1035,44,31,10,490,554,90
1036,40,31,10,795,837,90
1037,41,2,30,387,451,90
1038,34,73,20,247,315,90
1039,29,29,10,355,385,90
1040,0,39,20,567,613,90
1041,30,0,20,562,615,90
1042,43,75,10,511,594,90
1043,37,73,10,527,594,90
1044,48,35,10,827,872,90
1045,53,78,10,740,819,90
1046,45,19,10,653,733,90
1047,60,82,10,362,414,90
1048,0,50,20,587,645,90
1049,43,26,10,1063,1093,90
1050,40,7,20,234,308,90
1051,34,63,20,132,215,90
1052,27,33,10,332,383,90
1053,23,30,10,637,698,90
1054,8,29,20,441,489,90
1055,40,71,10,39,94,90
1056,13,82,10,272,341,90
1057,66,54,20,34,96,90
1058,49,24,10,540,613,90
1059,26,23,10,918,989,90
1060,88,28,10,469,537,90
1061,59,50,10,603,669,90
1062,67,91,20,407,463,90
1063,11,79,10,1033,1092,90
1064,52,30,10,1048,1098,90
1065,31,57,20,1072,1145,90
1066,13,47,20,715,788,90
1067,37,7,20,555,621,90
1068,26,54,10,711,752,90
1069,31,30,10,695,765,90
1070,56,79,10,183,242,90
1071,59,85,30,593,661,90
1072,14,54,10,508,576,90
1073,10,33,20,191,221,90
1074,66,56,30,553,612,90
1075,36,65,20,411,451,90
1076,31,25,10,827,888,90
1077,1,53,10,671,726,90
1078,25,89,10,524,573,90
1079,30,56,10,714,760,90
1080,51,33,10,441,505,90
1081,85,31,30,707,789,90
1082,27,35,10,168,239,90
1083,87,25,10,738,782,90
1084,47,80,20,608,685,90
1085,8,44,20,189,234,90
1086,44,69,20,174,220,90
1087,15,81,30,20,75,90
1088,88,39,10,236,291,90
1089,31,44,10,342,399,90
1090,21,56,20,323,370,90
1091,0,47,20,380,442,90
1092,29,30,10,574,645,90
1093,9,42,30,549,590,90
1094,33,40,10,290,371,90
1095,11,80,40,355,414,90
1096,38,19,10,915,1012,90
1097,40,67,20,605,691,90
1098,68,57,20,75,140,90
1099,76,61,20,837,889,90
1100,63,82,30,560,618,90
1101,41,33,10,258,306,90
1102,74,54,20,767,819,90
1103,75,55,20,454,525,90
1104,59,84,10,67,129,90
1105,39,70,20,311,383,90
1106,29,58,10,682,724,90
1107,69,79,30,1057,1099,90
1108,92,34,30,797,880,90
1109,71,55,10,188,259,90
1110,64,59,30,561,606,90
1111,13,72,20,106,153,90
1112,13,43,30,0,72,90
1113,16,72,20,179,254,90
1114,62,53,10,21,90,90
1115,7,35,20,454,504,90
1116,25,31,10,707,746,90
1117,23,79,30,43,101,90
1118,31,25,10,609,676,90
1119,42,33,10,804,837,90
1120,71,61,30,675,736,90
1121,27,28,10,928,1001,90
1122,72,57,10,212,284,90
1123,50,16,40,35,90,90
1124,9,41,40,54,117,90
1125,27,55,40,1081,1128,90
1126,49,25,10,643,714,90
1127,72,86,20,344,422,90
1128,29,25,10,199,257,90
1129,46,6,20,267,344,90
1130,31,49,20,799,872,90
1131,64,33,10,455,503,90
1132,34,34,10,255,317,90
1133,6,41,20,332,377,90
1134,44,36,50,227,284,90
1135,53,77,10,72,138,90
1136,55,39,50,32,62,90
1137,59,31,20,268,326,90
1138,7,42,10,719,767,90
1139,31,73,10,477,531,90
1140,13,31,20,170,203,90
1141,20,52,10,720,780,90
1142,56,72,20,903,966,90
1143,34,33,20,578,666,90
1144,1,38,40,56,138,90
1145,83,31,10,545,606,90
1146,62,29,10,929,997,90
1147,0,41,30,560,606,90
1148,71,62,30,564,617,90
1149,51,28,20,306,369,90
1150,42,27,10,268,317,90
1151,49,11,10,144,216,90
1152,17,87,10,302,354,90
1153,88,33,10,705,749,90
1154,41,72,10,0,54,90
1155,19,55,10,894,956,90
1156,45,39,10,49,95,90
1157,33,45,10,474,529,90
1158,43,27,10,934,1003,90
1159,21,92,40,61,107,90
1160,43,16,40,0,59,90
1161,20,84,40,511,568,90
1162,86,28,10,604,669,90
1163,23,47,10,281,340,90
1164,92,29,20,293,366,90
1165,82,32,10,789,849,90
1166,61,84,10,146,184,90
1167,76,52,10,205,265,90
1168,67,57,20,839,907,90
1169,58,76,10,776,850,90
1170,43,36,10,948,1008,90
1171,71,57,30,549,606,90
1172,30,49,10,0,72,90
1173,95,25,10,252,307,90
1174,49,76,10,653,741,90
1175,46,14,10,105,168,90
1176,87,33,10,495,567,90
1177,6,35,10,166,220,90
1178,52,33,20,269,330,90
1179,17,32,10,671,736,90
1180,29,29,10,1056,1124,90
1181,25,55,20,524,566,90
1182,19,58,10,602,683,90
1183,22,76,20,98,149,90
1184,53,31,10,123,182,90
1185,59,84,20,754,834,90
1186,50,42,50,47,97,90
1187,8,38,30,431,469,90
1188,41,43,10,817,880,90
1189,6,41,20,15,68,90
1190,62,59,10,797,832,90
1191,70,55,20,57,124,90
1192,34,5,30,462,523,90
1193,50,44,10,3,59,90
1194,36,54,10,0,58,90
1195,27,4,20,558,625,90
1196,84,30,10,678,736,90
1197,25,28,10,616,686,90
1198,67,61,20,179,243,90
1199,12,56,10,582,641,90
1200,55,68,20,585,639,90
1201,31,33,10,939,986,90
1202,38,70,10,586,640,90
1203,27,41,10,1011,1073,90
1204,31,62,10,418,475,90
1205,48,33,10,845,880,90
1206,27,27,10,128,175,90
1207,0,44,10,588,647,90
1208,45,67,20,1052,1124,90
1209,20,86,40,364,408,90
1210,97,26,30,458,524,90
1211,14,58,10,459,533,90
1212,64,51,20,313,362,90
1213,28,28,10,0,40,90
1214,25,54,20,852,922,90
1215,50,45,50,155,199,90
1216,58,76,30,176,227,90
1217,31,52,10,649,719,90
1218,49,4,30,223,278,90
1219,66,61,30,653,724,90
1220,60,88,30,205,256,90
1221,38,65,20,629,713,90
1222,46,65,10,687,748,90
1223,46,69,20,597,647,90
1224,89,31,10,491,557,90
1225,29,53,10,666,709,90
1226,14,77,10,340,413,90
1227,34,64,10,162,219,90
1228,31,29,10,507,569,90
1229,37,5,20,394,449,90
1230,67,64,30,599,666,90
1231,42,71,30,867,905,90
1232,45,71,30,715,764,90
1233,43,0,30,475,535,90
1234,41,72,20,247,315,90
1235,39,0,20,501,568,90
1236,69,87,40,541,595,90
1237,35,17,40,63,114,90
1238,48,72,10,693,748,90
1239,63,57,20,77,146,90
1240,83,29,10,486,552,90
1241,29,45,40,141,204,90
1242,23,61,10,611,680,90
1243,46,29,10,612,676,90
1244,73,59,20,480,539,90
1245,18,50,20,581,631,90
1246,52,43,10,21,85,90
1247,43,11,30,423,486,90
1248,30,33,10,365,418,90
1249,55,78,10,141,193,90
1250,63,54,20,521,595,90
1251,13,37,20,243,273,90
1252,30,25,10,867,934,90
1253,67,83,10,290,346,90
1254,10,34,10,290,361,90
1255,72,54,20,461,523,90
1256,33,1,30,493,550,90
1257,46,68,30,512,558,90
1258,47,31,10,491,559,90
1259,52,85,30,542,580,90
1260,50,32,10,790,843,90
1261,41,61,20,633,721,90
1262,99,30,30,202,279,90
1263,89,32,10,713,777,90
1264,27,27,10,77,160,90
1265,96,29,20,551,603,90
1266,39,36,10,275,335,90
1267,25,53,10,778,828,90
1268,69,85,10,282,328,90
1269,48,34,10,883,935,90
1270,28,28,30,437,498,90
1271,46,61,10,95,133,90
1272,17,80,40,387,447,90
1273,26,54,10,246,309,90
1274,28,62,20,556,619,90
1275,62,90,30,299,367,90
1276,40,1,20,533,609,90
1277,62,79,40,476,513,90
1278,22,55,10,736,784,90
1279,48,36,20,272,329,90
1280,55,92,20,703,770,90
1281,32,13,10,705,799,90
1282,21,84,10,180,239,90
1283,28,54,10,49,129,90
1284,38,33,10,426,484,90
1285,22,84,10,561,604,90
1286,14,57,10,490,536,90
1287,54,36,10,425,494,90
1288,53,72,30,233,281,90
1289,41,63,20,149,211,90
1290,37,30,10,66,118,90
1291,9,41,20,191,227,90
1292,26,56,10,581,659,90
1293,86,31,10,647,709,90
1294,50,40,50,394,464,90
1295,59,80,10,971,1026,90
1296,4,34,10,273,342,90
1297,62,80,30,569,633,90
1298,23,55,10,443,504,90
1299,15,86,10,217,254,90
1300,51,39,10,44,98,90
1301,70,89,20,364,438,90
1302,89,26,10,573,644,90
1303,31,26,10,30,77,90
1304,46,13,40,197,260,90
1305,56,32,10,667,708,90
1306,36,28,10,197,263,90
1307,25,58,20,1046,1096,90
1308,17,78,10,209,279,90
1309,61,86,10,277,314,90
1310,50,25,10,657,718,90
1311,5,47,10,686,721,90
1312,62,77,10,98,159,90
1313,31,44,20,860,946,90
1314,22,51,10,627,719,90
1315,51,91,20,679,768,90
1316,68,86,10,260,317,90
1317,9,40,30,56,137,90
1318,67,62,30,654,712,90
1319,90,41,20,98,156,90
1320,27,35,10,956,1013,90
1321,49,21,10,676,723,90
1322,85,38,10,216,287,90
1323,68,62,30,590,653,90
1324,97,32,20,335,397,90
1325,11,30,10,536,605,90
1326,42,14,30,318,355,90
1327,46,64,10,950,1007,90
1328,4,39,20,787,842,90
1329,48,39,10,697,770,90
1330,47,11,10,704,766,90
1331,43,62,20,986,1071,90
1332,0,38,30,427,463,90
1333,47,39,10,915,963,90
1334,61,77,30,563,630,90
1335,20,32,10,960,1044,90
1336,36,72,10,115,189,90
1337,22,57,20,561,604,90
1338,36,31,10,1024,1093,90
1339,30,59,10,794,844,90
1340,7,34,20,213,243,90
1341,41,73,10,600,670,90
1342,50,61,20,999,1064,90
1343,8,42,40,74,127,90
1344,38,69,10,365,418,90
1345,77,56,10,256,329,90
1346,36,8,10,98,163,90
1347,50,40,50,172,227,90
1348,95,29,30,380,447,90
1349,90,33,20,321,383,90
1350,58,35,20,301,355,90
1351,84,25,10,16,61,90
1352,26,31,10,836,909,90
1353,93,27,10,752,822,90
1354,33,7,30,402,468,90
1355,26,56,10,30,100,90
1356,49,67,10,925,987,90
1357,17,73,20,133,185,90
1358,27,32,10,359,419,90
1359,24,57,10,614,683,90
1360,91,30,10,494,559,90
1361,52,29,10,443,521,90
1362,36,29,10,48,99,90
1363,38,27,10,500,539,90
1364,40,32,10,265,319,90
1365,14,65,10,465,514,90
1366,87,33,30,32,109,90
1367,25,29,10,811,885,90
1368,37,27,10,169,236,90
1369,51,32,10,232,311,90
1370,43,71,10,771,820,90
1371,47,25,10,350,417,90
1372,27,54,20,864,941,90
1373,38,65,10,88,169,90
1374,43,17,10,83,142,90
1375,42,74,30,834,875,90
1376,46,70,20,1015,1095,90
1377,73,47,20,784,841,90
1378,6,43,10,649,699,90
1379,37,62,10,493,547,90
1380,44,15,40,5,54,90
1381,43,9,30,694,753,90
1382,26,41,10,898,958,90
1383,68,49,10,162,232,90
1384,27,34,10,801,858,90
1385,41,64,10,890,948,90
1386,21,88,40,1091,1144,90
1387,58,79,10,721,802,90
1388,22,38,10,949,1003,90
1389,29,39,10,258,316,90
1390,62,88,20,339,410,90
1391,0,39,20,382,428,90
1392,8,44,20,737,796,90
1393,21,49,10,338,385,90
1394,38,68,10,61,142,90
1395,19,36,20,228,258,90
1396,52,56,20,101,153,90
1397,29,48,10,564,644,90
1398,9,40,20,773,844,90
1399,33,31,30,457,515,90
1400,43,18,10,115,179,90
1401,38,4,30,457,524,90
1402,18,59,20,101,163,90
1403,53,29,10,778,822,90
1404,47,36,50,665,736,90
1405,19,88,40,518,586,90
1406,41,65,10,895,952,90
1407,21,52,10,320,362,90
1408,42,15,40,14,66,90
1409,22,30,10,32,93,90
1410,97,42,20,319,374,90
1411,35,71,10,474,532,90
1412,26,34,10,56,116,90
1413,38,66,10,946,996,90
1414,73,60,10,791,856,90
1415,34,39,10,96,150,90
1416,52,37,20,364,423,90
1417,12,47,30,25,101,90
1418,43,42,10,888,936,90
1419,46,5,30,396,445,90
1420,61,84,30,561,629,90
1421,0,40,30,190,225,90
1422,24,55,10,74,151,90
1423,6,47,20,755,819,90
1424,27,56,10,744,781,90
1425,26,47,20,902,972,90
1426,35,60,20,192,243,90
1427,57,33,50,382,441,90
1428,25,71,30,60,120,90
1429,9,42,30,46,106,90
1430,18,52,10,357,394,90
1431,45,42,10,862,928,90
1432,52,37,50,189,229,90
1433,25,56,20,574,618,90
1434,29,30,10,830,893,90
1435,61,76,20,0,57,90
1436,12,70,20,179,259,90
1437,29,32,10,583,638,90
1438,23,88,10,565,620,90
1439,38,70,10,479,529,90
1440,19,80,20,455,506,90
1441,85,33,20,124,197,90
1442,21,56,10,898,977,90
1443,7,36,20,446,476,90
1444,38,68,20,297,373,90
1445,27,29,20,72,155,90
1446,79,56,20,343,396,90
1447,67,88,20,380,464,90
1448,31,18,10,665,731,90
1449,41,67,10,12,67,90
1450,73,49,10,239,299,90
1451,38,7,10,630,702,90
1452,43,65,10,45,140,90
1453,45,0,20,369,424,90
1454,46,35,10,713,764,90
1455,50,43,10,382,441,90
1456,28,49,10,617,663,90
1457,54,41,10,62,109,90
1458,3,46,10,952,989,90
1459,44,43,50,163,194,90
1460,39,17,40,99,150,90
1461,35,3,20,834,889,90
1462,96,41,20,289,355,90
1463,54,44,50,146,200,90
1464,86,31,10,615,692,90
1465,44,32,10,679,742,90
1466,41,71,20,173,245,90
1467,43,64,20,413,491,90
1468,33,60,10,346,391,90
1469,45,62,10,148,223,90
1470,37,67,20,260,338,90
1471,22,48,10,1018,1070,90
1472,28,24,10,116,191,90
1473,70,82,20,330,390,90
1474,22,50,10,316,361,90
1475,18,73,20,107,147,90
1476,27,50,10,614,685,90
1477,20,51,10,212,265,90
1478,87,37,20,347,418,90
1479,23,74,30,62,138,90
1480,41,63,10,40,123,90
1481,35,33,10,990,1066,90
1482,73,54,20,389,475,90
1483,23,79,20,103,149,90
1484,18,56,10,71,150,90
1485,66,46,10,390,460,90
1486,26,46,10,0,54,90
1487,20,49,20,527,575,90
1488,100,25,30,939,997,90
1489,22,34,10,746,804,90
1490,98,35,20,306,371,90
1491,39,35,10,47,106,90
1492,8,47,40,189,264,90
1493,48,65,10,45,120,90
1494,68,85,20,1027,1099,90
1495,34,35,10,976,1034,90
1496,10,44,20,728,809,90
1497,45,40,10,6,67,90
1498,100,32,30,398,474,90
1499,41,7,20,288,367,90
1500,66,87,10,277,328,90
1501,30,35,10,981,1051,90
1502,72,90,40,458,489,90
1503,44,9,30,480,539,90
1504,34,48,20,896,958,90
1505,39,63,10,880,915,90
1506,22,52,10,745,795,90
1507,92,25,30,172,230,90
1508,29,55,10,670,746,90
1509,27,32,10,504,565,90
1510,41,14,40,0,42,90
1511,22,86,10,590,643,90
1512,24,36,10,975,1039,90
1513,50,37,10,804,852,90
1514,47,38,10,32,80,90
1515,62,74,10,531,598,90
1516,20,29,10,951,1012,90
1517,68,58,30,554,620,90
1518,54,80,10,781,849,90
1519,49,38,10,180,257,90
1520,35,38,10,294,356,90
1521,37,57,10,38,101,90
1522,18,73,30,99,180,90
1523,44,9,40,199,276,90
1524,65,55,20,428,490,90
1525,53,79,10,113,176,90
1526,62,76,10,86,140,90
1527,26,47,10,200,250,90
1528,76,54,20,170,219,90
1529,74,86,10,260,310,90
1530,46,75,30,837,888,90
1531,38,47,10,0,53,90
1532,24,82,40,438,498,90
1533,43,69,10,506,578,90
1534,69,51,20,112,175,90
1535,48,85,10,778,857,90
1536,64,61,10,888,935,90
1537,0,42,10,681,737,90
1538,45,27,10,499,574,90
1539,40,42,10,917,971,90
1540,55,89,30,555,631,90
1541,1,50,10,681,740,90
1542,25,34,10,868,946,90
1543,16,83,10,375,451,90
1544,69,58,20,420,477,90
1545,17,78,20,160,231,90
1546,31,28,30,137,191,90
1547,35,27,10,178,237,90
1548,33,27,30,490,547,90
1549,12,44,30,47,100,90
1550,38,16,10,680,758,90
1551,67,88,40,481,517,90
1552,61,85,40,106,138,90
1553,22,51,10,54,127,90
1554,61,62,10,111,160,90
1555,71,59,10,373,461,90
1556,37,70,10,24,113,90
1557,4,41,40,33,101,90
1558,22,75,30,61,124,90
1559,56,84,20,375,441,90
1560,65,60,30,996,1051,90
1561,29,30,10,803,863,90
1562,38,68,20,626,705,90
1563,32,27,20,90,163,90
1564,90,26,10,653,723,90
1565,67,64,30,952,1022,90
1566,29,23,10,365,425,90
1567,31,73,10,432,494,90
1568,33,39,10,1070,1146,90
1569,39,72,10,661,754,90
1570,15,38,20,202,252,90
1571,36,36,10,151,211,90
1572,23,56,10,454,517,90
1573,64,85,20,357,429,90
1574,95,37,20,649,716,90
1575,98,28,10,665,718,90
1576,47,21,10,87,154,90
1577,41,72,10,560,633,90
1578,67,66,10,87,156,90
1579,17,59,20,177,221,90
1580,52,25,10,991,1034,90
1581,53,64,20,975,1039,90
1582,52,33,20,464,509,90
1583,32,34,10,117,195,90
1584,53,83,20,628,705,90
1585,16,82,40,510,565,90
1586,71,53,10,220,309,90
1587,44,69,10,923,982,90
1588,31,56,10,274,312,90
1589,32,50,10,0,51,90
1590,71,62,20,447,524,90
1591,46,14,10,205,254,90
1592,28,55,20,550,597,90
1593,39,58,20,683,738,90
1594,28,82,10,628,701,90
1595,72,59,30,111,169,90
1596,46,6,30,28,89,90
1597,23,36,10,943,1002,90
1598,30,53,10,625,713,90
1599,71,65,30,550,603,90
1600,20,87,40,503,544,90
1601,6,37,10,229,290,90
1602,38,33,10,124,184,90
1603,21,76,30,556,613,90
1604,69,56,10,0,72,90
1605,7,40,20,773,833,90
1606,57,82,10,312,375,90
1607,51,37,50,484,556,90
1608,57,82,20,554,641,90
1609,45,30,10,792,834,90
1610,36,34,20,53,127,90
1611,21,30,10,909,962,90
1612,56,78,20,854,913,90
1613,24,60,20,571,616,90
1614,35,40,10,1036,1106,90
1615,11,45,30,579,626,90
1616,37,68,10,579,653,90
1617,54,91,20,786,854,90
1618,44,75,10,687,760,90
1619,31,52,10,518,581,90
1620,26,86,10,1002,1047,90
1621,89,33,10,585,662,90
1622,34,41,10,52,116,90
1623,42,37,10,6,84,90
1624,13,76,10,238,293,90
1625,83,26,10,549,619,90
1626,46,3,20,330,399,90
1627,21,49,10,533,584,90
1628,53,38,10,64,120,90
1629,4,48,10,481,536,90
1630,49,87,10,732,815,90
1631,62,87,40,450,506,90
1632,29,51,20,695,775,90
1633,94,31,10,209,270,90
1634,38,70,20,583,660,90
1635,84,33,10,491,549,90
1636,45,11,40,1014,1077,90
1637,61,58,10,72,135,90
1638,48,71,10,3,78,90
1639,18,74,30,0,61,90
1640,21,51,40,165,224,90
1641,41,67,10,925,981,90
1642,27,29,10,776,831,90
1643,56,61,30,643,701,90
1644,83,26,10,624,691,90
1645,45,42,10,80,142,90
1646,35,29,10,731,782,90
1647,35,0,30,390,439,90
1648,16,52,10,763,817,90
1649,67,57,20,54,116,90
1650,63,77,10,227,275,90
1651,23,49,20,579,619,90
1652,37,69,10,736,790,90
1653,12,79,20,55,109,90
1654,17,85,10,340,396,90
1655,90,29,10,614,670,90
1656,61,54,10,0,66,90
1657,47,49,10,323,383,90
1658,86,33,10,309,364,90
1659,32,72,20,271,330,90
1660,51,40,50,295,343,90
1661,40,66,10,32,76,90
1662,54,75,10,1021,1089,90
1663,53,30,10,614,688,90
1664,77,50,20,415,477,90
1665,34,68,10,68,150,90
1666,61,56,10,40,104,90
1667,59,83,10,320,372,90
1668,24,59,10,608,692,90
1669,47,12,10,56,121,90
1670,0,46,10,729,766,90
1671,34,28,10,632,689,90
1672,35,30,10,339,390,90
1673,5,43,30,48,121,90
1674,46,72,10,863,920,90
1675,60,74,20,47,98,90
1676,45,38,10,425,482,90
1677,83,37,30,0,73,90
1678,23,49,10,444,499,90
1679,68,53,20,131,186,90
1680,84,36,20,37,95,90
1681,35,19,10,160,238,90
1682,17,48,20,553,601,90
1683,15,74,20,71,128,90
1684,65,68,10,743,810,90
1685,42,67,10,35,106,90
1686,22,37,10,463,524,90
1687,27,62,20,983,1027,90
1688,20,57,10,305,363,90
1689,24,52,20,519,585,90
1690,42,67,10,925,972,90
1691,68,88,10,295,355,90
1692,2,45,10,632,679,90
1693,11,76,20,192,280,90
1694,84,30,10,621,675,90
1695,29,65,10,332,393,90
1696,31,54,20,829,907,90
1697,65,59,20,23,80,90
1698,64,57,30,554,606,90
1699,28,52,10,665,752,90
1700,41,71,20,196,264,90
1701,52,77,10,819,896,90
1702,0,48,20,998,1054,90
1703,4,36,20,352,391,90
1704,55,80,10,125,186,90
1705,67,55,10,206,264,90
1706,61,79,10,514,574,90
1707,35,7,30,378,451,90
1708,48,30,10,374,436,90
1709,90,25,10,743,799,90
1710,73,56,10,238,308,90
1711,59,78,20,4,55,90
1712,21,84,10,491,532,90
1713,24,38,10,1024,1097,90
1714,76,51,20,394,445,90
1715,65,60,20,492,550,90
1716,56,62,10,781,833,90
1717,68,59,20,468,535,90
1718,36,32,10,296,351,90
1719,31,73,30,40,98,90
1720,46,64,20,997,1075,90
1721,35,72,20,626,714,90
1722,25,75,30,31,92,90
1723,72,85,20,995,1062,90
1724,37,35,10,38,101,90
1725,6,28,10,293,360,90
1726,53,72,20,25,76,90
1727,33,41,10,20,63,90
1728,18,46,10,284,338,90
1729,29,30,30,416,469,90
1730,66,55,10,220,290,90
1731,38,4,30,479,548,90
1732,49,34,10,53,106,90
1733,59,95,30,546,604,90
1734,42,13,40,47,93,90
1735,57,55,10,990,1051,90
1736,51,26,10,215,292,90
1737,50,30,10,596,655,90
1738,7,37,30,14,107,90
1739,8,41,10,645,689,90
1740,48,32,10,496,581,90
1741,100,31,20,313,385,90
1742,27,48,10,339,383,90
1743,36,67,20,199,257,90
1744,81,29,10,781,816,90
1745,40,0,30,383,421,90
1746,34,51,10,35,91,90
1747,57,38,20,231,277,90
1748,43,6,40,197,270,90
1749,24,28,10,289,350,90
1750,27,57,20,970,1020,90
1751,20,47,10,425,476,90
1752,34,61,20,193,243,90
1753,70,55,20,56,111,90
1754,53,57,10,774,814,90
1755,38,64,10,358,416,90
1756,23,53,10,91,165,90
1757,19,24,10,757,813,90
1758,14,85,40,539,594,90
1759,34,38,10,57,103,90
1760,19,88,40,358,392,90
1761,26,37,10,970,1043,90
1762,41,32,10,160,226,90
1763,16,76,20,791,877,90
1764,19,35,10,123,190,90
1765,13,37,20,154,199,90
1766,28,68,10,472,527,90
1767,57,29,10,374,441,90
1768,68,84,20,398,476,90
1769,53,70,30,832,869,90
1770,35,72,10,424,491,90
1771,61,88,20,355,428,90
1772,39,65,20,139,194,90
1773,0,35,20,755,825,90
1774,50,29,10,42,123,90
1775,40,34,10,248,310,90
1776,74,51,10,243,305,90
1777,45,24,10,883,929,90
1778,86,36,10,513,592,90
1779,65,89,40,681,717,90
1780,62,95,40,432,475,90
1781,39,71,10,619,674,90
1782,58,56,30,657,727,90
1783,94,30,10,479,569,90
1784,65,64,10,831,896,90
1785,86,32,10,577,655,90
1786,2,35,20,402,453,90
1787,47,31,50,1086,1134,90
1788,70,53,20,462,532,90
1789,64,60,30,442,498,90
1790,33,31,20,24,112,90
1791,38,19,10,651,722,90
1792,43,65,20,997,1077,90
1793,37,68,10,43,121,90
1794,84,23,10,778,823,90
1795,40,9,10,119,173,90
1796,45,30,50,962,1015,90
1797,17,33,30,63,150,90
1798,41,6,30,439,485,90
1799,70,60,20,390,431,90
1800,57,87,30,218,275,90
1801,14,29,10,732,795,90
1802,57,87,30,560,615,90
1803,21,81,40,508,574,90
1804,64,82,10,285,323,90
1805,96,26,10,549,622,90
1806,83,30,20,91,157,90
1807,66,56,20,58,123,90
1808,51,82,10,740,823,90
1809,43,0,30,373,422,90
1810,36,37,10,0,65,90
1811,23,30,10,584,653,90
1812,40,63,10,85,139,90
1813,35,63,10,344,396,90
1814,7,47,20,935,986,90
1815,62,79,20,1064,1141,90
1816,28,80,10,528,582,90
1817,40,63,30,839,883,90
1818,59,66,10,861,915,90
1819,9,45,20,714,778,90
1820,28,54,10,0,72,90
1821,66,67,30,1003,1076,90
1822,62,52,10,0,62,90
1823,43,39,10,685,730,90
1824,92,29,10,137,197,90
1825,14,32,20,189,233,90
1826,40,65,10,351,407,90
1827,69,88,10,297,336,90
1828,37,20,10,642,730,90
1829,12,30,20,186,221,90
1830,74,57,20,433,484,90
1831,45,70,20,191,251,90
1832,4,51,10,710,773,90
1833,28,46,20,709,761,90
1834,27,95,20,674,730,90
1835,29,54,10,883,929,90
1836,7,44,20,575,632,90
1837,30,23,10,644,724,90
1838,86,21,10,783,843,90
1839,65,80,20,691,769,90
1840,40,52,20,875,915,90
1841,52,33,20,228,287,90
1842,56,57,10,659,719,90
1843,48,30,10,453,541,90
1844,61,55,30,702,777,90
1845,27,67,10,97,157,90
1846,33,25,10,530,597,90
1847,47,67,10,41,88,90
1848,96,36,10,875,947,90
1849,43,64,10,0,47,90
1850,30,56,10,763,800,90
1851,9,40,40,62,131,90
1852,65,52,30,625,701,90
1853,24,28,10,1032,1096,90
1854,41,8,30,472,532,90
1855,0,36,20,571,625,90
1856,19,81,10,601,649,90
1857,61,77,10,331,393,90
1858,19,76,20,68,117,90
1859,23,34,10,590,643,90
1860,49,32,10,70,154,90
1861,52,73,10,742,835,90
1862,92,30,10,476,565,90
1863,31,40,10,861,911,90
1864,24,51,20,250,322,90
1865,76,56,20,688,728,90
1866,18,90,10,533,583,90
1867,14,48,20,280,345,90
1868,39,79,20,303,382,90
1869,63,55,10,133,200,90
1870,42,69,10,453,535,90
1871,66,81,40,910,949,90
1872,40,10,20,574,643,90
1873,44,64,10,76,159,90
1874,39,18,40,25,67,90
1875,29,53,40,176,233,90
1876,31,52,10,69,150,90
1877,46,57,10,873,954,90
1878,47,34,10,601,681,90
1879,44,36,10,941,985,90
1880,53,86,20,591,686,90
1881,35,31,10,547,605,90
1882,34,73,20,424,496,90
1883,8,36,10,534,588,90
1884,39,32,10,243,299,90
1885,70,51,20,29,95,90
1886,42,69,20,638,714,90
1887,17,44,20,819,886,90
1888,56,81,20,71,115,90
1889,68,59,20,386,419,90
1890,17,49,10,445,493,90
1891,10,42,10,227,273,90
1892,2,40,40,84,166,90
1893,62,88,40,478,516,90
1894,61,86,20,373,446,90
1895,2,41,10,638,710,90
1896,39,32,10,219,274,90
1897,52,36,50,171,211,90
1898,25,33,10,478,536,90
1899,44,0,20,296,371,90
1900,22,82,40,474,524,90
1901,21,54,10,480,529,90
1902,69,55,10,162,234,90
1903,19,78,20,274,347,90
1904,66,87,40,475,522,90
1905,64,87,30,564,629,90
1906,24,53,10,457,519,90
1907,95,37,10,648,719,90
1908,31,29,10,749,796,90
1909,56,89,20,633,717,90
1910,37,67,10,787,841,90
