CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
987,66,82,30,507,568,90
988,50,34,20,272,330,90
989,77,81,20,330,399,90
990,88,27,20,657,714,90
991,35,32,10,150,215,90
992,58,94,20,652,722,90
993,59,78,10,60,110,90
994,43,19,40,8,50,90
995,30,37,10,716,782,90
996,40,66,20,222,295,90
997,58,61,10,878,953,90
998,32,37,20,3,89,90
999,40,67,30,823,867,90
1000,30,49,40,203,249,90
1001,26,36,10,963,1030,90
1002,68,49,20,130,205,90
1003,36,36,10,38,103,90
1004,61,22,10,232,295,90
1005,61,56,10,737,800,90
1006,41,18,10,102,169,90
1007,52,74,20,25,82,90
1008,45,45,10,52,113,90
1009,53,32,10,996,1048,90
1010,23,24,10,529,596,90
1011,30,78,10,1024,1084,90
1012,54,27,10,117,168,90
1013,12,58,10,86,134,90
1014,46,40,10,7,85,90
1015,45,32,10,881,952,90
1016,17,79,30,435,493,90
1017,0,35,30,483,523,90
1018,9,27,10,838,886,90
1019,41,68,10,447,501,90
1020,39,11,40,553,604,90
1021,13,42,30,0,67,90
1022,34,70,10,431,493,90
1023,45,67,30,810,857,90
1024,46,31,10,782,842,90
1025,17,46,40,160,231,90
1026,33,66,10,389,452,90
1027,42,0,20,570,633,90
1028,27,80,20,190,263,90
1029,37,6,30,320,358,90
1030,32,33,20,71,132,90
1031,24,59,10,630,721,90
1032,21,84,40,484,537,90
1033,42,34,20,279,330,90
1034,87,34,20,289,354,90
1035,38,67,10,408,471,90
1036,80,38,30,52,129,90
1037,65,82,40,484,525,90
1038,56,77,30,148,197,90
1039,92,30,10,551,620,90
1040,17,63,20,61,108,90
1041,68,52,20,105,149,90
1042,21,53,40,117,180,90
1043,17,84,10,592,648,90
1044,80,29,10,221,283,90
1045,58,76,10,715,798,90
1046,61,83,30,573,630,90
1047,43,16,40,182,243,90
1048,70,81,20,308,375,90
1049,7,49,20,1068,1121,90
1050,39,8,20,618,682,90
1051,33,72,10,559,630,90
1052,56,78,20,593,636,90
1053,20,46,10,222,274,90
1054,37,67,10,920,965,90
1055,32,32,10,1057,1135,90
1056,31,47,10,1068,1131,90
1057,98,33,20,495,555,90
1058,24,32,10,419,474,90
1059,22,51,40,169,224,90
1060,43,36,50,161,197,90
1061,34,66,20,163,222,90
1062,23,26,10,760,809,90
1063,32,23,10,641,715,90
1064,38,65,10,415,481,90
1065,88,26,10,441,502,90
1066,22,61,10,642,704,90
1067,68,52,10,763,824,90
1068,36,26,10,690,735,90
1069,32,46,10,780,820,90
1070,37,61,20,602,677,90
1071,38,68,10,348,393,90
1072,6,41,30,789,838,90
1073,20,28,30,441,506,90
1074,36,32,10,269,336,90
1075,95,32,10,283,369,90
1076,19,55,20,654,705,90
1077,17,52,10,415,468,90
1078,35,24,10,379,427,90
1079,11,37,20,208,250,90
1080,42,34,10,702,766,90
1081,94,41,20,190,263,90
1082,33,66,10,457,522,90
1083,24,35,10,822,889,90
1084,31,48,10,56,108,90
1085,37,66,20,270,357,90
1086,27,33,10,736,794,90
1087,23,48,10,270,343,90
1088,32,59,10,197,250,90
1089,29,28,20,69,134,90
1090,24,76,30,188,248,90
1091,38,70,30,828,869,90
1092,32,69,10,918,983,90
1093,12,37,20,368,408,90
1094,0,39,20,530,576,90
1095,47,21,40,21,63,90
1096,41,19,10,116,182,90
1097,71,56,30,675,734,90
1098,43,12,40,916,962,90
1099,53,40,10,79,122,90
1100,33,47,20,870,927,90
1101,19,78,10,1058,1131,90
1102,67,60,20,475,544,90
1103,20,27,20,231,281,90
1104,30,73,10,482,539,90
1105,28,56,10,446,493,90
1106,69,85,40,517,564,90
1107,70,77,10,249,316,90
1108,22,91,40,367,417,90
1109,80,65,30,542,593,90
1110,58,84,10,776,846,90
1111,47,75,20,974,1050,90
1112,58,32,50,380,440,90
1113,46,72,10,898,955,90
1114,58,27,10,600,652,90
1115,55,82,20,654,734,90
1116,22,56,10,1032,1121,90
1117,41,33,10,160,209,90
1118,31,67,10,142,191,90
1119,29,52,10,600,667,90
1120,26,49,10,237,287,90
1121,25,81,10,577,632,90
1122,39,73,20,614,674,90
1123,53,32,10,505,584,90
1124,7,41,20,113,156,90
1125,62,89,30,277,337,90
1126,87,28,10,329,394,90
1127,60,67,10,747,822,90
1128,39,18,10,641,723,90
1129,23,71,30,61,129,90
1130,49,35,20,319,375,90
1131,10,35,30,28,97,90
1132,90,31,10,213,267,90
1133,62,53,10,498,573,90
1134,53,44,10,1039,1082,90
1135,63,59,10,790,853,90
1136,46,0,20,289,342,90
1137,2,43,10,707,761,90
1138,28,57,10,661,744,90
1139,52,78,10,50,114,90
1140,6,42,20,32,92,90
1141,26,88,20,661,737,90
1142,25,50,20,928,979,90
1143,29,31,10,585,645,90
1144,31,4,20,231,295,90
1145,52,28,10,951,1003,90
1146,53,80,20,621,704,90
1147,45,40,10,848,906,90
1148,53,23,50,318,377,90
1149,20,36,10,776,843,90
1150,27,34,10,390,448,90
1151,47,67,20,511,591,90
1152,17,53,10,448,496,90
1153,22,82,40,517,583,90
1154,21,57,40,158,211,90
1155,57,31,10,490,559,90
1156,45,66,30,1031,1072,90
1157,47,27,10,1058,1138,90
1158,0,35,20,357,432,90
1159,13,43,30,36,107,90
1160,50,33,10,579,661,90
1161,24,37,10,820,878,90
1162,35,25,10,221,297,90
1163,1,40,30,557,589,90
1164,43,11,40,30,79,90
1165,41,50,10,0,59,90
1166,12,35,40,20,87,90
1167,27,36,10,648,723,90
1168,44,11,40,173,238,90
1169,56,39,50,112,160,90
1170,17,32,20,176,210,90
1171,98,35,20,312,372,90
1172,60,59,10,831,883,90
1173,84,38,10,302,366,90
1174,73,55,20,387,439,90
1175,19,68,20,72,131,90
1176,97,29,10,851,934,90
1177,9,46,20,769,828,90
1178,95,37,20,849,922,90
1179,45,19,10,701,739,90
1180,7,45,40,752,834,90
1181,47,7,40,611,687,90
1182,18,57,10,387,443,90
1183,0,34,30,484,533,90
1184,27,48,20,904,951,90
1185,33,39,10,175,253,90
1186,36,67,10,347,400,90
1187,9,40,40,106,178,90
1188,26,35,10,910,967,90
1189,63,85,10,235,299,90
1190,24,44,10,88,167,90
1191,72,53,20,67,119,90
1192,28,60,10,708,753,90
1193,53,39,10,722,778,90
1194,14,32,20,279,312,90
1195,77,57,10,260,345,90
1196,71,57,20,456,522,90
1197,64,77,20,372,439,90
1198,73,57,20,358,410,90
1199,85,43,30,482,553,90
1200,39,67,10,604,657,90
1201,34,70,10,517,586,90
1202,78,58,20,520,577,90
1203,40,69,10,438,489,90
1204,20,32,10,806,873,90
1205,30,34,10,946,1009,90
1206,54,58,10,774,832,90
1207,44,69,30,854,917,90
1208,20,82,20,156,212,90
1209,79,52,20,439,500,90
1210,93,30,10,366,440,90
1211,52,32,10,796,839,90
1212,87,33,10,194,261,90
1213,23,89,40,415,475,90
1214,92,40,30,79,168,90
1215,24,36,10,621,696,90
1216,53,32,10,867,937,90
1217,28,28,20,73,161,90
1218,60,82,20,684,766,90
1219,24,82,20,646,709,90
1220,16,80,10,265,318,90
1221,64,58,10,67,131,90
1222,52,30,10,529,583,90
1223,56,86,20,631,702,90
1224,32,34,10,1031,1110,90
1225,42,4,40,226,294,90
1226,40,68,10,564,645,90
1227,66,63,30,599,649,90
1228,27,52,10,841,890,90
1229,53,79,10,704,785,90
1230,41,67,10,521,592,90
1231,32,60,10,9,53,90
1232,40,58,10,918,986,90
1233,24,36,10,1090,1146,90
1234,34,35,10,109,171,90
1235,25,54,20,902,943,90
1236,36,37,10,535,608,90
1237,58,59,10,613,687,90
1238,70,53,20,447,514,90
1239,25,35,10,784,849,90
1240,33,34,20,796,878,90
1241,47,48,10,119,171,90
1242,68,55,10,742,825,90
1243,32,73,10,76,156,90
1244,23,51,40,163,212,90
1245,50,66,20,967,1036,90
1246,80,23,10,12,63,90
1247,87,33,10,218,268,90
1248,27,60,20,747,815,90
1249,37,30,10,34,81,90
1250,67,52,20,114,178,90
1251,38,67,20,140,199,90
1252,24,34,10,44,114,90
1253,24,43,20,572,625,90
1254,71,85,20,914,972,90
1255,67,48,10,255,323,90
1256,7,27,30,28,83,90
1257,59,55,30,642,707,90
1258,60,82,10,271,327,90
1259,70,58,20,511,579,90
1260,31,54,20,935,984,90
1261,43,37,10,744,804,90
1262,22,84,10,552,614,90
1263,27,56,20,857,922,90
1264,2,46,10,629,687,90
1265,19,82,10,307,373,90
1266,49,28,20,245,293,90
1267,29,52,10,23,97,90
1268,92,33,10,548,610,90
1269,38,6,30,358,399,90
1270,36,61,10,340,388,90
1271,0,42,20,434,467,90
1272,19,74,40,469,516,90
1273,48,33,10,914,972,90
1274,89,39,20,724,772,90
1275,91,28,20,69,148,90
1276,85,31,10,580,649,90
1277,32,32,10,410,464,90
1278,28,38,10,863,920,90
1279,35,36,10,24,89,90
1280,29,77,20,98,140,90
1281,39,40,10,151,207,90
1282,62,60,10,815,877,90
1283,63,79,10,239,292,90
1284,57,84,30,600,656,90
1285,20,58,10,904,969,90
1286,26,27,10,725,777,90
1287,58,36,10,424,483,90
1288,41,66,10,802,842,90
1289,9,85,10,343,411,90
1290,19,78,20,48,93,90
1291,66,48,10,732,788,90
1292,37,71,20,267,335,90
1293,53,41,10,390,451,90
1294,21,53,10,325,368,90
1295,51,71,10,0,58,90
1296,22,84,10,524,583,90
1297,45,39,10,0,68,90
1298,42,14,40,17,72,90
1299,66,88,40,844,891,90
1300,65,73,30,162,219,90
1301,76,59,20,351,399,90
1302,44,12,10,591,650,90
1303,61,91,30,564,628,90
1304,20,50,10,345,394,90
1305,96,31,10,550,625,90
1306,32,27,10,177,244,90
1307,41,7,40,210,256,90
1308,64,83,30,515,549,90
1309,26,33,10,1030,1101,90
1310,90,27,30,443,521,90
1311,28,31,10,650,719,90
1312,5,30,40,104,164,90
1313,46,43,10,57,121,90
1314,70,53,20,56,113,90
1315,66,83,20,1059,1123,90
1316,44,9,20,292,342,90
1317,65,79,10,671,749,90
1318,27,80,30,15,82,90
1319,14,42,30,0,72,90
1320,23,77,20,708,758,90
1321,36,30,10,1015,1092,90
1322,22,63,10,696,764,90
1323,26,31,10,558,618,90
1324,85,26,10,198,245,90
1325,11,77,20,134,210,90
1326,65,59,30,550,611,90
1327,60,84,10,1072,1139,90
1328,46,72,10,742,804,90
1329,41,62,10,219,275,90
1330,11,70,20,101,148,90
1331,24,22,10,518,578,90
1332,55,40,50,837,890,90
1333,38,12,10,634,717,90
1334,41,5,30,156,219,90
1335,11,47,10,390,436,90
1336,44,31,10,676,748,90
1337,30,29,10,650,716,90
1338,33,15,40,70,124,90
1339,85,42,20,150,212,90
1340,23,66,20,847,896,90
1341,30,26,10,1048,1108,90
1342,57,27,10,225,267,90
1343,25,73,30,13,76,90
1344,15,60,10,492,555,90
1345,26,90,10,152,213,90
1346,16,83,10,695,756,90
1347,27,46,10,212,293,90
1348,24,74,40,390,437,90
1349,25,86,40,284,314,90
1350,38,16,10,65,129,90
1351,39,8,30,423,499,90
1352,21,55,10,486,538,90
1353,42,32,10,759,841,90
1354,0,46,20,362,429,90
1355,46,63,10,948,1002,90
1356,44,13,40,223,275,90
1357,25,52,10,629,703,90
1358,39,37,30,887,928,90
1359,28,31,30,432,490,90
1360,0,33,10,67,112,90
1361,60,28,10,479,525,90
1362,42,11,10,495,575,90
1363,33,40,10,1042,1098,90
1364,46,19,10,141,198,90
1365,19,54,10,444,503,90
1366,2,46,30,482,516,90
1367,63,83,40,442,484,90
1368,41,62,20,995,1073,90
1369,61,63,10,136,214,90
1370,74,40,10,1054,1112,90
1371,58,80,10,66,132,90
1372,65,52,20,73,122,90
1373,25,73,30,657,722,90
1374,23,53,20,797,879,90
1375,27,51,40,204,250,90
1376,61,52,10,43,99,90
1377,24,33,10,424,475,90
1378,23,46,10,57,139,90
1379,63,57,10,204,256,90
1380,47,33,10,561,633,90
1381,21,79,40,516,570,90
1382,61,72,20,46,104,90
1383,23,60,10,669,708,90
1384,20,74,40,329,379,90
1385,88,33,10,177,229,90
1386,46,72,20,928,1002,90
1387,64,49,10,107,176,90
1388,99,35,10,962,993,90
1389,73,57,10,210,294,90
1390,88,33,10,184,252,90
1391,24,66,20,797,881,90
1392,40,10,20,523,597,90
1393,56,86,10,724,802,90
1394,48,34,20,267,309,90
1395,55,88,20,679,752,90
1396,66,80,20,326,369,90
1397,48,38,50,321,396,90
1398,20,53,10,295,349,90
1399,56,61,10,874,929,90
1400,32,31,10,654,716,90
1401,5,44,20,1001,1053,90
1402,47,31,10,649,717,90
1403,22,37,10,675,738,90
1404,34,12,10,624,720,90
1405,86,22,10,719,764,90
1406,49,31,10,760,804,90
1407,29,63,10,976,1030,90
1408,26,32,10,714,783,90
1409,80,50,20,406,463,90
1410,33,30,20,73,158,90
1411,5,31,10,331,392,90
1412,22,76,10,598,644,90
1413,50,64,20,1020,1090,90
1414,68,52,20,383,430,90
1415,59,81,10,90,162,90
1416,0,37,20,396,437,90
1417,37,0,20,268,339,90
1418,29,53,20,788,850,90
1419,38,35,10,603,669,90
1420,60,56,10,991,1059,90
1421,64,63,30,534,592,90
1422,32,48,10,0,59,90
1423,18,33,10,969,1025,90
1424,28,38,10,976,1022,90
1425,47,65,20,740,789,90
1426,37,34,20,56,143,90
1427,5,39,20,423,498,90
1428,51,65,30,813,848,90
1429,58,82,10,230,293,90
1430,25,50,20,963,1022,90
1431,49,30,10,560,640,90
1432,39,67,20,329,400,90
1433,56,82,10,768,847,90
1434,73,61,20,356,394,90
1435,35,69,20,290,351,90
1436,25,84,20,645,722,90
1437,23,33,10,747,800,90
1438,55,83,30,185,215,90
1439,68,55,10,210,256,90
1440,43,77,20,214,288,90
1441,24,53,10,624,697,90
1442,35,69,20,256,319,90
1443,23,47,10,0,60,90
1444,71,83,40,491,532,90
1445,33,50,20,762,825,90
1446,73,51,10,322,408,90
1447,63,55,10,187,244,90
1448,35,22,10,259,307,90
1449,0,40,20,350,407,90
1450,27,50,40,130,184,90
1451,98,25,20,340,412,90
1452,79,15,10,743,791,90
1453,6,39,20,427,482,90
1454,69,60,30,615,670,90
1455,72,54,20,295,370,90
1456,50,38,10,0,76,90
1457,62,82,40,947,986,90
1458,62,84,10,58,116,90
1459,45,7,40,210,276,90
1460,58,77,10,742,812,90
1461,21,74,30,16,75,90
1462,70,53,10,316,400,90
1463,86,30,20,565,620,90
1464,63,79,10,293,342,90
1465,11,32,20,210,243,90
1466,36,5,20,538,601,90
1467,46,24,10,944,984,90
1468,45,70,20,332,393,90
1469,30,57,10,46,108,90
1470,44,75,10,32,85,90
1471,87,31,30,17,101,90
1472,52,28,10,122,171,90
1473,41,15,40,251,323,90
1474,1,51,10,637,697,90
1475,43,61,10,95,156,90
1476,59,84,10,123,185,90
1477,38,68,30,39,87,90
1478,27,56,10,598,684,90
1479,54,74,30,185,230,90
1480,25,29,10,743,802,90
1481,22,37,10,764,834,90
1482,34,37,30,432,488,90
1483,40,11,40,22,71,90
1484,30,29,10,773,846,90
1485,13,72,10,314,393,90
1486,25,46,40,379,435,90
1487,28,56,10,813,848,90
1488,68,46,20,52,97,90
1489,61,87,10,283,338,90
1490,36,68,10,364,418,90
1491,19,77,30,473,524,90
1492,90,34,30,645,719,90
1493,60,56,20,76,126,90
1494,44,10,40,42,102,90
1495,91,29,30,344,398,90
1496,61,56,20,491,545,90
1497,69,55,30,565,626,90
1498,13,74,20,128,194,90
1499,4,46,20,722,796,90
1500,49,39,10,26,99,90
