item,price,weight,sol
1665,630,820,0
1666,531,454,0
1667,195,801,0
1668,852,401,0
1669,241,989,0
1670,962,972,0
1671,487,600,0
1672,675,668,0
1673,559,729,0
1674,359,515,0
1675,253,318,0
1676,893,984,0
1677,347,564,0
1678,395,153,0
1679,431,919,0
1680,904,370,0
1681,126,676,0
1682,364,964,0
1683,541,459,0
1684,145,808,0
1685,448,310,0
1686,269,567,0
1687,569,107,0
1688,843,821,0
1689,131,433,0
1690,79,88,0
1691,437,857,0
1692,660,105,0
1693,52,899,0
1694,683,846,0
1695,9,916,0
1696,113,910,0
1697,448,310,0
1698,126,343,0
1699,537,122,0
1700,904,370,0
1701,660,309,0
1702,113,220,0
1703,138,787,0
1704,887,939,0
1705,167,596,0
1706,917,490,0
1707,887,361,0
1708,25,635,0
1709,438,462,0
1710,719,860,0
1711,583,707,0
1712,428,183,0
1713,267,187,0
1714,931,315,0
1715,361,508,0
1716,431,919,0
1717,227,512,0
1718,141,410,0
1719,345,525,0
1720,772,645,0
1721,815,845,0
1722,639,975,0
1723,640,502,0
1724,7,738,0
1725,164,407,0
1726,30,480,0
1727,649,322,0
1728,86,711,0
1729,537,400,0
1730,448,365,0
1731,284,608,0
1732,918,564,0
1733,825,422,0
1734,943,52,0
1735,416,248,0
1736,383,272,0
1737,181,88,0
1738,424,527,0
1739,128,15,0
1740,407,840,0
1741,113,123,0
1742,993,671,0
1743,542,44,0
1744,97,826,0
1745,90,663,0
1746,494,553,0
1747,977,376,0
1748,711,988,0
1749,458,936,0
1750,212,988,0
1751,922,596,0
1752,531,454,0
1753,649,866,0
1754,94,485,0
1755,889,725,0
1756,952,64,0
1757,379,431,0
1758,422,252,0
1759,977,376,0
1760,327,703,0
1761,126,676,0
1762,503,720,0
1763,586,579,0
1764,979,592,0
1765,407,840,0
1766,559,729,0
1767,912,408,0
1768,843,224,0
1769,241,989,0
1770,764,962,0
1771,971,323,0
1772,893,984,0
1773,754,156,0
1774,666,45,0
1775,943,895,0
1776,45,814,0
1777,598,416,0
1778,130,478,0
1779,917,850,0
1780,958,541,0
1781,827,798,0
1782,379,431,0
1783,542,44,0
1784,71,97,0
1785,93,793,0
1786,448,310,0
1787,559,729,0
1788,586,579,0
1789,770,21,0
1790,335,179,0
1791,448,365,0
1792,424,527,0
1793,181,247,0
1794,420,826,0
1795,893,984,0
1796,448,732,0
1797,554,306,0
1798,833,570,0
1799,108,997,0
1800,737,391,0
1801,791,403,0
1802,379,431,0
1803,853,390,0
1804,640,502,0
1805,954,26,0
1806,113,910,0
1807,529,795,0
1808,702,407,0
1809,339,467,0
1810,52,899,0
1811,80,706,0
1812,128,15,0
1813,724,29,0
1814,287,299,0
1815,388,596,0
1816,444,107,0
1817,665,388,0
1818,888,40,0
1819,207,693,0
1820,512,516,0
1821,24,286,0
1822,229,834,0
1823,7,738,0
1824,60,327,0
1825,287,299,0
1826,874,535,0
1827,904,370,0
1828,516,906,0
1829,283,860,0
1830,712,823,0
1831,682,261,0
1832,159,391,0
1833,664,740,0
1834,832,690,0
1835,52,163,0
1836,108,997,0
1837,516,906,0
1838,779,853,0
1839,980,613,0
1840,998,181,0
1841,187,864,0
1842,518,564,0
1843,874,535,0
1844,725,314,0
1845,419,846,0
1846,558,159,0
1847,3,208,0
1848,642,983,0
1849,908,97,0
1850,649,866,0
1851,425,449,0
1852,239,806,0
1853,895,403,0
1854,123,970,0
1855,933,144,0
1856,798,485,0
1857,789,674,0
1858,849,651,0
1859,536,923,0
1860,42,908,0
1861,269,567,0
1862,702,407,0
1863,373,255,0
1864,569,723,0
1865,529,795,0
1866,229,834,0
1867,641,294,0
1868,994,367,0
1869,97,95,0
1870,501,306,0
1871,707,242,0
1872,583,707,0
1873,420,457,0
1874,86,711,0
1875,962,972,0
1876,742,811,0
1877,664,740,0
1878,501,306,0
1879,103,227,0
1880,764,487,0
1881,912,341,0
1882,537,122,0
1883,126,16,0
1884,385,530,0
1885,512,516,0
1886,194,799,0
1887,918,564,0
1888,843,821,0
1889,598,416,0
1890,356,192,0
1891,958,685,0
1892,444,107,0
1893,838,487,0
1894,919,951,0
1895,181,247,0
1896,303,748,0
1897,725,314,0
1898,787,637,0
1899,319,496,0
1900,443,61,0
1901,824,724,0
1902,113,220,0
1903,576,793,0
1904,79,88,0
1905,291,836,0
1906,431,644,0
1907,252,467,0
1908,481,609,0
1909,494,553,0
1910,707,242,0
1911,700,72,0
1912,754,340,0
1913,260,275,0
1914,931,52,0
1915,833,570,0
1916,195,5,0
1917,842,746,0
1918,641,46,0
1919,196,529,0
1920,712,823,0
1921,377,859,0
1922,425,449,0
1923,660,309,0
1924,466,865,0
1925,466,865,0
1926,911,19,0
1927,433,496,0
1928,20,311,0
1929,583,259,0
1930,434,662,0
1931,576,793,0
1932,303,748,0
1933,5,77,0
1934,501,306,0
1935,71,97,0
1936,491,812,0
1937,500,294,0
1938,859,10,0
1939,707,242,0
1940,379,431,0
1941,980,343,0
1942,952,64,0
1943,900,593,0
1944,361,508,0
1945,433,496,0
1946,489,561,0
1947,503,720,0
1948,992,298,0
1949,754,156,0
1950,726,98,0
1951,426,424,0
1952,97,826,0
1953,42,908,0
1954,419,145,0
1955,269,567,0
1956,849,651,0
1957,867,606,0
1958,972,863,0
1959,709,719,0
1960,728,685,0
1961,993,671,0
1962,943,895,0
1963,602,412,0
1964,833,527,0
1965,720,856,0
1966,458,936,0
1967,919,951,0
1968,529,795,0
1969,649,322,0
1970,149,932,0
1971,428,183,0
1972,569,107,0
1973,345,525,0
1974,537,400,0
1975,225,936,0
1976,407,840,0
1977,116,277,0
1978,433,496,0
1979,852,401,0
1980,123,334,0
1981,444,107,0
1982,878,438,0
1983,832,277,0
1984,5,77,0
1985,766,976,0
1986,772,645,0
1987,725,647,0
1988,9,140,0
1989,992,421,0
1990,126,343,0
1991,770,10,0
1992,815,845,0
1993,128,15,0
1994,536,923,0
1995,887,361,0
1996,660,417,0
1997,766,976,0
1998,377,859,0
1999,689,678,0
2000,306,514,0
2001,897,269,0
2002,503,720,0
2003,930,770,0
2004,126,676,0
2005,431,644,0
2006,94,231,0
2007,531,454,0
2008,469,685,0
2009,160,347,0
2010,253,33,0
2011,95,764,0
2012,385,530,0
2013,908,97,0
2014,163,987,0
2015,692,400,0
2016,286,992,0
2017,726,612,0
2018,891,859,0
2019,770,10,0
2020,286,821,0
2021,379,969,0
2022,583,707,0
2023,678,138,0
2024,418,261,0
2025,500,294,0
2026,130,478,0
2027,283,860,0
2028,131,433,0
2029,113,220,0
2030,195,801,0
2031,172,449,0
2032,481,227,0
2033,742,811,0
2034,568,360,0
2035,287,299,0
2036,660,417,0
2037,472,368,0
2038,943,895,0
2039,918,564,0
2040,7,759,0
2041,41,818,0
2042,537,400,0
2043,753,696,0
2044,737,391,0
2045,750,973,0
2046,425,449,0
2047,113,220,0
2048,128,567,0
2049,683,846,0
2050,692,400,0
2051,172,449,0
2052,195,5,0
2053,345,525,0
2054,728,685,0
2055,308,335,0
2056,71,97,0
2057,347,346,0
2058,637,603,0
2059,404,512,0
2060,394,190,0
2061,180,911,0
2062,229,834,0
2063,306,514,0
2064,574,315,0
2065,980,613,0
2066,922,596,0
2067,63,748,0
2068,888,40,0
2069,640,502,0
2070,289,549,0
2071,997,199,0
2072,380,225,0
2073,745,855,0
2074,153,196,0
2075,219,212,0
2076,887,361,0
2077,153,200,0
2078,267,187,0
2079,633,299,0
2080,219,212,0
2081,41,818,0
2082,438,462,0
2083,230,609,0
2084,207,480,0
2085,911,19,0
2086,225,936,0
2087,227,512,0
2088,335,179,0
2089,252,467,0
2090,637,603,0
2091,586,579,0
2092,308,877,0
2093,779,853,0
2094,469,685,0
2095,858,760,0
2096,48,308,0
2097,576,793,0
2098,917,490,0
2099,513,267,0
2100,503,720,0
2101,833,527,0
2102,448,365,0
2103,306,514,0
2104,128,15,0
2105,682,261,0
2106,888,40,0
2107,102,16,0
2108,420,457,0
2109,103,776,0
2110,798,485,0
2111,331,855,0
2112,45,814,0
2113,385,530,0
2114,889,28,0
2115,420,826,0
2116,952,64,0
2117,711,988,0
2118,712,823,0
2119,113,220,0
2120,218,518,0
2121,614,615,0
2122,709,719,0
2123,624,837,0
2124,641,294,0
2125,207,480,0
2126,891,859,0
2127,420,457,0
2128,569,723,0
2129,919,951,0
2130,711,988,0
2131,225,936,0
2132,237,822,0
2133,745,855,0
2134,930,785,0
2135,938,897,0
2136,911,19,0
2137,977,376,0
2138,824,276,0
2139,3,962,0
2140,306,514,0
2141,657,301,0
2142,380,225,0
2143,541,502,0
2144,404,512,0
2145,719,860,0
2146,327,703,0
2147,212,988,0
2148,419,846,0
2149,724,29,0
2150,7,738,0
2151,297,780,0
2152,954,576,0
2153,431,919,0
2154,742,811,0
2155,345,525,0
2156,900,593,0
2157,196,529,0
2158,24,286,0
2159,129,868,0
2160,115,405,0
2161,214,179,0
2162,201,478,0
2163,576,793,0
2164,609,100,0
2165,889,28,0
2166,425,299,0
2167,641,46,0
2168,204,295,0
2169,407,840,0
2170,709,273,0
2171,444,107,0
2172,642,983,0
2173,216,638,0
2174,253,33,0
2175,359,901,0
2176,116,201,0
2177,286,992,0
2178,537,122,0
2179,941,965,0
2180,682,261,0
2181,757,330,0
2182,479,540,0
2183,878,293,0
2184,446,26,0
2185,112,50,0
2186,572,894,0
2187,431,919,0
2188,952,849,0
2189,686,642,0
2190,428,183,0
2191,260,275,0
2192,9,140,0
2193,804,956,0
2194,194,868,0
2195,486,853,0
2196,424,527,0
2197,576,793,0
2198,867,606,0
2199,827,798,0
2200,394,190,0
2201,675,668,0
2202,443,61,0
2203,97,184,0
2204,35,718,0
2205,675,668,0
2206,850,590,0
2207,852,401,0
2208,159,391,0
2209,153,196,0
2210,235,749,0
2211,30,480,0
2212,536,923,0
2213,472,368,0
2214,559,729,0
2215,874,138,0
2216,182,648,0
2217,97,184,0
2218,979,592,0
2219,187,864,0
2220,832,690,0
2221,425,449,0
2222,838,487,0
2223,116,201,0
2224,289,486,0
2225,652,317,0
2226,710,321,0
2227,843,821,0
2228,492,840,0
2229,377,859,0
2230,14,521,0
2231,565,143,0
2232,930,770,0
2233,725,314,0
2234,97,184,0
2235,574,315,0
2236,874,535,0
2237,472,368,0
2238,331,855,0
2239,489,561,0
2240,93,793,0
2241,685,922,0
2242,701,429,0
2243,481,227,0
2244,103,227,0
2245,602,412,0
2246,164,407,0
2247,664,740,0
2248,117,98,0
2249,5,77,0
2250,123,334,0
2251,745,941,0
2252,286,992,0
2253,633,299,0
2254,832,690,0
2255,931,315,0
2256,82,182,0
2257,239,806,0
2258,103,227,0
2259,230,609,0
2260,42,908,0
2261,9,916,0
2262,542,785,0
2263,432,188,0
2264,413,459,0
2265,874,138,0
2266,913,802,0
2267,113,123,0
2268,229,834,0
2269,379,431,0
2270,660,105,0
2271,86,711,0
2272,791,9,0
2273,289,549,0
2274,121,700,0
2275,487,600,0
2276,82,165,0
2277,954,26,0
2278,690,250,0
2279,418,261,0
2280,395,153,0
2281,486,179,0
2282,25,635,0
2283,94,485,0
2284,660,309,0
2285,395,153,0
2286,334,715,0
2287,720,856,0
2288,783,772,0
2289,229,834,0
2290,60,327,0
2291,913,802,0
2292,958,541,0
2293,196,529,0
2294,544,574,0
2295,789,674,0
2296,313,536,0
2297,630,820,0
2298,345,525,0
2299,726,98,0
2300,943,411,0
2301,253,318,0
2302,895,403,0
2303,102,16,0
2304,123,970,0
2305,232,135,0
2306,675,668,0
2307,852,401,0
2308,542,91,0
2309,503,720,0
2310,458,936,0
2311,720,856,0
2312,992,421,0
2313,772,902,0
2314,235,749,0
2315,994,367,0
2316,569,107,0
2317,605,665,0
2318,115,405,0
2319,197,116,0
2320,649,866,0
2321,80,146,0
2322,586,579,0
2323,575,430,0
2324,930,785,0
2325,665,388,0
2326,146,852,0
2327,331,855,0
2328,266,164,0
2329,90,663,0
2330,575,430,0
2331,334,715,0
2332,895,403,0
2333,559,729,0
2334,422,252,0
2335,931,52,0
2336,664,740,0
2337,216,343,0
2338,123,970,0
2339,575,430,0
2340,388,596,0
2341,301,565,0
2342,472,368,0
2343,260,275,0
2344,141,410,0
2345,160,347,0
2346,678,138,0
2347,172,449,0
2348,443,61,0
2349,481,609,0
2350,237,822,0
2351,466,865,0
2352,284,608,0
2353,434,662,0
2354,745,941,0
2355,711,990,0
2356,253,318,0
2357,129,868,0
2358,269,567,0
2359,605,665,0
2360,176,288,0
2361,201,886,0
2362,859,74,0
2363,980,613,0
2364,401,196,0
2365,444,107,0
2366,430,101,0
2367,558,159,0
2368,614,615,0
2369,187,864,0
2370,367,363,0
2371,147,271,0
2372,396,813,0
2373,269,567,0
2374,339,467,0
2375,979,592,0
2376,833,570,0
2377,214,179,0
2378,707,242,0
2379,195,5,0
2380,972,863,0
2381,529,795,0
2382,772,645,0
2383,772,902,0
2384,882,798,0
2385,678,138,0
2386,858,940,0
2387,97,95,0
2388,572,894,0
2389,136,902,0
2390,825,422,0
2391,433,496,0
2392,832,690,0
2393,583,259,0
2394,208,730,0
2395,724,29,0
2396,301,565,0
2397,227,512,0
2398,419,846,0
2399,41,818,0
2400,142,554,0
2401,364,964,0
2402,210,72,0
2403,569,107,0
2404,396,813,0
2405,887,361,0
2406,339,467,0
2407,764,487,0
2408,492,587,0
2409,7,738,0
2410,933,144,0
2411,979,592,0
2412,252,467,0
2413,197,116,0
2414,194,799,0
2415,531,191,0
2416,997,199,0
2417,123,970,0
2418,420,457,0
2419,878,293,0
2420,97,826,0
2421,759,449,0
2422,430,101,0
2423,747,862,0
2424,126,676,0
2425,539,719,0
2426,420,457,0
2427,970,359,0
2428,66,191,0
2429,850,590,0
2430,95,764,0
2431,81,972,0
2432,385,530,0
2433,513,267,0
2434,605,665,0
2435,377,859,0
2436,569,107,0
2437,194,799,0
2438,764,962,0
2439,958,541,0
2440,359,515,0
2441,639,975,0
2442,306,514,0
2443,31,638,0
2444,815,845,0
2445,933,144,0
2446,576,793,0
2447,477,34,0
2448,286,992,0
2449,398,810,0
2450,428,183,0
2451,95,764,0
2452,208,459,0
2453,559,729,0
2454,719,860,0
2455,437,857,0
2456,356,192,0
2457,472,368,0
2458,711,990,0
2459,726,612,0
2460,958,541,0
2461,878,293,0
2462,251,535,0
2463,313,536,0
2464,334,715,0
2465,639,975,0
2466,683,846,0
2467,266,164,0
2468,980,613,0
2469,141,410,0
2470,539,719,0
2471,711,990,0
2472,472,619,0
2473,136,733,0
2474,117,98,0
2475,396,813,0
2476,777,944,0
2477,764,307,0
2478,123,970,0
2479,413,459,0
2480,103,776,0
2481,486,179,0
2482,129,963,0
2483,753,696,0
2484,798,485,0
2485,225,936,0
2486,757,330,0
2487,764,307,0
2488,660,105,0
2489,660,309,0
2490,766,976,0
2491,917,850,0
2492,583,707,0
2493,772,685,0
2494,82,165,0
2495,420,826,0
2496,791,9,0
2497,251,535,0
2498,324,330,0
2499,719,860,0
2500,218,518,0
2501,609,100,0
2502,858,760,0
2503,930,785,0
2504,486,853,0
2505,286,992,0
2506,952,849,0
2507,388,596,0
2508,702,407,0
2509,815,845,0
2510,887,361,0
2511,30,480,0
2512,569,107,0
2513,542,44,0
2514,544,574,0
2515,239,806,0
2516,206,322,0
2517,121,700,0
2518,168,770,0
2519,126,16,0
2520,825,422,0
2521,754,156,0
2522,79,88,0
2523,425,299,0
2524,164,407,0
2525,345,525,0
2526,904,370,0
2527,229,834,0
2528,977,376,0
2529,130,478,0
2530,359,515,0
2531,141,410,0
2532,229,834,0
2533,565,143,0
2534,5,77,0
2535,501,306,0
2536,297,780,0
2537,284,608,0
2538,838,277,0
2539,598,94,0
2540,20,665,0
2541,138,787,0
2542,212,988,0
2543,852,401,0
2544,82,182,0
2545,401,196,0
2546,396,813,0
2547,685,922,0
2548,541,459,0
2549,764,487,0
2550,63,748,0
2551,976,447,0
2552,131,433,0
2553,660,105,0
2554,664,740,0
2555,856,71,0
2556,319,496,0
2557,737,600,0
2558,376,143,0
2559,569,723,0
2560,685,922,0
2561,709,719,0
2562,992,421,0
2563,251,535,0
2564,574,315,0
2565,466,865,0
2566,492,587,0
2567,432,188,0
2568,466,865,0
2569,633,299,0
2570,737,600,0
2571,129,868,0
2572,24,286,0
2573,394,190,0
2574,42,908,0
2575,123,334,0
2576,518,564,0
2577,754,156,0
2578,678,138,0
2579,128,567,0
2580,100,307,0
2581,992,298,0
2582,81,972,0
2583,308,877,0
2584,908,97,0
2585,324,330,0
2586,931,70,0
2587,759,449,0
2588,97,184,0
2589,230,609,0
2590,389,324,0
2591,772,902,0
2592,541,502,0
2593,649,866,0
2594,523,291,0
2595,419,846,0
2596,97,184,0
2597,123,334,0
2598,153,200,0
2599,338,348,0
2600,820,822,0
2601,219,212,0
2602,852,401,0
2603,568,360,0
2604,559,729,0
2605,952,849,0
2606,123,334,0
2607,331,855,0
2608,840,268,0
2609,182,648,0
2610,457,43,0
2611,97,826,0
2612,289,549,0
2613,25,635,0
2614,858,940,0
2615,682,261,0
2616,434,662,0
2617,980,613,0
2618,856,71,0
2619,815,845,0
2620,413,459,0
2621,667,122,0
2622,489,561,0
2623,912,408,0
2624,103,227,0
2625,91,109,0
2626,308,877,0
2627,129,963,0
2628,512,516,0
2629,930,785,0
2630,506,326,0
2631,523,291,0
2632,531,665,0
2633,438,462,0
2634,752,295,0
2635,287,299,0
2636,509,300,0
2637,791,9,0
2638,282,8,0
2639,658,955,0
2640,266,164,0
2641,97,184,0
2642,398,810,0
2643,235,749,0
2644,283,860,0
2645,633,299,0
2646,531,665,0
2647,531,191,0
2648,196,529,0
2649,977,376,0
2650,260,275,0
2651,652,317,0
2652,283,860,0
2653,9,140,0
2654,196,529,0
2655,446,955,0
2656,624,837,0
2657,759,237,0
2658,725,647,0
2659,197,116,0
2660,52,163,0
2661,640,622,0
2662,479,540,0
2663,404,512,0
2664,856,71,0
2665,9,140,0
2666,539,719,0
2667,787,637,0
2668,60,327,0
2669,598,94,0
2670,725,647,0
2671,605,665,0
2672,569,107,0
2673,308,877,0
2674,422,252,0
2675,880,854,0
2676,667,122,0
2677,395,153,0
2678,229,834,0
2679,19,965,0
2680,640,502,0
2681,41,818,0
2682,401,196,0
2683,446,955,0
2684,289,549,0
2685,364,964,0
2686,410,710,0
2687,513,267,0
2688,529,795,0
2689,123,970,0
2690,542,785,0
2691,86,711,0
2692,448,365,0
2693,810,313,0
2694,14,521,0
2695,261,279,0
2696,976,447,0
2697,182,648,0
2698,832,690,0
2699,438,462,0
2700,49,952,0
2701,711,990,0
2702,201,886,0
2703,212,988,0
2704,707,242,0
2705,911,19,0
2706,103,776,0
2707,569,723,0
2708,874,138,0
2709,972,863,0
2710,764,98,0
2711,747,862,0
2712,313,536,0
2713,626,699,0
2714,952,64,0
2715,230,609,0
2716,153,196,0
2717,430,101,0
2718,136,733,0
2719,413,459,0
2720,624,837,0
2721,700,546,0
2722,770,10,0
2723,658,955,0
2724,709,273,0
2725,583,259,0
2726,35,718,0
2727,652,317,0
2728,878,438,0
2729,678,138,0
2730,878,293,0
2731,61,487,0
2732,711,988,0
2733,516,906,0
2734,60,327,0
2735,432,188,0
2736,97,184,0
2737,675,668,0
2738,65,585,0
2739,481,609,0
2740,998,181,0
2741,994,367,0
2742,241,989,0
2743,912,408,0
2744,711,988,0
2745,954,576,0
2746,827,798,0
2747,513,267,0
2748,181,88,0
2749,640,622,0
2750,194,868,0
2751,63,748,0
2752,17,187,0
2753,113,220,0
2754,882,798,0
2755,542,785,0
2756,324,330,0
2757,859,74,0
2758,737,600,0
2759,971,323,0
2760,598,94,0
2761,79,88,0
2762,489,561,0
2763,636,879,0
2764,838,487,0
2765,338,348,0
2766,153,207,0
2767,518,564,0
2768,852,401,0
2769,339,467,0
2770,542,44,0
2771,229,834,0
2772,979,592,0
2773,121,700,0
2774,406,66,0
2775,448,310,0
2776,889,725,0
2777,398,810,0
2778,7,759,0
2779,65,585,0
2780,458,936,0
2781,123,970,0
2782,260,275,0
2783,314,340,0
2784,347,564,0
2785,48,308,0
2786,832,690,0
2787,723,984,0
2788,269,567,0
2789,617,874,0
2790,912,341,0
2791,888,40,0
2792,675,668,0
2793,286,821,0
2794,306,514,0
2795,833,527,0
2796,20,665,0
2797,591,360,0
2798,24,286,0
2799,887,361,0
2800,203,990,0
2801,531,191,0
2802,103,227,0
2803,203,990,0
2804,933,144,0
2805,660,105,0
2806,422,252,0
2807,61,487,0
2808,20,311,0
2809,980,613,0
2810,639,975,0
2811,394,190,0
2812,602,412,0
2813,283,860,0
2814,367,363,0
2815,60,327,0
2816,52,899,0
2817,993,671,0
2818,787,637,0
2819,20,665,0
2820,90,663,0
2821,972,863,0
2822,993,671,0
2823,404,512,0
2824,720,856,0
2825,481,609,0
2826,181,247,0
2827,971,323,0
2828,686,642,0
2829,413,459,0
2830,383,272,0
2831,640,622,0
2832,188,388,0
2833,880,854,0
2834,606,313,0
2835,856,71,0
2836,457,43,0
2837,376,143,0
2838,506,326,0
2839,342,958,0
2840,229,834,0
2841,379,969,0
2842,159,391,0
2843,145,808,0
2844,306,514,0
2845,448,310,0
2846,286,821,0
2847,747,862,0
2848,662,611,0
2849,574,315,0
2850,754,340,0
2851,958,541,0
2852,267,187,0
2853,832,277,0
2854,952,849,0
2855,410,710,0
2856,849,651,0
2857,379,431,0
2858,126,343,0
2859,379,969,0
2860,7,738,0
2861,961,157,0
2862,204,295,0
2863,931,315,0
2864,136,902,0
2865,218,518,0
2866,598,416,0
2867,479,540,0
2868,149,932,0
2869,933,144,0
2870,112,50,0
2871,416,248,0
2872,95,764,0
2873,931,315,0
2874,798,485,0
2875,783,772,0
2876,126,343,0
2877,204,295,0
2878,216,638,0
2879,558,159,0
2880,160,347,0
2881,772,685,0
2882,633,299,0
2883,609,100,0
2884,425,449,0
2885,286,992,0
2886,976,447,0
2887,30,480,0
2888,824,276,0
2889,239,806,0
2890,196,710,0
2891,394,190,0
2892,388,596,0
2893,359,515,0
2894,256,472,0
2895,163,987,0
2896,187,864,0
2897,241,989,0
2898,284,608,0
2899,683,846,0
2900,791,9,0
2901,689,678,0
2902,542,44,0
2903,410,710,0
2904,909,816,0
2905,100,307,0
2906,269,567,0
2907,176,288,0
2908,779,853,0
2909,232,135,0
2910,665,388,0
2911,529,795,0
2912,576,793,0
2913,531,191,0
2914,486,853,0
2915,941,965,0
2916,225,86,0
2917,204,295,0
2918,428,682,0
2919,113,910,0
2920,398,810,0
2921,542,785,0
2922,917,850,0
2923,269,567,0
2924,943,411,0
2925,912,341,0
2926,533,615,0
2927,63,748,0
2928,147,271,0
2929,842,746,0
2930,419,846,0
2931,874,535,0
2932,686,642,0
2933,754,340,0
2934,181,88,0
2935,739,689,0
2936,35,718,0
2937,212,988,0
2938,433,496,0
2939,41,818,0
2940,529,795,0
2941,764,487,0
2942,394,190,0
2943,642,983,0
2944,825,422,0
2945,422,252,0
2946,404,512,0
2947,726,98,0
2948,633,299,0
2949,167,596,0
2950,163,987,0
2951,66,191,0
2952,103,776,0
2953,201,478,0
2954,123,970,0
2955,176,288,0
2956,126,343,0
2957,404,512,0
2958,798,485,0
2959,5,77,0
2960,296,975,0
2961,420,457,0
2962,388,596,0
2963,301,565,0
2964,486,179,0
2965,777,944,0
2966,373,255,0
2967,559,729,0
2968,469,685,0
2969,216,343,0
2970,874,535,0
2971,116,201,0
2972,930,785,0
2973,533,615,0
2974,188,388,0
2975,682,261,0
2976,66,191,0
2977,446,26,0
2978,376,143,0
2979,446,26,0
2980,153,200,0
2981,123,334,0
2982,291,60,0
2983,725,314,0
2984,94,231,0
2985,63,748,0
2986,123,334,0
2987,878,293,0
2988,641,46,0
2989,992,421,0
2990,3,208,0
2991,446,955,0
2992,126,676,0
2993,123,334,0
2994,82,182,0
2995,359,901,0
2996,972,863,0
2997,428,183,0
2998,319,496,0
2999,303,748,0
3000,710,321,0
3001,523,291,0
3002,422,252,0
3003,227,512,0
3004,261,279,0
3005,710,321,0
3006,531,665,0
3007,509,300,0
3008,764,307,0
3009,992,421,0
3010,689,678,0
3011,388,596,0
3012,266,164,0
3013,395,153,0
3014,772,902,0
3015,146,852,0
3016,952,849,0
3017,117,98,0
3018,20,665,0
3019,289,549,0
3020,838,487,0
3021,252,467,0
3022,97,184,0
3023,203,990,0
3024,448,310,0
3025,626,699,0
3026,976,447,0
3027,764,962,0
3028,314,340,0
3029,194,868,0
3030,824,724,0
3031,662,611,0
3032,160,347,0
3033,404,512,0
3034,998,181,0
3035,874,535,0
3036,338,348,0
3037,116,201,0
3038,759,449,0
3039,753,696,0
3040,934,881,0
3041,683,846,0
3042,81,972,0
3043,832,277,0
3044,531,454,0
3045,79,88,0
3046,980,613,0
3047,126,16,0
3048,94,231,0
3049,772,902,0
3050,683,846,0
3051,544,574,0
3052,711,990,0
3053,700,72,0
3054,859,74,0
3055,709,719,0
3056,531,191,0
3057,770,21,0
3058,529,795,0
3059,810,313,0
3060,283,860,0
3061,30,480,0
3062,710,321,0
3063,575,430,0
3064,331,855,0
3065,745,941,0
3066,269,567,0
3067,319,496,0
3068,637,603,0
3069,492,840,0
3070,121,700,0
3071,824,724,0
3072,303,748,0
3073,791,9,0
3074,842,746,0
3075,327,703,0
3076,874,535,0
3077,641,294,0
3078,113,123,0
3079,479,540,0
3080,917,490,0
3081,52,163,0
3082,617,874,0
3083,952,849,0
3084,7,738,0
3085,531,454,0
3086,931,52,0
3087,364,964,0
3088,972,863,0
3089,361,508,0
3090,574,315,0
3091,291,60,0
3092,609,100,0
3093,113,910,0
3094,753,696,0
3095,210,72,0
3096,172,449,0
3097,401,196,0
3098,859,74,0
3099,764,307,0
3100,904,370,0
3101,428,183,0
3102,569,107,0
3103,757,330,0
3104,364,964,0
3105,529,795,0
3106,94,485,0
3107,542,91,0
3108,30,480,0
3109,434,662,0
3110,568,360,0
3111,889,725,0
3112,933,144,0
3113,146,852,0
3114,657,301,0
3115,832,690,0
3116,859,74,0
3117,266,164,0
3118,667,122,0
3119,917,490,0
3120,641,294,0
3121,404,512,0
3122,433,496,0
3123,123,334,0
3124,770,10,0
3125,649,322,0
3126,609,100,0
3127,976,447,0
3128,287,299,0
3129,789,674,0
3130,891,859,0
3131,943,52,0
3132,779,853,0
3133,570,881,0
3134,658,955,0
3135,63,748,0
3136,994,367,0
3137,833,506,0
3138,858,940,0
3139,52,163,0
3140,112,50,0
3141,492,840,0
3142,406,66,0
3143,943,895,0
3144,976,447,0
3145,289,486,0
3146,90,663,0
3147,641,294,0
3148,625,706,0
3149,431,919,0
3150,45,814,0
3151,542,44,0
3152,194,799,0
3153,31,638,0
3154,219,212,0
3155,568,393,0
3156,487,600,0
3157,49,952,0
3158,187,864,0
3159,194,868,0
3160,931,70,0
3161,531,191,0
3162,342,958,0
3163,71,97,0
3164,373,255,0
3165,195,5,0
3166,45,814,0
3167,878,293,0
3168,753,696,0
3169,30,480,0
3170,227,512,0
3171,832,277,0
3172,657,301,0
3173,569,107,0
3174,80,706,0
3175,113,220,0
3176,684,748,0
3177,537,122,0
3178,145,808,0
3179,385,530,0
3180,3,962,0
3181,94,231,0
3182,529,795,0
3183,554,306,0
3184,501,306,0
3185,296,975,0
3186,425,299,0
3187,766,882,0
3188,97,826,0
3189,541,502,0
3190,63,748,0
3191,833,570,0
3192,878,438,0
3193,777,944,0
3194,345,525,0
3195,804,956,0
3196,306,514,0
3197,979,592,0
3198,957,564,0
3199,457,43,0
3200,266,164,0
3201,261,279,0
3202,253,812,0
3203,377,859,0
3204,642,983,0
3205,145,808,0
3206,666,45,0
3207,917,490,0
3208,728,685,0
3209,625,706,0
3210,430,101,0
3211,878,293,0
3212,838,487,0
3213,167,596,0
3214,319,496,0
3215,41,818,0
3216,518,564,0
3217,503,720,0
3218,641,46,0
