item,price,weight,sol
1665,804,956,0
1666,123,970,0
1667,469,685,0
1668,217,421,0
1669,726,98,0
1670,472,368,0
1671,373,255,0
1672,82,165,0
1673,94,231,0
1674,952,849,0
1675,583,259,0
1676,602,412,0
1677,472,368,0
1678,912,408,0
1679,754,156,0
1680,52,899,0
1681,208,730,0
1682,479,540,0
1683,180,911,0
1684,640,502,0
1685,80,706,0
1686,637,603,0
1687,934,881,0
1688,195,801,0
1689,575,430,0
1690,570,881,0
1691,425,299,0
1692,97,95,0
1693,824,276,0
1694,113,220,0
1695,752,295,0
1696,201,478,0
1697,401,196,0
1698,750,973,0
1699,466,865,0
1700,711,988,0
1701,444,107,0
1702,395,153,0
1703,537,400,0
1704,697,358,0
1705,707,242,0
1706,241,989,0
1707,141,410,0
1708,406,66,0
1709,542,785,0
1710,787,637,0
1711,539,719,0
1712,359,901,0
1713,640,622,0
1714,489,561,0
1715,138,787,0
1716,843,224,0
1717,859,10,0
1718,313,536,0
1719,754,156,0
1720,90,663,0
1721,413,459,0
1722,128,15,0
1723,66,191,0
1724,759,237,0
1725,373,255,0
1726,531,665,0
1727,244,722,0
1728,633,299,0
1729,458,936,0
1730,764,307,0
1731,961,157,0
1732,586,579,0
1733,583,259,0
1734,804,956,0
1735,916,605,0
1736,849,651,0
1737,112,50,0
1738,500,294,0
1739,972,863,0
1740,434,662,0
1741,385,530,0
1742,724,29,0
1743,827,798,0
1744,195,5,0
1745,224,790,0
1746,664,740,0
1747,153,207,0
1748,389,324,0
1749,943,411,0
1750,764,962,0
1751,934,881,0
1752,772,645,0
1753,19,965,0
1754,728,685,0
1755,433,496,0
1756,554,306,0
1757,301,565,0
1758,486,179,0
1759,912,341,0
1760,791,403,0
1761,833,570,0
1762,998,181,0
1763,625,706,0
1764,766,882,0
1765,210,72,0
1766,606,313,0
1767,201,478,0
1768,810,313,0
1769,82,182,0
1770,79,88,0
1771,779,853,0
1772,633,299,0
1773,97,826,0
1774,113,910,0
1775,108,997,0
1776,160,347,0
1777,586,579,0
1778,128,567,0
1779,180,911,0
1780,428,682,0
1781,420,826,0
1782,752,295,0
1783,347,564,0
1784,697,358,0
1785,824,276,0
1786,208,730,0
1787,904,370,0
1788,196,529,0
1789,416,248,0
1790,572,894,0
1791,167,596,0
1792,889,725,0
1793,882,798,0
1794,606,313,0
1795,707,242,0
1796,979,592,0
1797,554,306,0
1798,95,764,0
1799,141,410,0
1800,266,164,0
1801,838,277,0
1802,523,291,0
1803,931,52,0
1804,116,277,0
1805,418,261,0
1806,147,271,0
1807,376,143,0
1808,420,826,0
1809,373,255,0
1810,500,294,0
1811,827,798,0
1812,379,969,0
1813,992,298,0
1814,217,421,0
1815,224,790,0
1816,536,923,0
1817,227,512,0
1818,725,314,0
1819,401,196,0
1820,141,410,0
1821,709,273,0
1822,598,416,0
1823,401,196,0
1824,764,962,0
1825,531,665,0
1826,542,44,0
1827,739,689,0
1828,770,864,0
1829,413,459,0
1830,401,196,0
1831,642,983,0
1832,395,153,0
1833,160,347,0
1834,108,997,0
1835,180,911,0
1836,832,277,0
1837,217,421,0
1838,176,288,0
1839,804,956,0
1840,296,975,0
1841,431,919,0
1842,113,910,0
1843,446,26,0
1844,93,793,0
1845,772,685,0
1846,772,685,0
1847,541,459,0
1848,516,906,0
1849,825,422,0
1850,739,689,0
1851,324,330,0
1852,25,635,0
1853,824,724,0
1854,58,213,0
1855,882,798,0
1856,726,98,0
1857,410,710,0
1858,203,990,0
1859,859,74,0
1860,916,605,0
1861,737,391,0
1862,583,259,0
1863,572,894,0
1864,286,821,0
1865,943,895,0
1866,766,882,0
1867,425,449,0
1868,24,286,0
1869,146,852,0
1870,210,72,0
1871,904,370,0
1872,764,962,0
1873,512,516,0
1874,428,183,0
1875,783,772,0
1876,448,310,0
1877,80,146,0
1878,167,596,0
1879,554,306,0
1880,251,535,0
1881,633,299,0
1882,126,343,0
1883,943,52,0
1884,617,874,0
1885,574,315,0
1886,286,992,0
1887,129,868,0
1888,116,277,0
1889,486,853,0
1890,324,330,0
1891,486,853,0
1892,410,710,0
1893,625,706,0
1894,684,748,0
1895,970,359,0
1896,123,970,0
1897,779,853,0
1898,426,424,0
1899,692,400,0
1900,260,275,0
1901,138,787,0
1902,218,518,0
1903,541,459,0
1904,116,201,0
1905,728,685,0
1906,874,535,0
1907,426,424,0
1908,448,365,0
1909,401,196,0
1910,558,159,0
1911,66,191,0
1912,303,748,0
1913,852,401,0
1914,153,207,0
1915,954,576,0
1916,431,919,0
1917,424,527,0
1918,431,644,0
1919,45,814,0
1920,267,187,0
1921,918,564,0
1922,710,321,0
1923,314,340,0
1924,709,273,0
1925,5,77,0
1926,201,886,0
1927,116,201,0
1928,838,487,0
1929,385,530,0
1930,269,567,0
1931,419,846,0
1932,227,512,0
1933,90,663,0
1934,345,525,0
1935,396,813,0
1936,662,611,0
1937,14,521,0
1938,7,759,0
1939,128,567,0
1940,17,187,0
1941,481,609,0
1942,167,596,0
1943,759,449,0
1944,952,849,0
1945,555,329,0
1946,641,46,0
1947,97,184,0
1948,501,306,0
1949,702,407,0
1950,832,690,0
1951,544,574,0
1952,660,105,0
1953,167,596,0
1954,431,919,0
1955,887,939,0
1956,678,138,0
1957,789,674,0
1958,136,733,0
1959,827,798,0
1960,757,330,0
1961,52,163,0
1962,917,850,0
1963,909,816,0
1964,539,719,0
1965,683,846,0
1966,754,340,0
1967,469,685,0
1968,971,323,0
1969,766,976,0
1970,9,916,0
1971,745,941,0
1972,874,138,0
1973,61,487,0
1974,753,696,0
1975,446,955,0
1976,639,975,0
1977,163,987,0
1978,737,600,0
1979,904,370,0
1980,60,327,0
1981,503,720,0
1982,997,199,0
1983,218,518,0
1984,555,329,0
1985,766,976,0
1986,742,811,0
1987,933,144,0
1988,432,188,0
1989,128,567,0
1990,791,403,0
1991,772,685,0
1992,9,916,0
1993,737,391,0
1994,319,496,0
1995,710,321,0
1996,291,836,0
1997,160,347,0
1998,558,159,0
1999,345,525,0
2000,71,97,0
