item,price,weight,sol
1665,569,30,0
1666,660,105,0
1667,206,322,0
1668,639,975,0
1669,214,683,0
1670,933,144,0
1671,725,314,0
1672,267,187,0
1673,48,308,0
1674,913,802,0
1675,239,806,0
1676,746,163,0
1677,764,307,0
1678,686,642,0
1679,19,965,0
1680,559,729,0
1681,665,388,0
1682,208,459,0
1683,678,138,0
1684,394,190,0
1685,764,487,0
1686,444,107,0
1687,591,360,0
1688,115,405,0
1689,772,902,0
1690,241,989,0
1691,976,447,0
1692,9,916,0
1693,709,719,0
1694,880,854,0
1695,327,703,0
1696,182,648,0
1697,121,700,0
1698,163,987,0
1699,89,416,0
1700,820,822,0
1701,824,276,0
1702,980,613,0
1703,253,812,0
1704,367,363,0
1705,142,554,0
1706,759,449,0
1707,380,225,0
1708,859,10,0
1709,432,188,0
1710,20,311,0
1711,3,962,0
1712,477,34,0
1713,279,660,0
1714,232,135,0
1715,917,850,0
1716,770,864,0
1717,142,554,0
1718,138,787,0
1719,572,894,0
1720,542,91,0
1721,95,764,0
1722,279,660,0
1723,244,722,0
1724,575,430,0
1725,367,363,0
1726,489,561,0
1727,859,10,0
1728,466,865,0
1729,431,644,0
1730,777,944,0
1731,136,902,0
1732,912,341,0
1733,426,424,0
1734,859,10,0
1735,529,795,0
1736,210,72,0
1737,783,772,0
1738,858,940,0
1739,314,340,0
1740,641,294,0
1741,772,685,0
1742,444,107,0
1743,825,422,0
1744,874,138,0
1745,153,196,0
1746,909,816,0
1747,838,487,0
1748,641,294,0
1749,542,44,0
1750,241,989,0
1751,145,808,0
1752,210,72,0
1753,821,894,0
1754,216,638,0
1755,227,512,0
1756,787,637,0
1757,172,449,0
1758,962,972,0
1759,219,212,0
1760,843,224,0
1761,827,798,0
1762,113,910,0
1763,244,722,0
1764,554,306,0
1765,625,706,0
1766,35,718,0
1767,859,10,0
1768,207,480,0
1769,745,941,0
1770,418,261,0
1771,952,849,0
1772,976,447,0
1773,832,690,0
1774,609,100,0
1775,379,431,0
1776,466,865,0
1777,367,363,0
1778,251,535,0
1779,380,225,0
1780,260,275,0
1781,327,703,0
1782,244,722,0
1783,481,227,0
1784,413,459,0
1785,253,318,0
1786,565,143,0
1787,992,298,0
1788,833,570,0
1789,759,237,0
1790,347,346,0
1791,539,719,0
1792,954,26,0
1793,764,307,0
1794,838,277,0
1795,843,224,0
1796,889,725,0
1797,791,9,0
1798,711,990,0
1799,253,33,0
1800,287,299,0
1801,976,447,0
1802,891,859,0
1803,425,449,0
1804,649,866,0
1805,641,46,0
1806,506,326,0
1807,513,267,0
1808,291,60,0
1809,686,642,0
1810,324,330,0
1811,208,730,0
1812,859,74,0
1813,486,179,0
1814,472,368,0
1815,494,553,0
1816,919,951,0
1817,261,279,0
1818,742,811,0
1819,689,678,0
1820,63,748,0
1821,917,850,0
1822,422,252,0
1823,712,823,0
1824,954,26,0
1825,665,388,0
1826,345,525,0
1827,136,733,0
1828,195,5,0
1829,489,561,0
1830,606,313,0
1831,583,259,0
1832,24,286,0
1833,536,923,0
1834,420,457,0
1835,565,143,0
1836,97,826,0
1837,711,988,0
1838,912,408,0
1839,492,587,0
1840,313,536,0
1841,711,988,0
1842,858,760,0
1843,424,527,0
1844,665,388,0
1845,911,19,0
1846,128,15,0
1847,531,454,0
1848,129,963,0
1849,308,877,0
1850,772,645,0
1851,684,748,0
1852,359,901,0
1853,904,370,0
1854,824,724,0
1855,197,116,0
1856,712,823,0
1857,466,865,0
1858,407,840,0
1859,126,16,0
1860,244,722,0
1861,126,16,0
1862,772,902,0
1863,754,340,0
1864,833,527,0
1865,331,855,0
1866,196,710,0
1867,754,340,0
1868,568,393,0
1869,489,561,0
1870,695,209,0
1871,145,808,0
1872,180,911,0
1873,800,90,0
1874,138,787,0
1875,777,944,0
1876,425,449,0
1877,554,306,0
1878,82,165,0
1879,934,881,0
1880,112,50,0
1881,933,144,0
1882,163,987,0
1883,430,101,0
1884,824,276,0
1885,413,459,0
1886,697,358,0
1887,218,518,0
1888,287,299,0
1889,282,8,0
1890,153,207,0
1891,422,252,0
1892,286,992,0
1893,895,403,0
1894,313,536,0
1895,660,105,0
1896,639,975,0
1897,649,322,0
1898,364,964,0
1899,625,706,0
1900,347,564,0
1901,66,191,0
1902,443,61,0
1903,419,145,0
1904,241,989,0
1905,642,983,0
1906,102,16,0
1907,675,668,0
1908,20,311,0
1909,48,308,0
1910,842,746,0
1911,253,318,0
1912,933,144,0
1913,938,897,0
1914,542,91,0
1915,789,674,0
1916,882,798,0
1917,389,324,0
1918,229,834,0
1919,303,748,0
1920,559,729,0
1921,52,163,0
1922,153,207,0
1923,491,812,0
1924,89,416,0
1925,957,564,0
1926,481,609,0
1927,641,294,0
1928,930,770,0
1929,131,433,0
1930,284,608,0
1931,954,576,0
1932,82,165,0
1933,126,676,0
1934,895,403,0
1935,146,852,0
1936,853,390,0
1937,531,665,0
1938,952,64,0
1939,129,963,0
1940,725,314,0
1941,103,227,0
1942,448,732,0
1943,116,277,0
1944,97,95,0
1945,446,26,0
1946,433,496,0
1947,531,191,0
1948,410,710,0
1949,112,50,0
1950,824,724,0
1951,992,421,0
1952,428,682,0
1953,394,190,0
1954,373,255,0
1955,970,359,0
1956,5,77,0
1957,93,793,0
1958,723,984,0
1959,5,77,0
1960,558,159,0
1961,911,19,0
1962,20,665,0
1963,789,674,0
1964,206,322,0
1965,433,496,0
1966,777,944,0
1967,838,277,0
1968,853,390,0
1969,416,248,0
1970,764,962,0
1971,853,390,0
1972,437,857,0
1973,42,908,0
1974,958,541,0
1975,457,43,0
1976,35,718,0
1977,388,596,0
1978,791,9,0
1979,3,208,0
1980,433,496,0
1981,821,894,0
1982,970,359,0
1983,103,776,0
1984,80,146,0
1985,591,360,0
1986,45,814,0
1987,458,936,0
1988,891,859,0
1989,918,564,0
1990,887,361,0
1991,58,213,0
1992,457,43,0
1993,745,855,0
1994,833,527,0
1995,172,449,0
1996,542,91,0
1997,201,886,0
1998,52,899,0
1999,91,109,0
2000,569,723,0
2001,227,512,0
2002,979,592,0
2003,539,719,0
2004,533,615,0
2005,48,308,0
2006,754,156,0
2007,153,200,0
2008,976,447,0
2009,367,363,0
2010,980,613,0
2011,224,790,0
2012,633,299,0
2013,176,288,0
2014,770,864,0
2015,568,360,0
2016,700,72,0
2017,531,191,0
2018,97,184,0
2019,437,857,0
2020,112,50,0
2021,347,564,0
2022,509,300,0
2023,649,322,0
2024,486,853,0
2025,432,188,0
2026,682,261,0
2027,649,866,0
2028,207,480,0
2029,210,72,0
2030,486,853,0
2031,457,43,0
2032,639,975,0
2033,9,916,0
2034,542,785,0
2035,394,190,0
2036,728,685,0
2037,20,665,0
2038,63,748,0
2039,858,760,0
2040,406,66,0
2041,908,97,0
2042,147,271,0
2043,469,685,0
2044,420,457,0
2045,126,676,0
2046,428,682,0
2047,128,567,0
2048,428,183,0
2049,479,540,0
2050,86,711,0
2051,379,431,0
2052,212,988,0
2053,500,294,0
2054,406,66,0
2055,3,208,0
2056,598,94,0
2057,457,43,0
2058,827,798,0
2059,91,109,0
2060,513,267,0
2061,962,972,0
2062,609,100,0
2063,113,220,0
2064,810,313,0
2065,31,638,0
2066,113,910,0
2067,657,301,0
2068,874,138,0
2069,492,840,0
2070,420,457,0
2071,138,787,0
2072,472,619,0
2073,206,322,0
2074,314,340,0
2075,431,644,0
2076,569,723,0
2077,766,882,0
2078,80,706,0
2079,126,16,0
2080,181,247,0
2081,20,311,0
2082,764,98,0
2083,385,530,0
2084,723,984,0
2085,889,725,0
2086,642,983,0
2087,503,720,0
2088,230,609,0
2089,842,746,0
2090,308,877,0
2091,569,107,0
2092,214,683,0
2093,217,421,0
2094,766,882,0
2095,874,138,0
2096,850,590,0
2097,131,433,0
2098,7,759,0
2099,431,644,0
2100,825,422,0
2101,443,61,0
2102,541,459,0
2103,126,676,0
2104,469,685,0
2105,81,972,0
2106,770,21,0
2107,335,179,0
2108,487,600,0
2109,384,447,0
2110,491,812,0
2111,849,651,0
2112,256,472,0
2113,431,919,0
2114,82,165,0
2115,430,101,0
2116,361,508,0
2117,225,86,0
2118,787,637,0
2119,71,97,0
2120,662,611,0
2121,466,865,0
2122,660,417,0
2123,542,91,0
2124,735,948,0
2125,196,710,0
2126,711,988,0
2127,660,309,0
2128,431,644,0
2129,61,487,0
2130,675,668,0
2131,583,259,0
2132,313,536,0
2133,503,720,0
2134,112,50,0
2135,759,449,0
2136,492,840,0
2137,253,812,0
2138,116,201,0
2139,207,480,0
2140,176,288,0
2141,443,61,0
2142,430,101,0
2143,544,574,0
2144,153,200,0
2145,176,288,0
2146,897,269,0
2147,930,770,0
2148,97,95,0
2149,126,676,0
2150,859,10,0
2151,662,611,0
2152,426,424,0
2153,224,790,0
2154,438,462,0
2155,856,71,0
2156,20,665,0
2157,943,411,0
2158,147,271,0
2159,457,43,0
2160,79,88,0
2161,735,948,0
2162,219,212,0
2163,195,5,0
2164,347,346,0
2165,745,941,0
2166,580,938,0
2167,747,862,0
2168,682,261,0
2169,86,711,0
2170,82,182,0
2171,181,247,0
2172,383,272,0
2173,195,801,0
2174,506,326,0
2175,544,574,0
2176,709,719,0
2177,94,231,0
2178,541,459,0
2179,232,135,0
2180,827,798,0
2181,30,480,0
2182,958,541,0
2183,878,293,0
2184,207,693,0
2185,954,576,0
2186,345,525,0
2187,31,638,0
2188,384,447,0
2189,666,45,0
2190,212,988,0
2191,710,321,0
2192,279,660,0
2193,432,188,0
2194,934,881,0
2195,737,600,0
2196,930,770,0
2197,541,502,0
2198,764,487,0
2199,772,645,0
2200,712,823,0
2201,283,860,0
2202,446,955,0
2203,887,361,0
2204,824,724,0
2205,212,988,0
2206,3,208,0
2207,267,187,0
2208,491,812,0
2209,398,810,0
2210,683,846,0
2211,487,600,0
2212,339,467,0
2213,843,821,0
2214,874,535,0
2215,196,710,0
2216,537,400,0
2217,108,997,0
2218,196,710,0
2219,159,391,0
2220,237,795,0
2221,477,34,0
2222,481,609,0
2223,772,902,0
2224,383,272,0
2225,113,220,0
2226,660,105,0
2227,181,88,0
2228,494,553,0
2229,306,514,0
2230,253,318,0
2231,882,798,0
2232,289,549,0
2233,160,347,0
2234,772,902,0
2235,306,514,0
2236,94,231,0
2237,640,622,0
2238,934,881,0
2239,446,955,0
2240,930,770,0
2241,19,965,0
2242,389,324,0
2243,377,859,0
2244,20,311,0
2245,895,403,0
2246,506,326,0
2247,815,845,0
2248,913,802,0
2249,116,201,0
2250,457,43,0
2251,260,275,0
2252,42,908,0
2253,433,496,0
2254,922,596,0
2255,489,561,0
2256,19,965,0
2257,993,671,0
2258,260,275,0
2259,52,899,0
2260,430,101,0
2261,71,97,0
2262,342,958,0
2263,843,821,0
2264,997,199,0
2265,413,459,0
2266,444,107,0
2267,742,811,0
2268,754,156,0
2269,346,721,0
2270,838,277,0
2271,115,405,0
2272,583,707,0
2273,187,864,0
2274,314,340,0
2275,126,16,0
2276,641,294,0
2277,533,615,0
2278,838,277,0
2279,419,145,0
2280,516,906,0
2281,728,685,0
2282,359,901,0
2283,690,250,0
2284,512,516,0
2285,602,412,0
2286,649,866,0
2287,580,938,0
2288,377,859,0
2289,853,390,0
2290,980,343,0
2291,764,487,0
2292,789,674,0
2293,815,845,0
2294,569,107,0
2295,338,348,0
2296,667,122,0
2297,856,71,0
2298,568,393,0
2299,418,261,0
2300,420,826,0
2301,181,247,0
2302,779,853,0
2303,458,936,0
2304,931,52,0
2305,980,343,0
2306,128,15,0
2307,121,700,0
2308,291,60,0
2309,962,972,0
2310,489,561,0
2311,367,363,0
2312,759,237,0
2313,833,570,0
2314,695,209,0
2315,630,820,0
2316,79,88,0
2317,832,277,0
2318,237,822,0
2319,568,360,0
2320,113,220,0
2321,327,703,0
2322,591,360,0
2323,503,720,0
2324,3,962,0
2325,533,615,0
2326,225,936,0
2327,398,810,0
2328,45,814,0
2329,752,295,0
2330,958,541,0
2331,766,976,0
2332,481,609,0
2333,373,255,0
2334,396,813,0
2335,952,64,0
2336,757,330,0
2337,931,70,0
2338,737,391,0
2339,164,407,0
2340,214,683,0
2341,237,795,0
2342,917,490,0
2343,934,881,0
2344,838,487,0
2345,575,430,0
2346,229,834,0
2347,637,603,0
2348,345,525,0
2349,922,596,0
2350,364,964,0
2351,131,433,0
2352,244,722,0
2353,858,760,0
2354,345,525,0
2355,123,334,0
2356,652,317,0
2357,742,811,0
2358,994,367,0
2359,479,540,0
2360,772,685,0
2361,569,723,0
2362,779,853,0
2363,113,123,0
2364,164,407,0
2365,972,863,0
2366,754,340,0
2367,893,984,0
2368,398,810,0
2369,832,277,0
2370,346,721,0
2371,565,143,0
2372,735,948,0
2373,598,94,0
2374,770,864,0
2375,384,447,0
2376,301,565,0
2377,735,948,0
2378,711,990,0
2379,388,596,0
2380,60,327,0
2381,97,184,0
2382,115,405,0
2383,980,613,0
2384,196,529,0
2385,737,391,0
2386,764,98,0
2387,3,962,0
2388,512,516,0
2389,201,478,0
2390,772,685,0
2391,667,122,0
2392,825,422,0
2393,182,648,0
2394,86,711,0
2395,637,603,0
2396,314,340,0
2397,501,306,0
2398,7,759,0
2399,900,593,0
2400,711,990,0
2401,979,592,0
2402,529,795,0
2403,338,348,0
2404,253,812,0
2405,637,603,0
2406,878,438,0
2407,196,529,0
2408,314,340,0
2409,858,760,0
2410,388,596,0
2411,652,317,0
2412,163,987,0
2413,431,919,0
2414,214,179,0
2415,345,525,0
2416,702,407,0
2417,19,965,0
2418,100,307,0
2419,791,403,0
2420,24,286,0
2421,286,992,0
2422,889,725,0
2423,531,665,0
2424,319,496,0
2425,3,962,0
2426,420,826,0
2427,487,600,0
2428,291,836,0
2429,893,984,0
2430,413,459,0
2431,783,772,0
2432,770,21,0
2433,426,424,0
2434,89,416,0
2435,664,740,0
2436,725,647,0
2437,291,60,0
2438,426,424,0
2439,739,689,0
2440,420,457,0
2441,725,647,0
2442,380,225,0
2443,791,9,0
2444,267,187,0
2445,25,635,0
2446,327,703,0
2447,569,107,0
2448,466,865,0
2449,918,564,0
2450,5,77,0
2451,7,738,0
2452,180,911,0
2453,838,487,0
2454,766,882,0
2455,568,360,0
2456,609,100,0
2457,379,431,0
2458,252,467,0
2459,537,122,0
2460,963,494,0
2461,80,146,0
2462,396,813,0
2463,108,997,0
2464,832,277,0
2465,347,564,0
2466,82,165,0
2467,63,748,0
2468,692,400,0
2469,843,224,0
2470,789,674,0
2471,286,821,0
2472,251,535,0
2473,113,123,0
2474,815,845,0
2475,568,393,0
2476,61,487,0
2477,428,183,0
2478,838,277,0
2479,380,225,0
2480,957,564,0
2481,376,143,0
2482,695,209,0
2483,225,936,0
2484,821,894,0
2485,159,391,0
2486,997,199,0
2487,759,449,0
2488,649,322,0
2489,79,88,0
2490,536,923,0
2491,912,341,0
2492,789,674,0
2493,917,490,0
2494,745,941,0
2495,943,895,0
2496,291,60,0
2497,710,321,0
2498,261,279,0
2499,66,191,0
2500,313,536,0
2501,952,849,0
2502,446,955,0
2503,431,919,0
2504,3,208,0
2505,7,738,0
2506,636,879,0
2507,695,209,0
2508,42,908,0
2509,637,603,0
2510,675,668,0
2511,542,44,0
2512,772,645,0
2513,739,689,0
2514,103,227,0
2515,889,28,0
2516,301,565,0
2517,241,989,0
2518,531,454,0
2519,737,600,0
2520,770,10,0
2521,147,271,0
2522,131,433,0
2523,48,308,0
2524,194,868,0
2525,602,412,0
2526,42,908,0
2527,79,88,0
2528,342,958,0
2529,35,718,0
2530,331,855,0
2531,931,315,0
2532,145,808,0
2533,667,122,0
2534,49,952,0
2535,912,341,0
2536,60,327,0
2537,136,733,0
2538,512,516,0
2539,930,770,0
2540,25,635,0
2541,893,984,0
2542,279,660,0
2543,58,213,0
2544,19,965,0
2545,764,98,0
2546,206,322,0
2547,684,748,0
2548,251,535,0
2549,720,856,0
2550,230,609,0
2551,660,309,0
2552,117,98,0
2553,598,416,0
2554,712,823,0
2555,419,145,0
2556,888,40,0
2557,260,275,0
2558,574,315,0
2559,492,840,0
2560,882,798,0
2561,825,422,0
2562,256,472,0
2563,539,719,0
2564,117,98,0
2565,458,936,0
2566,116,201,0
2567,889,28,0
2568,997,199,0
2569,963,494,0
2570,103,776,0
2571,81,972,0
2572,80,706,0
2573,536,923,0
2574,660,417,0
2575,922,596,0
2576,766,976,0
2577,559,729,0
2578,954,26,0
2579,469,685,0
2580,887,361,0
2581,279,660,0
2582,52,899,0
2583,509,300,0
2584,533,615,0
2585,931,70,0
2586,481,609,0
2587,71,97,0
2588,458,936,0
2589,379,431,0
2590,291,836,0
2591,224,790,0
2592,284,608,0
2593,138,787,0
2594,980,613,0
2595,251,535,0
2596,194,799,0
2597,824,724,0
2598,284,608,0
2599,701,429,0
2600,491,812,0
2601,136,733,0
2602,954,576,0
2603,565,143,0
2604,71,97,0
2605,443,61,0
2606,972,863,0
2607,214,683,0
2608,267,187,0
2609,791,9,0
2610,301,565,0
2611,609,100,0
2612,980,613,0
2613,759,449,0
2614,665,388,0
2615,943,895,0
2616,701,429,0
2617,531,191,0
2618,113,220,0
2619,282,8,0
2620,237,822,0
2621,347,564,0
2622,214,179,0
2623,833,506,0
2624,241,989,0
2625,487,600,0
2626,377,859,0
2627,339,467,0
2628,339,467,0
2629,182,648,0
2630,492,840,0
2631,266,164,0
2632,737,391,0
2633,710,321,0
2634,486,179,0
2635,225,86,0
2636,194,799,0
2637,314,340,0
2638,314,340,0
2639,667,122,0
2640,147,271,0
2641,917,490,0
2642,35,718,0
2643,570,881,0
2644,167,596,0
2645,838,487,0
2646,187,864,0
2647,843,224,0
2648,334,715,0
2649,657,301,0
2650,112,50,0
2651,993,671,0
2652,850,590,0
2653,853,390,0
2654,815,845,0
2655,404,512,0
2656,146,852,0
2657,182,648,0
2658,531,665,0
2659,303,748,0
2660,878,293,0
2661,252,467,0
2662,972,863,0
2663,19,965,0
2664,531,665,0
2665,800,90,0
2666,383,272,0
2667,838,277,0
2668,909,816,0
2669,3,208,0
2670,448,732,0
2671,979,592,0
2672,90,663,0
2673,970,359,0
2674,419,145,0
2675,529,795,0
2676,9,916,0
2677,279,660,0
2678,570,881,0
2679,652,317,0
2680,41,818,0
2681,182,648,0
2682,641,294,0
2683,660,105,0
2684,433,496,0
2685,536,923,0
2686,882,798,0
2687,113,123,0
2688,377,859,0
2689,958,541,0
2690,347,346,0
2691,509,300,0
2692,487,600,0
2693,347,346,0
2694,537,400,0
2695,726,98,0
2696,750,973,0
2697,458,936,0
2698,260,275,0
2699,180,911,0
2700,952,64,0
2701,558,159,0
2702,678,138,0
2703,572,894,0
2704,993,671,0
2705,963,494,0
2706,690,250,0
2707,206,322,0
2708,954,576,0
2709,232,135,0
2710,849,651,0
2711,667,122,0
2712,746,163,0
2713,395,153,0
2714,91,109,0
2715,682,261,0
2716,232,135,0
2717,695,209,0
2718,804,956,0
2719,537,400,0
2720,66,191,0
2721,591,360,0
2722,518,564,0
2723,598,416,0
2724,394,190,0
2725,993,671,0
2726,81,972,0
2727,943,895,0
2728,918,564,0
2729,843,224,0
2730,660,309,0
2731,159,391,0
2732,574,315,0
2733,904,370,0
2734,230,609,0
2735,308,335,0
2736,131,433,0
2737,82,182,0
2738,742,811,0
2739,227,512,0
2740,943,52,0
2741,291,60,0
2742,531,191,0
2743,267,187,0
2744,95,764,0
2745,565,143,0
2746,431,919,0
2747,289,549,0
2748,840,268,0
2749,379,431,0
2750,971,323,0
2751,327,703,0
2752,492,840,0
2753,640,622,0
2754,598,94,0
2755,176,288,0
2756,232,135,0
2757,859,74,0
2758,342,958,0
2759,296,975,0
2760,196,710,0
2761,709,719,0
2762,116,277,0
2763,976,447,0
2764,269,567,0
2765,637,603,0
2766,266,164,0
2767,764,487,0
2768,218,518,0
2769,182,648,0
2770,167,596,0
2771,542,785,0
2772,168,770,0
2773,164,407,0
2774,113,220,0
2775,641,294,0
2776,48,308,0
2777,395,153,0
2778,843,821,0
2779,833,527,0
2780,980,343,0
2781,887,939,0
2782,253,812,0
2783,60,327,0
2784,838,487,0
2785,764,962,0
2786,116,277,0
2787,20,665,0
2788,63,748,0
2789,346,721,0
2790,889,725,0
2791,142,554,0
2792,314,340,0
2793,49,952,0
2794,126,16,0
2795,225,86,0
2796,457,43,0
2797,874,535,0
2798,347,346,0
2799,489,561,0
2800,195,5,0
2801,726,612,0
2802,739,689,0
2803,203,990,0
2804,665,388,0
2805,503,720,0
2806,911,19,0
2807,770,21,0
2808,331,855,0
2809,537,122,0
2810,757,330,0
2811,404,512,0
2812,977,376,0
2813,930,770,0
2814,878,293,0
2815,49,952,0
2816,389,324,0
2817,389,324,0
2818,666,45,0
2819,779,853,0
2820,993,671,0
2821,431,919,0
2822,933,144,0
2823,126,343,0
2824,719,860,0
2825,900,593,0
2826,842,746,0
2827,917,850,0
2828,89,416,0
2829,569,107,0
2830,580,938,0
2831,640,502,0
2832,301,565,0
2833,642,983,0
2834,279,660,0
2835,700,72,0
2836,269,567,0
2837,303,748,0
2838,930,785,0
2839,641,294,0
2840,602,412,0
2841,97,95,0
2842,252,467,0
2843,181,88,0
2844,373,255,0
2845,569,723,0
2846,917,850,0
2847,843,224,0
2848,660,105,0
2849,283,860,0
2850,591,360,0
2851,346,721,0
2852,17,187,0
2853,858,760,0
2854,970,359,0
2855,230,609,0
2856,684,748,0
2857,196,710,0
2858,204,295,0
2859,617,874,0
2860,764,962,0
2861,685,922,0
2862,469,685,0
2863,943,411,0
2864,882,798,0
2865,168,770,0
2866,900,593,0
2867,3,208,0
2868,308,335,0
2869,359,515,0
2870,145,808,0
2871,428,682,0
2872,141,410,0
2873,422,252,0
2874,394,190,0
2875,444,107,0
2876,943,52,0
2877,404,512,0
2878,539,719,0
2879,787,637,0
2880,3,208,0
2881,583,707,0
2882,690,250,0
2883,856,71,0
2884,163,987,0
2885,138,787,0
2886,481,227,0
2887,962,972,0
2888,61,487,0
2889,961,157,0
2890,783,772,0
2891,980,613,0
2892,980,613,0
2893,94,231,0
2894,882,798,0
2895,52,163,0
2896,481,609,0
2897,251,535,0
2898,481,609,0
2899,697,358,0
2900,652,317,0
2901,570,881,0
2902,602,412,0
2903,700,546,0
2904,709,719,0
2905,256,472,0
2906,711,988,0
2907,301,565,0
2908,291,836,0
2909,791,403,0
2910,503,720,0
2911,334,715,0
2912,757,330,0
2913,48,308,0
2914,376,143,0
2915,147,271,0
2916,283,860,0
2917,113,123,0
2918,625,706,0
2919,770,10,0
2920,42,908,0
2921,962,972,0
2922,126,676,0
2923,576,793,0
2924,419,846,0
2925,432,188,0
2926,963,494,0
2927,431,919,0
2928,712,823,0
2929,842,746,0
2930,536,923,0
2931,583,259,0
2932,195,801,0
2933,971,323,0
2934,123,970,0
2935,282,8,0
2936,418,261,0
2937,586,579,0
2938,61,487,0
2939,640,502,0
2940,95,764,0
2941,938,897,0
2942,980,613,0
2943,652,317,0
2944,739,689,0
2945,641,294,0
2946,895,403,0
2947,214,683,0
2948,701,429,0
2949,443,61,0
2950,239,806,0
2951,555,329,0
2952,598,94,0
2953,113,910,0
2954,219,212,0
2955,554,306,0
2956,992,298,0
2957,20,665,0
2958,509,300,0
2959,506,326,0
2960,113,910,0
2961,413,459,0
2962,147,271,0
2963,131,433,0
2964,217,421,0
2965,664,386,0
2966,609,100,0
2967,516,906,0
2968,14,521,0
2969,123,334,0
2970,331,855,0
2971,570,881,0
2972,980,343,0
2973,737,391,0
2974,61,487,0
2975,218,518,0
2976,419,145,0
2977,487,600,0
2978,416,248,0
2979,664,386,0
2980,794,995,0
2981,129,868,0
2982,401,196,0
2983,569,107,0
2984,383,272,0
2985,759,449,0
2986,235,749,0
2987,568,360,0
2988,832,690,0
2989,980,613,0
2990,692,400,0
2991,286,992,0
2992,770,21,0
2993,725,314,0
2994,853,390,0
2995,665,388,0
2996,25,635,0
2997,437,857,0
2998,541,459,0
2999,832,690,0
3000,181,247,0
3001,216,343,0
3002,181,247,0
3003,58,213,0
3004,136,902,0
3005,448,310,0
3006,695,209,0
3007,500,294,0
3008,660,309,0
3009,506,326,0
3010,652,317,0
3011,580,938,0
3012,261,279,0
3013,572,894,0
3014,640,502,0
3015,711,988,0
3016,720,856,0
3017,172,449,0
3018,94,485,0
3019,900,593,0
3020,660,309,0
3021,123,970,0
3022,537,122,0
3023,367,363,0
3024,251,535,0
3025,194,868,0
3026,416,248,0
3027,712,823,0
3028,766,976,0
3029,580,938,0
3030,770,10,0
3031,555,329,0
3032,709,719,0
3033,660,105,0
3034,256,472,0
3035,665,388,0
3036,598,94,0
3037,586,579,0
3038,598,94,0
3039,766,882,0
3040,858,940,0
3041,229,834,0
3042,666,45,0
3043,138,787,0
3044,878,438,0
3045,396,813,0
3046,746,163,0
3047,126,16,0
3048,93,793,0
3049,602,412,0
3050,479,540,0
3051,958,685,0
3052,586,579,0
3053,3,208,0
3054,695,209,0
3055,487,600,0
3056,568,360,0
3057,80,146,0
3058,286,821,0
3059,570,881,0
3060,176,288,0
3061,640,502,0
3062,94,485,0
3063,719,860,0
3064,662,611,0
3065,930,770,0
3066,919,951,0
3067,261,279,0
3068,314,340,0
3069,702,407,0
3070,214,179,0
3071,492,840,0
3072,426,424,0
3073,682,261,0
3074,142,554,0
3075,396,813,0
3076,89,416,0
3077,970,359,0
3078,164,407,0
3079,537,400,0
3080,126,16,0
3081,66,191,0
3082,779,853,0
3083,422,252,0
3084,992,298,0
3085,664,740,0
3086,81,972,0
3087,772,685,0
3088,91,109,0
3089,789,674,0
3090,961,157,0
3091,753,696,0
3092,472,368,0
3093,889,725,0
3094,256,472,0
3095,533,615,0
3096,918,564,0
3097,750,973,0
3098,229,834,0
3099,614,615,0
3100,962,972,0
3101,878,438,0
3102,878,438,0
3103,957,564,0
3104,537,400,0
3105,153,200,0
3106,201,478,0
3107,666,45,0
3108,791,403,0
3109,893,984,0
3110,289,549,0
3111,931,70,0
3112,783,772,0
3113,331,855,0
3114,319,496,0
3115,652,317,0
3116,113,123,0
3117,431,644,0
3118,225,86,0
3119,31,638,0
3120,954,576,0
3121,833,527,0
3122,472,619,0
3123,725,314,0
3124,457,43,0
3125,707,242,0
3126,20,311,0
3127,379,431,0
3128,997,199,0
3129,783,772,0
3130,759,237,0
3131,289,549,0
3132,640,502,0
3133,3,962,0
3134,766,976,0
3135,586,579,0
3136,195,5,0
3137,840,268,0
3138,913,802,0
3139,815,845,0
3140,141,410,0
3141,764,487,0
3142,80,146,0
3143,129,963,0
3144,518,564,0
3145,286,821,0
3146,406,66,0
3147,216,343,0
3148,660,309,0
3149,895,403,0
3150,692,400,0
3151,712,823,0
3152,764,307,0
3153,297,780,0
3154,971,323,0
3155,660,417,0
3156,810,313,0
3157,216,343,0
3158,824,724,0
3159,241,989,0
3160,880,854,0
3161,954,26,0
3162,389,324,0
3163,172,449,0
3164,770,21,0
3165,380,225,0
3166,395,153,0
3167,444,107,0
3168,919,951,0
3169,856,71,0
3170,833,506,0
3171,542,785,0
3172,20,665,0
3173,17,187,0
3174,878,293,0
3175,958,685,0
3176,3,208,0
3177,208,730,0
3178,306,514,0
3179,878,438,0
3180,232,135,0
3181,516,906,0
3182,82,182,0
3183,559,729,0
3184,900,593,0
3185,123,970,0
3186,697,358,0
3187,163,987,0
3188,657,301,0
3189,824,276,0
3190,342,958,0
3191,766,882,0
3192,583,707,0
3193,116,201,0
3194,82,182,0
3195,241,989,0
3196,576,793,0
3197,487,600,0
3198,529,795,0
3199,129,963,0
3200,237,795,0
3201,697,358,0
3202,377,859,0
3203,396,813,0
3204,383,272,0
3205,798,485,0
3206,664,386,0
3207,94,231,0
3208,116,277,0
3209,692,400,0
3210,3,208,0
3211,912,341,0
3212,428,682,0
3213,880,854,0
3214,922,596,0
3215,753,696,0
3216,410,710,0
3217,491,812,0
3218,746,163,0
